"","Title","Year","journal"
"155","Congenital Morgagni's Hernia Presenting in Elderly Lady.",2010,"Indian J Surg"
"162","Low grade squamous intraepithelial lesion, epithelial cell abnormality-adjusted workload, and the ThinPrep imaging system.",2010,"Diagn Cytopathol"
"163","Rapid prescreen of cervical liquid-based cytology preparations: results of a study in an academic medical center.",2010,"Diagn Cytopathol"
"164","Squash cytomorphology of central neurocytoma: a study of five cases.",2010,"Diagn Cytopathol"
"165","Utility of PAX8 and PAX2 immunohistochemistry in the identification of renal cell carcinoma in diagnostic cytology.",2010,"Diagn Cytopathol"
"166","Micronucleus assay in buccal smears of breast carcinoma patients.",2010,"Diagn Cytopathol"
"167","Genome shuffling of Hansenula anomala to improve flavour formation of soy sauce.",2010,"World J Microbiol Biotechnol"
"171","Lead exposure in pheochromocytoma cells induces persistent changes in amyloid precursor protein gene methylation patterns.",2010,"Environ Toxicol"
"172","Main partitioning criteria for the characterization of the health status in the freshwater mussel Anodonta cygnea from spontaneously polluted area in Western Ukraine.",2010,"Environ Toxicol"
"173","Antioxidant enzyme activities and lipid peroxidation in earthworm Eisenia fetida exposed to 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-cyclopenta-γ-2-benzopyran.",2010,"Environ Toxicol"
"174","Microcystin-producing genotypes from cyanobacteria in Brazilian reservoirs.",2010,"Environ Toxicol"
"175","Thermal shrinkage for shoulder instability.",2010,"HSS J"
"177","Engaging vulnerable adolescents in a pregnancy prevention program: perspectives of Prime Time staff.",2010,"J Pediatr Health Care"
"179","Retrospective cytological study of intraocular lymphoma using vitreous and intraocular perfusion fluid.",2010,"Diagn Cytopathol"
"180","Use of telecytology for the immediate assessment of CT guided and endoscopic FNA cytology: diagnostic accuracy, advantages, and pitfalls.",2010,"Diagn Cytopathol"
"181","The effect of raloxifene on Bax protein expression in breast carcinomas of postmenopausal women.",2010,"Diagn Cytopathol"
"182","Low cost-effectiveness of CD3/CD20 immunostains for initial triage of lymphoid-rich effusions: an evidence-based review of the utility of these stains in selecting cases for full hematopathologic workup.",2010,"Diagn Cytopathol"
"183","Effect of agropesticides use on male reproductive function: a study on farmers in Djutitsa (Cameroon).",2010,"Environ Toxicol"
"184","Effect of sublethal hexavalent chromium exposure on the pituitary-ovarian axis of a teleost, Channa punctatus (Bloch).",2010,"Environ Toxicol"
"185","Biochemical and genotoxic effect of triclosan on earthworms (Eisenia fetida) using contact and soil tests.",2010,"Environ Toxicol"
"186","Imaging in staging and management of pancreatic ductal adenocarcinoma.",2010,"Indian J Surg Oncol"
"187","β-Elemene radiosensitizes lung cancer A549 cells by enhancing DNA damage and inhibiting DNA repair.",2010,"Phytother Res"
"189","Can enforced behaviour change attitudes: exploring the influence of Intelligent Speed Adaptation.",2010,"Accid Anal Prev"
"190","Adapting ISA system warnings to enhance user acceptance.",2010,"Accid Anal Prev"
"191","Could Intelligent Speed Adaptation make overtaking unsafe?",2010,"Accid Anal Prev"
"192","What benefit does Intelligent Speed Adaptation deliver: a close examination of its effect on vehicle speeds.",2010,"Accid Anal Prev"
"195","Neuromechanical representation of fabric-evoked prickliness: a fiber-skin-neuron model.",2010,"Cogn Neurodyn"
"196","Design of delay-dependent state estimator for discrete-time recurrent neural networks with interval discrete and infinite-distributed time-varying delays.",2010,"Cogn Neurodyn"
"197","Generalization of learning by synchronous waves: from perceptual organization to invariant organization.",2010,"Cogn Neurodyn"
"204","Calcium-dependent signaling in Dupuytren's disease.",2010,"Hand (N Y)"
"206","Digital metastasis presenting as infection.",2010,"J Hand Microsurg"
"207","Metastatic carcinoma of gingiva mimicking pyogenic granuloma.",2010,"J Maxillofac Oral Surg"
"208","An unusual bump on the head: spontaneous superficial temporal artery aneurysm.",2010,"Indian J Surg"
"209","Leiomyoma of testis -a case report.",2010,"Indian J Surg"
"210","Plexiform neurofibroma of the submandibular salivary gland: a rare tumour.",2010,"Indian J Surg"
"211","Centchroman regresses mastalgia: a randomized comparison with danazol.",2010,"Indian J Surg"
"212","Positive feedback loops sustain repeating bursts in neuronal circuits.",2010,"J Biol Phys"
"213","Relationship of chronic pain and opioid use with respiratory disturbance during sleep.",2010,"Pain Manag Nurs"
"215","Diagnostic usefulness of fragments of crushed cells in autoimmune thyroiditis.",2010,"Diagn Cytopathol"
"216","Fine-needle aspiration in the evaluation of thyroid lesions in children.",2010,"Diagn Cytopathol"
"217","Correlation of thyroid nodule fine-needle aspiration cytology with corresponding histology at Mayo Clinic, 2001-2007: an institutional experience of 1,945 cases.",2010,"Diagn Cytopathol"
"218","Fine-needle aspiration of thyroid tumors: identifying factors associated with adequacy rate in a large academic center in the Netherlands.",2010,"Diagn Cytopathol"
"219","Cytological findings of intrathyroidal epithelial thymoma/carcinoma showing thymus-like differentiation: a study of eight cases.",2010,"Diagn Cytopathol"
"220","Histologic follow-up of nondiagnostic thyroid fine needle aspirations: implications for adequacy criteria.",2010,"Diagn Cytopathol"
"233","Antiapoptotic efficacy of folic acid and vitamin B₁₂ against arsenic-induced toxicity.",2010,"Environ Toxicol"
"239","Exploration of a methodology aimed at exploring the characteristics of teenage dating violence and preliminary findings.",2010,"Appl Nurs Res"
"240","Participant action research with bedside nurses to identify NANDA-International, Nursing Interventions Classification, and Nursing Outcomes Classification categories for hospitalized persons with diabetes.",2010,"Appl Nurs Res"
"244","Female nile hippopotamus (Hippopotamus amphibius) space use in a naturalistic exhibit.",2010,"Zoo Biol"
"245","Bone health in children with cerebral palsy and epilepsy.",2010,"J Pediatr Health Care"
"246","Perspectives of youths and adults improve the care of hospitalized adolescents in Spain.",2010,"J Pediatr Health Care"
"247","Are urban low-income children from unplanned pregnancy exposed to higher levels of environmental tobacco smoke?",2010,"J Pediatr Health Care"
"250","Characterizations of ordered semigroups in terms of (∈, ∈ ∨q)-fuzzy interior ideals.",2010,"Neural Comput Appl"
"258","Cytological cell blocks: Predictors of squamous cell carcinoma and adenocarcinoma subtypes.",2010,"Diagn Cytopathol"
"259","Adenomatoid nodules are the main cause for discrepant histology in 234 thyroid fine-needle aspirates reported as follicular neoplasm.",2010,"Diagn Cytopathol"
"262","Significance, progress and prospects for research in simplified cultivation technologies for rice in China.",2010,"J Agric Sci"
"263","Effects of high temperature after anthesis on starch granules in grains of wheat (Triticum aestivum L.).",2010,"J Agric Sci"
"264","Modelling of maize production in Croatia: present and future climate.",2010,"J Agric Sci"
"265","Coronary stenting using the radial approach in two women with situs viscerum inversus and acute myocardial infarction.",2010,"Cardiovasc Revasc Med"
"266","Oxidative stress and cell-cycle change induced by coexposed PCB126 and benzo(a) pyrene to human hepatoma (HepG2) cells.",2010,"Environ Toxicol"
"267","Genotoxicity of dicrotophos, an organophosphorous pesticide, assessed with different assays in vitro.",2010,"Environ Toxicol"
"268","Definitive treatment of metastatic nasopharyngeal carcinoma: Report of 5 cases with review of literature.",2010,"Head Neck"
"269","Complete resolution of laryngeal amyloidosis with radiation treatment.",2010,"Head Neck"
"270","RETRACTED ARTICLE: Choices Which Change Life Statisfaction: Revising SWB Theory to Account for Change.",2010,"Soc Indic Res"
"271","[&quot;Working like a doctor&quot;: medical students' expectations of their final year elective in Family Medicine].",2010,"Z Evid Fortbild Qual Gesundhwes"
"273","The influence of brace type on the success rate of the Ponseti treatment protocol for idiopathic clubfoot.",2010,"J Child Orthop"
"274","Treatment outcome in the most severely affected Legg-Perthes patients, comparing prolonged traction in abduction with femoral varus derotation treatment.",2010,"J Child Orthop"
"275","How could I pass, why should they survive?",2010,"Indian J Surg"
"276","Pipestem carotids as a marker of vascular insult in graves' disease.",2010,"Indian J Surg"
"278","Annular pancreas: a rare cause of duodenal obstruction in adults.",2010,"Indian J Surg"
"284","Improvised transumbilical glove port: a cost effective method for single port laparoscopic surgery.",2010,"Indian J Surg"
"285","Procalcitonin as the biomarker of inflammation in diagnosis of appendicitis in pediatric patients and prevention of unnecessary appendectomies.",2010,"Indian J Surg"
"286","An epidemiological study of major surgical procedures in an urban population of East delhi.",2010,"Indian J Surg"
"290","Comparison Between Concurrent Chemoradiation Followed by Surgery vs. Surgery for Locally Advanced Cancer of Esophagus.",2010,"Indian J Surg"
"291","Comparison of immunohistochemistry with conventional histopathology for evaluation of sentinel lymph node in breast cancer.",2010,"Indian J Surg"
"292","Study of immunohistochemistry in prostatic lesions with special reference to proliferation and invasiveness.",2010,"Indian J Surg"
"293","External coloanal anastomosis without covering stoma in low-lying rectal cancer.",2010,"Indian J Surg"
"294","Laparoscopic cholecystectomy in patients with cardiac dysfunction.",2010,"Indian J Surg"
"295","Application of sigma metrics for the assessment of quality assurance in clinical biochemistry laboratory in India: a pilot study.",2010,"Indian J Clin Biochem"
"296","Serum cystatin C levels in renal transplant recipients.",2010,"Indian J Clin Biochem"
"297","Computer-Aided Patient-Specific Coronary Artery Graft Design Improvements Using CFD Coupled Shape Optimizer.",2010,"Cardiovasc Eng Technol"
"298","Mating skew in Barbary macaque males: the role of female mating synchrony, female behavior, and male-male coalitions.",2010,"Behav Ecol Sociobiol"
"299","Learning to read shapes the activation of neural lexical representations in the speech recognition pathway.",2010,"Dev Cogn Neurosci"
"300","The developing brain: from theory to neuroimaging and back.",2010,"Dev Cogn Neurosci"
"306","Squash cytology of subependymal giant cell astrocytoma: report of four cases with brief review of literature.",2010,"Diagn Cytopathol"
"307","The prevalence of abnormal cervical cytology in women with systemic lupus erythematosus.",2010,"Diagn Cytopathol"
"308","IMP3 immunocytochemical staining increases sensitivity in the routine cytologic evaluation of biliary brush specimens.",2010,"Diagn Cytopathol"
"309","Tumor type and single-cell/mesothelial-like cell pattern of breast carcinoma metastases in pleural and peritoneal effusions.",2010,"Diagn Cytopathol"
"310","Fine-needle aspiration cytology and flow cytometric immunophenotyping in diagnosis and classification of non-Hodgkin lymphoma in comparison to histopathology.",2010,"Diagn Cytopathol"
"311","Fine-needle aspiration cytology diagnosis of metastatic nonhaematological neoplasms of the breast: a series of seven cases.",2010,"Diagn Cytopathol"
"312","Incidental detection of filaria in fine-needle aspirates: a cytologic study of 14 clinically unsuspected cases at different sites.",2010,"Diagn Cytopathol"
"313","Transcription expression and clinical significance of vascular endothelial growth factor mRNA and endostatin mRNA in pleural effusions of patients with lung cancer.",2010,"Diagn Cytopathol"
"316","Balance equations can buffer noisy and sustained environmental perturbations of circadian clocks.",2010,"Interface Focus"
"317","Synchronization and entrainment of coupled circadian oscillators.",2010,"Interface Focus"
"318","Circadian desynchronization.",2010,"Interface Focus"
"319","Exocytosis from pancreatic β-cells: mathematical modelling of the exit of low-molecular-weight granule content.",2010,"Interface Focus"
"320","C-type period-doubling transition in nephron autoregulation.",2010,"Interface Focus"
"321","Significance of microvascular remodelling for the vascular flow reserve in hypertension.",2010,"Interface Focus"
"322","Construction and validation of anisotropic and orthotropic ventricular geometries for quantitative predictive cardiac electrophysiology.",2010,"Interface Focus"
"323","Excitation block in a nerve fibre model owing to potassium-dependent changes in myelin resistance.",2010,"Interface Focus"
"324","Multi-frequency activation of neuronal networks by coordinated reset stimulation.",2010,"Interface Focus"
"325","Model-driven therapeutic treatment of neurological disorders: reshaping brain rhythms with neuromodulation.",2010,"Interface Focus"
"326","An automaton model for the cell cycle.",2010,"Interface Focus"
"327","A skeleton model for the network of cyclin-dependent kinases driving the mammalian cell cycle.",2010,"Interface Focus"
"328","What it takes to understand and cure a living system: computational systems biology and a systems biology-driven pharmacokinetics-pharmacodynamics platform.",2010,"Interface Focus"
"329","Differential and integral views of genetics in computational systems biology.",2010,"Interface Focus"
"334","Age, experience, injury, and the changing brain.",2010,"Dev Psychobiol"
"335","The mirror neuron system and treatment of stroke.",2010,"Dev Psychobiol"
"336","Parallels between use of constraint-induced movement therapy to treat neurological motor disorders and amblyopia training.",2010,"Dev Psychobiol"
"337","From motor cortex to visual cortex: the application of noninvasive brain stimulation to amblyopia.",2010,"Dev Psychobiol"
"338","Recovery of motor function after stroke.",2010,"Dev Psychobiol"
"339","Functional connectivity and neurological recovery.",2010,"Dev Psychobiol"
"344","Vehicle emissions and PM(2.5) mass concentrations in six Brazilian cities.",2010,"Air Qual Atmos Health"
"345","Bone marrow donation perceptions among healthcare workers: a survey at University of Toledo Medical Center.",2010,"Hematol Oncol"
"349","Evaluation of Greek high school teachers' knowledge in basic life support, automated external defibrillation, and foreign body airway obstruction: implications for nursing interventions.",2010,"J Emerg Nurs"
"350","Early recognition of sepsis in the emergency department: an evidence-based project.",2010,"J Emerg Nurs"
"351","Superior vena cava syndrome.",2010,"J Emerg Nurs"
"352","The use of and satisfaction with the Emergency Severity Index.",2010,"J Emerg Nurs"
"354","Reactive oxygen species signaling in cancer: comparison with aging.",2010,"Aging Dis"
"355","Myocardial infarction in the elderly.",2010,"Aging Dis"
"356","Nitroproteins Identified in Human Ex-smoker Bronchoalveolar Lavage Fluid.",2010,"Aging Dis"
"357","A case of complication after a degloving operation of melanoma of the penis-repairing urethrocutaneous fistula with a pedicled gracilis flap.",2010,"Eur J Plast Surg"
"359","Characteristics of Killian-Jamieson diverticula mimicking a thyroid nodule.",2010,"Head Neck"
"360","Using the theory of planned behavior to understand health professionals' attitudes and intentions to refer cancer patients for psychosocial support.",2010,"Psychooncology"
"361","Cancer Treatment Survey (CaTS): development and validation of a new instrument to measure patients' preparation for chemotherapy and radiotherapy.",2010,"Psychooncology"
"362","Dysplasia severity, but not experiences during colposcopy, predicts adherence to follow-up colposcopy.",2010,"Psychooncology"
"363","Determinants of the burden and positivity of family caregivers of terminally ill cancer patients in Korea.",2010,"Psychooncology"
"364","Quality of life of family caregivers 5 years after a relative's cancer diagnosis: follow-up of the national quality of life survey for caregivers.",2010,"Psychooncology"
"365","Mindfulness-based cognitive therapy reduces chronic cancer-related fatigue: a treatment study.",2010,"Psychooncology"
"366","Does psychological adjustment of melanoma survivors differs between genders?",2010,"Psychooncology"
"367","Inhalation aromatherapy in children and adolescents undergoing stem cell infusion: results of a placebo-controlled double-blind trial.",2010,"Psychooncology"
"368","Depression in lung cancer patients: the role of perceived stigma.",2010,"Psychooncology"
"371","Exponential decay characteristics of the stochastic integer multiple neural firing patterns.",2010,"Cogn Neurodyn"
"372","Online learning and stimulus-driven responses of neurons in visual cortex.",2010,"Cogn Neurodyn"
"373","Distinct dynamical patterns that distinguish willed and forced actions.",2010,"Cogn Neurodyn"
"374","Transient coordinated activity within the developing brain's default network.",2010,"Cogn Neurodyn"
"375","Perceptual learning with perceptions.",2010,"Cogn Neurodyn"
"376","Single tap identification for fast BCI control.",2010,"Cogn Neurodyn"
"377","Local synchronization of one-to-one coupled neural networks with discontinuous activations.",2010,"Cogn Neurodyn"
"399","Maxillofacial Injuries due to Bear Mauling.",2010,"J Maxillofac Oral Surg"
"400","Gunshot injury in the neck with an atypical bullet trajectory.",2010,"J Maxillofac Oral Surg"
"401","Wild boar inflicted human injury.",2010,"J Maxillofac Oral Surg"
"402","Unusual presentation of caustic ingestion and its surgical treatment: a case report.",2010,"J Maxillofac Oral Surg"
"403","Desmoplastic trichilemmoma of the facial region mimicking invasive carcinoma.",2010,"J Maxillofac Oral Surg"
"404","Simultaneous presence of two hematological malignancies: chronic lymphocytic leukemia and myelofibrosis in a patient.",2010,"Indian J Hematol Blood Transfus"
"405","Seroprevalence and trends in transfusion transmitted infections among blood donors in a university hospital blood bank: a 5 year study.",2010,"Indian J Hematol Blood Transfus"
"406","Physical aspects of precision in genetic regulation.",2010,"J Biol Phys"
"407","Responses of recurrent nets of asymmetric ON and OFF cells.",2010,"J Biol Phys"
"408","A primary care healthy choices intervention program for overweight and obese school-age children and their parents.",2010,"J Pediatr Health Care"
"409","The experiences of school-age children with a tracheostomy.",2010,"J Pediatr Health Care"
"410","Screening for depression and help-seeking in postpartum women during well-baby pediatric visits: an integrated review.",2010,"J Pediatr Health Care"
"411","Interpersonal violence: secondary analysis of the keep your children/yourself safe and secure (KySS) data.",2010,"J Pediatr Health Care"
"412","Uptake of the human papillomavirus vaccine: a review of the literature and report of a quality assurance project.",2010,"J Pediatr Health Care"
"413","Characteristics of HIV-infected mothers associated with increased risk of poor mother-infant interactions and infant outcomes.",2010,"J Pediatr Health Care"
"414","Pneumatosis intestinalis versus pseudo-pneumatosis: review of CT findings and differentiation.",2010,"Insights Imaging"
"415","CT findings of misleading features of colonic diverticulitis.",2010,"Insights Imaging"
"416","Image perception and interpretation of abnormalities; can we believe our eyes? Can we do something about it?",2010,"Insights Imaging"
"417","MRI and CT in the diagnosis of coronary artery disease: indications and applications.",2010,"Insights Imaging"
"418","A practical approach to cystic lung disease on HRCT.",2010,"Insights Imaging"
"419","Self-configuration and self-optimization process in heterogeneous wireless networks.",2010,"Sensors (Basel)"
"420","Strain measurements of composite laminates with embedded fibre bragg gratings: criticism and opportunities for research.",2010,"Sensors (Basel)"
"421","Inference of the activity timeline of cattle foraging on a Mediterranean woodland using GPS and pedometry.",2010,"Sensors (Basel)"
"422","On-demand information retrieval in sensor networks with localised query and energy-balanced data collection.",2010,"Sensors (Basel)"
"423","A solar energy powered autonomous wireless actuator node for irrigation systems.",2010,"Sensors (Basel)"
"424","Sensory system for implementing a human-computer interface based on electrooculography.",2010,"Sensors (Basel)"
"425","Effect of axial force on the performance of micromachined vibratory rate gyroscopes.",2010,"Sensors (Basel)"
"426","Estimation of aboveground biomass in alpine forests: a semi-empirical approach considering canopy transparency derived from airborne LiDAR data.",2010,"Sensors (Basel)"
"427","Roller bearing fault diagnosis based on nonlinear redundant lifting wavelet packet analysis.",2010,"Sensors (Basel)"
"428","A featureless approach to 3D polyhedral building modeling from aerial images.",2010,"Sensors (Basel)"
"429","Sensing pressure distribution on a lower-limb exoskeleton physical human-machine interface.",2010,"Sensors (Basel)"
"430","In vivo bioluminescent imaging (BLI): noninvasive visualization and interrogation of biological processes in living animals.",2010,"Sensors (Basel)"
"431","Position-controlled data acquisition embedded system for magnetic NDE of bridge stay cables.",2010,"Sensors (Basel)"
"432","Biosensors for brain trauma and dual laser doppler flowmetry: enoxaparin simultaneously reduces stroke-induced dopamine and blood flow while enhancing serotonin and blood flow in motor neurons of brain, in vivo.",2010,"Sensors (Basel)"
"433","Energy-efficient receiver-driven wireless mesh sensor networks.",2010,"Sensors (Basel)"
"434","3D geometrical inspection of complex geometry parts using a novel laser triangulation sensor and a robot.",2010,"Sensors (Basel)"
"435","Analysis of different feature selection criteria based on a covariance convergence perspective for a SLAM algorithm.",2010,"Sensors (Basel)"
"436","A high-quality Mach-Zehnder interferometer fiber sensor by femtosecond laser one-step processing.",2010,"Sensors (Basel)"
"437","Femtosecond laser filamentation for atmospheric sensing.",2010,"Sensors (Basel)"
"438","Improving the performance of catalytic combustion type methane gas sensors using nanostructure elements doped with rare Earth cocatalysts.",2010,"Sensors (Basel)"
"439","High dynamic velocity range particle image velocimetry using multiple pulse separation imaging.",2010,"Sensors (Basel)"
"440","Toward a continuous intravascular glucose monitoring system.",2010,"Sensors (Basel)"
"441","Validation of a hip-worn accelerometer in measuring sleep time in children.",2010,"J Pediatr Nurs"
"442","Parental expectations in the care of their children and adolescents with diabetes.",2010,"J Pediatr Nurs"
"443","Nursing role model for computed tomography contrast injection decreases extravasation rates.",2010,"J Pediatr Nurs"
"444","The sensitization model to explain how chronic pain exists without tissue damage.",2010,"Pain Manag Nurs"
"445","Effect of relaxation exercises on controlling postoperative pain.",2010,"Pain Manag Nurs"
"447","Metastatic disease to the pancreas documented by endoscopic ultrasound guided fine-needle aspiration: a seven-year experience.",2010,"Diagn Cytopathol"
"448","Diagnostic utility of vitreous humor fluid cytology for intraocular sarcoidosis: a clinicopathologic study of 7 cases.",2010,"Diagn Cytopathol"
"449","Endometrial glandular and stromal breakdown, Part 4: Cytomorphology of &quot;condensed cluster of stromal cells including a light green body&quot;.",2010,"Diagn Cytopathol"
"450","HSIL, epithelial cell abnormality-adjusted workload, and the Thinprep imaging system.",2010,"Diagn Cytopathol"
"451","Papanicolaou's nebular cells are related to HPV infection and HSIL.",2010,"Diagn Cytopathol"
"452","Role of morphometry in evaluation of cytologically borderline breast lesions: a study of 70 cases.",2010,"Diagn Cytopathol"
"453","Image quality of digital direct flat-panel mammography versus an indirect small-field CCD technique using a high-contrast phantom.",2010,"Int J Breast Cancer"
"454","Pathologic findings in MRI-guided needle core biopsies of the breast in patients with newly diagnosed breast cancer.",2010,"Int J Breast Cancer"
"455","Biological characteristics and medical treatment of breast cancer in young women-a featured population: results from the NORA study.",2010,"Int J Breast Cancer"
"456","Role of CEACAM1, ECM, and mesenchymal stem cells in an orthotopic model of human breast cancer.",2010,"Int J Breast Cancer"
"457","Catalytic site cysteines of thiol enzyme: sulfurtransferases.",2010,"J Amino Acids"
"458","The catalytic machinery of a key enzyme in amino Acid biosynthesis.",2010,"J Amino Acids"
"465","Nedaplatin: a radiosensitizing agent for patients with cervical cancer.",2010,"Chemother Res Pract"
"466","The Role of Wild-Type p53 in Cisplatin-Induced Chk2 Phosphorylation and the Inhibition of Platinum Resistance with a Chk2 Inhibitor.",2010,"Chemother Res Pract"
"467","Colorectal stenting in malignant large bowel obstruction: the learning curve.",2010,"Int J Surg Oncol"
