"","Title","Year","journal"
"238","Adult Intussusception: Clinical Experience from a Single Center.",2013,"Indian J Surg"
"239","Regression of Fibroadenomas with Centchroman: a Randomized Controlled Trial.",2013,"Indian J Surg"
"240","Fine-Needle Aspiration, Touch Imprint, and Crush Preparation Cytology for Diagnosing Thyroid Malignancies in Thyroid Nodules.",2013,"Indian J Surg"
"241","Factors Affecting Short-Term and Long-Term Outcomes After Bilioenteric Reconstruction for Post-cholecystectomy Bile Duct Injury: Experience at a Tertiary Care Centre.",2013,"Indian J Surg"
"242","Is Nerve Monitoring Required in Total Thyroidectomy? Cerrahpasa Experience.",2013,"Indian J Surg"
"243","Spontaneous Pneumothorax Recurrence and Surgery.",2013,"Indian J Surg"
"244","Use of Amnion Transfer in Resistant Nonhealing Venous Leg Ulcers.",2013,"Indian J Surg"
"245","Does the Difficulty of Laparoscopic Cholecystectomy Differ Between Genders?",2013,"Indian J Surg"
"246","HER2 Expression in Gastric and Gastroesophageal Cancer: Report from a Tertiary Care Hospital in North India.",2013,"Indian J Surg"
"247","Effects of Topical Kiwifruit on Healing of Chronic Bedsore.",2013,"Indian J Surg"
"248","Comparison of Diverting Colostomy and Bowel Management Catheter Applications in Fournier Gangrene Cases Requiring Fecal Diversion.",2013,"Indian J Surg"
"249","Evaluation of the Role of Sodium Tetradecyl Sulfate as a Sclerosant in the Treatment of Primary Hydrocele.",2013,"Indian J Surg"
"250","Evaluation of Amniotic Membrane Effectiveness in Skin Graft Donor Site Dressing in Burn Patients.",2013,"Indian J Surg"
"251","Low or Ultralow Anterior Resection of Rectal Cancer Without Diverting Stoma: Experience with 28 Patients.",2013,"Indian J Surg"
"252","Laparoscopic Cholecystectomy Without Prophylactic Antibiotics: A Prospective Study.",2013,"Indian J Surg"
"253","The Effects of Total Colectomy on Bacterial Translocation in a Model of Acute Pancreatitis.",2013,"Indian J Surg"
"254","The Effectiveness of Porcine Dermal Collagen (Permacol(®)) on Wound Healing in the Rat Model.",2013,"Indian J Surg"
"255","Laparoscopic Peptic Ulcer Perforation Closure: the Preferred Choice.",2013,"Indian J Surg"
"256","The Effects of Hydrophilic Polyethylene Glycol-Based Adhesion Barrier Use to Prevent Intra-abdominal Adhesions in Intra-abdominal Sepsis Model.",2013,"Indian J Surg"
"257","Accuracy of Focused Assessment with Sonography for Trauma (FAST) in Blunt Trauma Abdomen-A Prospective Study.",2013,"Indian J Surg"
"258","A Clinical Study Comparing Helicoll with Scarlet Red and OpSite in the Treatment of Split Thickness Skin Graft Donor Sites-A Randomized Controlled Trial.",2013,"Indian J Surg"
"259","Shoulder Tip Pain Following Laparoscopic Cholecystectomy-a Randomized Control Study to Determine the Cause.",2013,"Indian J Surg"
"260","Gallstone Classification in Western Countries.",2013,"Indian J Surg"
"261","The Effect of Simvastatin on Pulmonary Damage in Experimental Peritonitis in Rats.",2013,"Indian J Surg"
"262","Does Rigid Cystoscopy Affect the Total Serum Prostate-Specific Antigen Levels?",2013,"Indian J Surg"
"264","Impact of the Increased Use of Preoperative Imaging and Laparoscopy on Appendicectomy Outcomes.",2013,"Indian J Surg"
"265","Effects of Leptin on Intestinal Ischemia-Reperfusion Injury.",2013,"Indian J Surg"
"266","Necrotizing Fasciitis: A Study of 48 Cases.",2013,"Indian J Surg"
"267","Obesity Should Not Prevent from TRAM Flap Breast Reconstruction in Developing Countries.",2013,"Indian J Surg"
"268","Intraoperative Frozen Section Evaluation of Sentinel Lymph Nodes in Breast Carcinoma: Single-Institution Indian Experience.",2013,"Indian J Surg"
"269","Conventional Laparoscopic Appendicectomy and Laparoscope-Assisted Appendicectomy: a Comparative Study.",2013,"Indian J Surg"
"270","Sympathectomy for Palmar Hyperhidrosis.",2013,"Indian J Surg"
"271","A Novel Surgical Technique for Thyroid Cancer with Intra-Cricotracheal Invasion: Windmill Resection and Tetris Reconstruction.",2013,"Indian J Surg"
"272","The Factors Effecting Lymphovascular Invasion in Adenocarcinoma of the Colon and Rectum.",2013,"Indian J Surg"
"273","The Levels of Oxidative Stress Biomarkers in Rats as a Response to Different Techniques of Testicular Biopsy.",2013,"Indian J Surg"
"274","&quot;Uncommon Contents of Inguinal Hernial Sac&quot;: A Surgical Dilemma.",2013,"Indian J Surg"
"281","Evaluation of NAQFC model performance in forecasting surface ozone during the 2011 DISCOVER-AQ campaign.",2013,"J Atmos Chem"
"282","Effects of local meteorology and aerosols on ozone and nitrogen dioxide retrievals from OMI and pandora spectrometers in Maryland, USA during DISCOVER-AQ 2011.",2013,"J Atmos Chem"
"283","Ozone correlations between mid-tropospheric partial columns and the near-surface at two mid-atlantic sites during the DISCOVER-AQ campaign in July 2011.",2013,"J Atmos Chem"
"284","Bay breeze climatology at two sites along the Chesapeake bay from 1986-2010: Implications for surface ozone.",2013,"J Atmos Chem"
"286","Unusual attachment of Nerocila exocoeti in Hemiramphus far (Forsskal, 1775) from Parangipettai south east coast of India.",2013,"J Parasit Dis"
"287","An enzyme-linked immunosorbent assay for diagnosis of Fasciola gigantica infection in cattle and buffaloes.",2013,"J Parasit Dis"
"288","Prevalence of Argulus foliaceus in ornamental fishes [goldfish (Carassius auratus) and Koi (Cyprinus carpio)] in Kerman, southeast of Iran.",2013,"J Parasit Dis"
"289","A slaughter house study on prevalence of gastrointestinal helminths among small ruminants at Mhow, Indore.",2013,"J Parasit Dis"
"290","Evaluation of hepatic antioxidant changes in ovine dicrocoeliosis.",2013,"J Parasit Dis"
"291","Stray notes on two phthirapteran species occurring on Indian grey Horn Bill, Tockus birostris Scopoli (Coraciformes: Bucerotidae).",2013,"J Parasit Dis"
"292","Morphological characterization of nematodes of the genera Capillaria, Acuaria, Amidostomum, Streptocara, Heterakis, and Ascaridia isolated from intestine and gizzard of domestic birds from different regions of the temperate Kashmir valley.",2013,"J Parasit Dis"
"293","Gastrointestinal nematode community of spiny mice (Acomys dimidiatus) from St. Katherine, South Sinai, Egypt.",2013,"J Parasit Dis"
"294","Effect of temperature and humidity on pathogenicity of native Beauveria bassiana isolate against Musca domestica L.",2013,"J Parasit Dis"
"295","Filarial infections in semi-wild cattle of Northeast India: first record of Setaria digitata (von Linstow 1906) in Bos frontalis (Lambert 1804).",2013,"J Parasit Dis"
"296","Sporulation dynamics of poultry Eimeria oocysts in Chennai.",2013,"J Parasit Dis"
"297","Mosquito larvicidal activity of silver nanoparticles synthesised using actinobacterium, Streptomyces sp. M25 against Anopheles subpictus, Culex quinquefasciatus and Aedes aegypti.",2013,"J Parasit Dis"
"298","Demodicosis caused by Demodex canis and Demodex cornei in dogs.",2013,"J Parasit Dis"
"299","High levels of urinary schistosomiasis among children in Bunuso, a rural community in Ghana: an urgent call for increased surveillance and control programs.",2013,"J Parasit Dis"
"300","Larva migrans in India: veterinary and public health perspectives.",2013,"J Parasit Dis"
"301","Intraosseous pneumatocyst of the cervical vertebra.",2013,"Med J Armed Forces India"
"302","Men with Hypertension are More Likely to Have Severe Lower Urinary Tract Symptoms and Large Prostate Volume.",2013,"Low Urin Tract Symptoms"
"303","A 12-Week, Open Label, Multi-Center Study to Evaluate the Clinical Efficacy and Safety of Silodosin on Voiding Dysfunction in Patients with Neurogenic Bladder.",2013,"Low Urin Tract Symptoms"
"304","Assessment of the Impact of Male Urinary Incontinence on Health-Related Quality of Life: A Population Based Study.",2013,"Low Urin Tract Symptoms"
"305","Association between Chronic Periodontal Disease and Lower Urinary Tract Symptoms in Both Sexes.",2013,"Low Urin Tract Symptoms"
"306","Tension-Free Vaginal Tape-SECUR Procedure for the Treatment of Female Stress Urinary Incontinence: 3-Year Follow-Up Results.",2013,"Low Urin Tract Symptoms"
"307","Evolution of probiotics in aquatic world: Potential effects, the current status in Egypt and recent prospectives.",2013,"J Adv Res"
"310","Behavioral thermoregulation and critical thermal limits of giant keyhole limpet Megathura crenulata(Sowerby 1825) (Mollusca; Vetigastropoda).",2013,"J Therm Biol"
"311","Anesthetic management of a pediatric patient with hypohidrotic ectodermal dysplasia undergoing emergency surgery.",2013,"Braz J Anesthesiol"
"312","In vitro comparison of epidural bacteria filters permeability and screening scanning electron microscopy.",2013,"Braz J Anesthesiol"
"313","Administration of paracetamol versus dipyrone by intravenous patient-controlled analgesia for postoperative pain relief in children after tonsillectomy.",2013,"Braz J Anesthesiol"
"314","Comparison of propofol and midazolam on patients undergoing spinal surgery with intraoperative wake-up test: randomized clinical trial.",2013,"Braz J Anesthesiol"
"315","To study the effect of injection dexmedetomidine for prevention of pain due to propofol injection and to compare it with injection lignocaine.",2013,"Braz J Anesthesiol"
"316","Impact of the practising anesthesiologist team member on the laryngeal mask cuff pressures and adverse event rate.",2013,"Braz J Anesthesiol"
"317","Reducing sore throat following laryngeal mask airway insertion: comparing lidocaine gel, saline, and washing mouth with the control group.",2013,"Braz J Anesthesiol"
"318","Quality in the pharmaceutical industry - A literature review.",2013,"Saudi Pharm J"
"326","Genome sequencing and annotation of Laceyella sacchari strain GS 1-1, isolated from hot spring, Chumathang, Leh, India.",2013,"Genom Data"
"327","Genome sequencing and annotation of Amycolatopsis vancoresmycina strain DSM 44592(T).",2013,"Genom Data"
"328","Genome sequencing and annotation of Acinetobacter junii strain MTCC 11364.",2013,"Genom Data"
"329","Genome sequencing and annotation of Acinetobacter haemolyticus strain MTCC 9819(T).",2013,"Genom Data"
"330","Genome sequencing and annotation of Acinetobacter gerneri strain MTCC 9824(T).",2013,"Genom Data"
"331","Genome sequencing and annotation of Acinetobacter gyllenbergii strain MTCC 11365(T).",2013,"Genom Data"
"332","Genome sequencing and annotation of Acinetobacter guillouiae strain MSP 4-18.",2013,"Genom Data"
"333","A Three-wave Study of Antecedents of Work-Family Enrichment: The Roles of Social Resources and Affect.",2013,"Stress Health"
"334","Background Stress Inventory: Developing a Measure of Understudied Stress.",2013,"Stress Health"
"335","Alexithymia as a Mediator Between Childhood Maltreatment and Impulsivity.",2013,"Stress Health"
"337","Assessment of phytochemicals and antioxidant activities of raw and germinating Ceiba pentandra (kapok) seeds.",2013,"J Biomed Res"
"339","Advances in atomic physics: Four decades of contribution of the Cairo University - Atomic Physics Group.",2013,"J Adv Res"
"341","Invasive Fusariosis: A Single Pediatric Center 15-Year Experience.",2013,"J Pediatric Infect Dis Soc"
"342","Qualitative Review of Web-Based Professional Education on Antibiotic Prescribing for Children: 10 Million Hits, but Only 10 Good Web Sites.",2013,"J Pediatric Infect Dis Soc"
"343","Enteroviral Meningoencephalitis Complicated by Central Diabetes Insipidus in a Neonate: A Case Report and Review of the Literature.",2013,"J Pediatric Infect Dis Soc"
"344","In Vitro Antibiotic Susceptibility of Initial Pseudomonas aeruginosa Isolates From United States Cystic Fibrosis Patients.",2013,"J Pediatric Infect Dis Soc"
"345","A Case of Adenovirus Viremia in a Pediatric Liver Transplant Recipient With Neutropenia and Lymphopenia: Who and When Should We Treat?",2013,"J Pediatric Infect Dis Soc"
"346","Perinatal Screening for Chagas Disease in Southern Texas.",2013,"J Pediatric Infect Dis Soc"
"347","Recommended Curriculum for Training in Pediatric Transplant Infectious Diseases.",2013,"J Pediatric Infect Dis Soc"
"348","Electrophysiological Correlates of Behavioral Comfort Levels in Cochlear Implantees: A Prospective Study.",2013,"Indian J Otolaryngol Head Neck Surg"
"351","Isolated Lymphangiomatous Polyp Nasopharynx in an Adult First Case Report in English Literature.",2013,"Indian J Otolaryngol Head Neck Surg"
"352","Changing Trends in Adenoidectomy.",2013,"Indian J Otolaryngol Head Neck Surg"
"353","The Protective Effect of Chrysin Against Cisplatin İnduced Ototoxicity in Rats.",2013,"Indian J Otolaryngol Head Neck Surg"
"354","An Ameliorated Approach for Sharp Resection in Gynecomastia Surgery.",2013,"Indian J Surg"
"355","New Technique for Correction of the Microform Cleft Lip Using Trans/Intraoral Approach.",2013,"Indian J Surg"
"356","Basal Cell Adenoma of the Parotid Gland-A Rare Entity.",2013,"Indian J Surg"
"357","A Case Report on Successful Liver Transplantation from a Donor with Polycystic Liver.",2013,"Indian J Surg"
"358","Giant Retroperitoneal Lymphangioma: a Rare Entity.",2013,"Indian J Surg"
"359","Appraisal of Laparoscopic Liver Resection in the Treatment of Liver Metastasis with Special Reference to Outcome in Colorectal Malignancies.",2013,"Indian J Surg"
"360","Post-Resection Surveillance in GI Cancers.",2013,"Indian J Surg"
"361","Round Pendant Around the Neck-Thyroid. A Review.",2013,"Indian J Surg"
"362","A Collective Review on Mesh-Based Repair of Umbilical and Epigastric Hernias.",2013,"Indian J Surg"
"365","[Treatment of status migrainosus by general anesthesia: a case report].",2013,"Rev Bras Anestesiol"
