"","Title","Year","journal"
"111","Shelf life study of hurdle treated ready-to-eat spiced buffalo meat product stored at 30 ± 3 °C for 7 weeks under vacuum and aerobic packaging.",2011,"J Food Sci Technol"
"112","Paneer-An Indian soft cheese variant: a review.",2011,"J Food Sci Technol"
"113","Biventricular implantable cardioverter-defibrillator post-implant radiology: a unique image.",2011,"Rev Esp Cardiol (Engl Ed)"
"114","Fatty infiltration around the cardiac nodes.",2011,"Rev Esp Cardiol (Engl Ed)"
"115","Out-of-hospital use of semiautomated external defibrillator electrocardiography.",2011,"Rev Esp Cardiol (Engl Ed)"
"116","A coarctation on the wrong aortic arch side.",2011,"Rev Esp Cardiol (Engl Ed)"
"117","Cardiac involvement in tuberous sclerosis.",2011,"Rev Esp Cardiol (Engl Ed)"
"118","Multidetector computed tomography diagnosis of quadricuspid pulmonary valve.",2011,"Rev Esp Cardiol (Engl Ed)"
"119","Vibration and staccato flow pattern in ventricular assist devices.",2011,"Rev Esp Cardiol (Engl Ed)"
"120","Large infected atrial myxoma with vegetations.",2011,"Rev Esp Cardiol (Engl Ed)"
"121","Hyperkalemia mimicking a pattern of Brugada syndrome.",2011,"Rev Esp Cardiol (Engl Ed)"
"122","Baumkuchen-like sinus of valsalva.",2011,"Rev Esp Cardiol (Engl Ed)"
"123","TAVI through the left subclavian artery with a LIMA graft.",2011,"Rev Esp Cardiol (Engl Ed)"
"124","Effect of rate of addition of starter culture on textural characteristics of buffalo milk Feta type cheese during ripening.",2011,"J Food Sci Technol"
"125","The cumulative ash curve: a best tool to evaluate complete mill performance.",2011,"J Food Sci Technol"
"126","Antioxidative effects of Brassica juncea and Moringa oliefera prepared by different processing methods.",2011,"J Food Sci Technol"
"127","Quality characteristics of gluten free cookies prepared from different flour combinations.",2011,"J Food Sci Technol"
"128","Modelling with response surface methodology of the effects of egg yolk, egg white and sodium carbonate on some textural properties of beef patties.",2011,"J Food Sci Technol"
"129","Beneficial dietary effect of turmeric and sulphur on weight gain, fat deposition and lipid profile of serum and liver in rats.",2011,"J Food Sci Technol"
"130","Value addition of Palmyra palm and studies on the storage life.",2011,"J Food Sci Technol"
"131","Storage studies on mustard oil blends.",2011,"J Food Sci Technol"
"132","Nutrients, antinutrients &amp; bioaccessible mineral content (invitro) of pearl millet as influenced by milling.",2011,"J Food Sci Technol"
"133","Detection of collagen through FTIR and HPLC from the body and foot of Donax cuneatus Linnaeus, 1758.",2011,"J Food Sci Technol"
"134","Modified method for preparation of Halubai-an Indian traditional sweet.",2011,"J Food Sci Technol"
"135","Effect of drying and cooking on nutritional value and antioxidant capacity of morogo (Amaranthus hybridus) a traditional leafy vegetable grown in South Africa.",2011,"J Food Sci Technol"
"136","Effect of glucose treatment on texture and colour of pidan white during storage.",2011,"J Food Sci Technol"
"137","Effects of cooking methods and temperatures on nutritional and quality characteristics of anchovy (Engraulis encrasicholus).",2011,"J Food Sci Technol"
"138","Optimization of reaction parameters of acidolysis reaction between mustard oil and capric acid by using Thermomyces lanuginosus lipase.",2011,"J Food Sci Technol"
"139","Effects of ultraviolet irradiation, pulsed electric field, hot water and ethanol vapours treatment on functional properties of mung bean sprouts.",2011,"J Food Sci Technol"
"140","Effect of 1-methylcyclopropene and calcium chloride treatments on quality maintenance of 'Lingwu Long' Jujube fruit.",2011,"J Food Sci Technol"
"141","Process optimization for the manufacture of lemon based beverage from hydrolyzed whey.",2011,"J Food Sci Technol"
"142","Optimization of weaning mix based on malted and extruded pearl millet and barley.",2011,"J Food Sci Technol"
"143","Standardization of process parameters for microwave assisted convective dehydration of ginger.",2011,"J Food Sci Technol"
"144","Cloud-point extraction and reversed-phase high performance liquid chromatography for analysis of phenolic compounds and their antioxidant activity in Thai local wines.",2011,"J Food Sci Technol"
"145","Effect of ice storage on the functional properties of proteins from a few species of fresh water fish (Indian major carps) with special emphasis on gel forming ability.",2011,"J Food Sci Technol"
"146","Effect of treatments and packaging on the quality of dried carrot slices during storage.",2011,"J Food Sci Technol"
"147","Provitamin A carotenoids in biofortified maize and their retention during processing and preparation of South African maize foods.",2011,"J Food Sci Technol"
"148","Composition, functional properties and in vitro antioxidant activity of protein hydrolysates prepared from sardinelle (Sardinella aurita) muscle.",2011,"J Food Sci Technol"
"149","Artificial sweeteners - a review.",2011,"J Food Sci Technol"
"152","The antioxidant effects of pumpkin seed oil on subacute aflatoxin poisoning in mice.",2011,"Environ Toxicol"
"153","Nerium indicum, a botanical pesticide affects ultimobranchial gland of the catfish Heteropneustes fossilis.",2011,"Environ Toxicol"
"154","Development and quality evaluation of quick cooking dhal-A convenience product.",2011,"J Food Sci Technol"
"155","Evaluation of the content and bioaccessibility of iron, zinc, calcium and magnesium from groats, rice, leguminous grains and nuts.",2011,"J Food Sci Technol"
"156","Storage stability and quality assessment of processed cereal brans.",2011,"J Food Sci Technol"
"157","Effects of brine concentration on lipid oxidation and fatty acids profile of hot smoked tuna ( Thunnus albacares ) stored at refrigerated temperature.",2011,"J Food Sci Technol"
"158","Influence of defatted soy flour addition on the quality and stability of pretzel type product.",2011,"J Food Sci Technol"
"159","Effect of different coagulants at varying strengths on the quality of paneer made from reconstituted milk.",2011,"J Food Sci Technol"
"160","Sensory characterization of doda burfi (Indian milk cake) using Principal Component Analysis.",2011,"J Food Sci Technol"
"161","Physical characteristics and nutritional composition of some new soybean (Glycine max (L.) Merrill) genotypes.",2011,"J Food Sci Technol"
"162","Effect of storage conditions of egg on rheological properties of liquid whole egg.",2011,"J Food Sci Technol"
"163","Evaluation of wheat gluten hydrolysates as taste-active compounds with antioxidant activity.",2011,"J Food Sci Technol"
"164","Evaluation of finger millet incorporated noodles for nutritive value and glycemic index.",2011,"J Food Sci Technol"
"165","Soy whey based medium for optimized phytase activity in Saccharomyces cerevisiae MTCC 5421 and α-D-galactosidase and antibacterial activities in Lactobacillus plantarum MTCC 5422 by response surface methodology.",2011,"J Food Sci Technol"
"166","Evaluation of quality characteristics of chicken meat emulsion/nuggets prepared by using different equipment.",2011,"J Food Sci Technol"
"167","Quality characteristics and stability of Moringa oleifera seed oil of Indian origin.",2011,"J Food Sci Technol"
"168","Effect of processing on the microstructure of finger millet by X-ray diffraction and scanning electron microscopy.",2011,"J Food Sci Technol"
"169","Effects of oxidative modification on thermal aggregation and gel properties of soy protein by malondialdehyde.",2011,"J Food Sci Technol"
"170","Rapid determination of main constituents of packed juices by reverse phase-high performance liquid chromatography: an insight in to commercial fruit drinks.",2011,"J Food Sci Technol"
"171","Kinetic characterization of Channa striatus muscle sarcoplasmic and myofibrillar protein hydrolysates.",2011,"J Food Sci Technol"
"172","Pesticide residue analysis in parsley, lettuce and spinach by LC-MS/MS.",2011,"J Food Sci Technol"
"173","Antioxidative activity of protein hydrolysate produced by alcalase hydrolysis from shrimp waste (Penaeus monodon and Penaeus indicus).",2011,"J Food Sci Technol"
"174","Investigation of different parameters on acrylamide production in the fried beef burger using Taguchi experimental design.",2011,"J Food Sci Technol"
"175","Evaluation of some qualitative variations in frozen fillets of beluga (Huso huso) fed by different carbohydrate to lipid ratios.",2011,"J Food Sci Technol"
"176","Starch accumulation, activities of key enzyme and gene expression in starch synthesis of wheat endosperm with different starch contents.",2011,"J Food Sci Technol"
"177","Guar gum: processing, properties and food applications-A Review.",2011,"J Food Sci Technol"
"178","Robot-assisted removal of a posterior pharyngeal wall mucoepidermoid carcinoma.",2011,"Indian J Otolaryngol Head Neck Surg"
"179","Dysphagia due to forestier disease: three cases and systematic literature review.",2011,"Indian J Otolaryngol Head Neck Surg"
"180","Fungal laryngitis in immunocompetent patients.",2011,"Indian J Otolaryngol Head Neck Surg"
"181","Endolymphatic Sac Tumour: A Neoplastic Cause for Meniere's Syndrome.",2011,"Indian J Otolaryngol Head Neck Surg"
"182","Crystalloids in submandibular sialadenitis.",2011,"Indian J Otolaryngol Head Neck Surg"
"183","Foreign body in paranasal sinus: a unique accident and a miraculous escape for the patient.",2011,"Indian J Otolaryngol Head Neck Surg"
"184","Nasal endoscopic and anterior craniotomy resection for esthesioneuroblastoma: how we did it.",2011,"Indian J Otolaryngol Head Neck Surg"
"185","Full Endoscopic Transsphenoidal Surgery for Pituitary Adenoma-emphasized on Surgical Skill of Otolaryngologist.",2011,"Indian J Otolaryngol Head Neck Surg"
"186","ABPA Concomitantly Occurring with Invasive Sinus Aspergillosis: A Short Report on Two Patients.",2011,"Indian J Otolaryngol Head Neck Surg"
"187","Primary aspergillosis of the larynx: a case report.",2011,"Indian J Otolaryngol Head Neck Surg"
"188","Histology of the cricothyroid membrane: a clinical perspective.",2011,"Indian J Otolaryngol Head Neck Surg"
"189","Variable oral device for measuring oral lesions.",2011,"Indian J Otolaryngol Head Neck Surg"
"190","Management of foreign bodies of upper digestive tract.",2011,"Indian J Otolaryngol Head Neck Surg"
"191","Laryngotracheal stenosis: clinical profile, surgical management and outcome.",2011,"Indian J Otolaryngol Head Neck Surg"
"192","Treatment options in otitis media with effusion.",2011,"Indian J Otolaryngol Head Neck Surg"
"193","Tumor-associated tissue eosinophilia as a prognostic factor in squamous cell carcinoma of the larynx.",2011,"Indian J Otolaryngol Head Neck Surg"
"194","Tracheo-bronchial foreign body aspiration in children: a one year descriptive study.",2011,"Indian J Otolaryngol Head Neck Surg"
"195","Effect of laser treatment on olfactory dysfunction.",2011,"Indian J Otolaryngol Head Neck Surg"
"196","High-frequency hearing loss among mobile phone users.",2011,"Indian J Otolaryngol Head Neck Surg"
"197","A Study of Complications and Morbidity Profile in Cochlear Implantation: The MERF Experience.",2011,"Indian J Otolaryngol Head Neck Surg"
"198","Tracheo-bronchial foreign bodies: a retrospective study and review of literature.",2011,"Indian J Otolaryngol Head Neck Surg"
"199","The role of barium swallow pharyngoesophagography in the management of the globus pharyngeus: our ten years local experience of asian population.",2011,"Indian J Otolaryngol Head Neck Surg"
"200","The relationship between metabolic presbycusis and serum paraoxonase/arylesterase activity.",2011,"Indian J Otolaryngol Head Neck Surg"
"201","Pre- and postovulatory auditory brainstem response in normal women.",2011,"Indian J Otolaryngol Head Neck Surg"
"202","Oral Microflora: A Comparative Study in HIV and Normal Patients.",2011,"Indian J Otolaryngol Head Neck Surg"
"203","Identification of novel tumor suppressor genes down-regulated in recurrent nasopharyngeal cancer by DNA microarray.",2011,"Indian J Otolaryngol Head Neck Surg"
"204","The efficiacy of anterior and posterior archs suturation at inferior tonsillar pole for posttonsillectomy pain control.",2011,"Indian J Otolaryngol Head Neck Surg"
"205","Can apneagraphy change our approach in management of snoring and sleep apnoea?",2011,"Indian J Otolaryngol Head Neck Surg"
"206","Objective and subjective evaluation of larynx in smokers and nonsmokers: a comparative study.",2011,"Indian J Otolaryngol Head Neck Surg"
"207","Prevalence of otitis media with effusion among primary school age-children and etiopathogenic examination.",2011,"Indian J Otolaryngol Head Neck Surg"
"208","Enlarged vestibular aqueduct in congenital non-syndromic sensorineural hearing loss in egypt.",2011,"Indian J Otolaryngol Head Neck Surg"
"209","Association of naso-Oro-pharyngeal structures with the sleep architecture in suspected obstructive sleep apnea.",2011,"Indian J Otolaryngol Head Neck Surg"
"210","Removal of foreign bodies from esophagus with flexible endoscope - a case report.",2011,"Indian J Otolaryngol Head Neck Surg"
"211","Effect of anti-adhesive barrier use on laryngotracheal movement after total thyroidectomy: an electrophysiological study.",2011,"Indian J Otolaryngol Head Neck Surg"
"212","Does helicobacter pylori have a role in the etiology of adenoid hypertrophy?",2011,"Indian J Otolaryngol Head Neck Surg"
"213","Management of tracheobronchial foreign bodies: a retrospective and prospective study.",2011,"Indian J Otolaryngol Head Neck Surg"
"214","Quality of Life Measures Following Laser Assisted Uvulopalatopharyngoplasty (LAUP) in Obstructive Sleep Apnoea Syndrome (OSAS).",2011,"Indian J Otolaryngol Head Neck Surg"
"215","The impact of tinnitus on sufferers in Indian population.",2011,"Indian J Otolaryngol Head Neck Surg"
"216","The value of routine preoperative testing in the prediction of operative hemorrhage in adenotonsillectomy.",2011,"Indian J Otolaryngol Head Neck Surg"
"217","Nasal polyposis: current trends.",2011,"Indian J Otolaryngol Head Neck Surg"
"218","Nonseptic and septic lateral sinus thrombosis: a review.",2011,"Indian J Otolaryngol Head Neck Surg"
"219","Pathophysiology and treatment of tinnitus: an elusive disease.",2011,"Indian J Otolaryngol Head Neck Surg"
"220","Glycemic index and significance of barnyard millet (Echinochloa frumentacae) in type II diabetics.",2011,"J Food Sci Technol"
"221","Comparative antioxidant effect of BHT and water extracts of banana and sapodilla peels in raw poultry meat.",2011,"J Food Sci Technol"
"222","Effect of frozen storage on the anthocyanins and phenolic components of pomegranate juice.",2011,"J Food Sci Technol"
"223","Identification of anthocyanins in black soybean (Glycine max (L.) Merr.) varieties.",2011,"J Food Sci Technol"
"224","Optimization of extraction conditions for phytic acid from rice bran using response surface methodology and its antioxidant effects.",2011,"J Food Sci Technol"
"225","Utilization of zero-trans non-interesterified and interesterified shortenings in cookie production.",2011,"J Food Sci Technol"
"226","Functional effects of dried okra powder on reconstituted dried yam flake and sensory properties of ojojo-a fried yam (Dioscorea alata L.) snack.",2011,"J Food Sci Technol"
"227","Quality of ω-3 fatty acid enriched low-fat chicken meat patties incorporated with selected levels of linseed flour/oil and canola flour/oil.",2011,"J Food Sci Technol"
"228","Glycemic and insulinemic responses to carbohydrate rich whole foods.",2011,"J Food Sci Technol"
"229","Biological activities of fructooligosaccharide (FOS)-containing Coix lachryma-jobi Linn. extract.",2011,"J Food Sci Technol"
"230","Physico-chemical changes in rice bran oil during heating at frying temperature.",2011,"J Food Sci Technol"
"231","Isozymes of antioxidative enzymes during ripening and storage of ber ( Ziziphus mauritiana Lamk.).",2011,"J Food Sci Technol"
"232","Enzymatic and non-enzymatic antioxidant potentials of Chlorella vulgaris grown in effluent of a confectionery industry.",2011,"J Food Sci Technol"
"233","Plastic fats from sal, mango and palm oil by lipase catalyzed interesterification.",2011,"J Food Sci Technol"
"234","In vitro hypoglycemic effects of Butea monosperma Lam. leaves and bark.",2011,"J Food Sci Technol"
"235","Moisture sorption characteristics of wadi, a legume-based traditional condiment.",2011,"J Food Sci Technol"
"236","Characterization of modified pearl millet (Pennisetum typhoides) starch.",2011,"J Food Sci Technol"
"237","Quality changes of anchovy (Stolephorus heterolobus) under refrigerated storage of different practical industrial methods in Thailand.",2011,"J Food Sci Technol"
"238","Optimization of some conditions of Neutrase-catalyzed plastein reaction to mediate ACE-inhibitory activity in vitro of casein hydrolysate prepared by Neutrase.",2011,"J Food Sci Technol"
"239","Experimental design of medium optimization for invertase production by Pichia sp.",2011,"J Food Sci Technol"
"240","Effect of number and washing solutions on functional properties of surimi-like material from duck meat.",2011,"J Food Sci Technol"
"241","Structure-function activity of dehydrozingerone and its derivatives as antioxidant and antimicrobial compounds.",2011,"J Food Sci Technol"
"242","Antibacterial efficacy of nisin, pediocin 34 and enterocin FH99 against L. monocytogenes, E. faecium and E. faecalis and bacteriocin cross resistance and antibiotic susceptibility of their bacteriocin resistant variants.",2011,"J Food Sci Technol"
"243","Optimization of microwave-assisted hot air drying conditions of okra using response surface methodology.",2011,"J Food Sci Technol"
"244","Effect of handling and processing on pesticide residues in food- a review.",2011,"J Food Sci Technol"
"250","Bifid hyperplastic mandibular condyle.",2011,"J Maxillofac Oral Surg"
"251","Extensive giant cell tumour of the mandible: a case report with review.",2011,"J Maxillofac Oral Surg"
"252","External mandibular distraction in unusual pediatric syndromes with micrognathia and airway obstruction.",2011,"J Maxillofac Oral Surg"
"255","Osteoblastoma in the retromolar region - Report of an unusual case and Review of literature.",2011,"J Maxillofac Oral Surg"
"256","A case of congenital granular cell epulis in the maxillary anterior ridge: a study of cell proliferation using immunohistological staining.",2011,"J Maxillofac Oral Surg"
"258","The split obturator: an innovative technique.",2011,"J Maxillofac Oral Surg"
"259","A case of carcinoma ex pleomorphic adenoma in the buccal mucosa: review of the literature.",2011,"J Maxillofac Oral Surg"
"260","Giant hemangioma presenting as a scalp mass leading to a craniofacial deformity.",2011,"J Maxillofac Oral Surg"
"261","Coincidental Overlapping Cystic Pathological Changes: A Case against Marsupialisation.",2011,"J Maxillofac Oral Surg"
"262","A simple method to control bleeding by stationary paper clips as an alternate to raney clips during coronal incisions.",2011,"J Maxillofac Oral Surg"
"263","Arched needle technique for inferior alveolar mandibular nerve block.",2011,"J Maxillofac Oral Surg"
"264","Polymorphous low-grade adenocarcinoma--management and reconstruction with temporalis myofacial flap.",2011,"J Maxillofac Oral Surg"
"265","An unusually large destructive nasopalatine duct cyst: a case report.",2011,"J Maxillofac Oral Surg"
"266","Osteomyelitis of the mandible in a patient with osteopetrosis. Case report and review of the literature.",2011,"J Maxillofac Oral Surg"
"267","An unusual occurrence of epidermoid cyst in the buccal mucosa: a case report with review of literature.",2011,"J Maxillofac Oral Surg"
"269","Complex glomus jugulare tumor: management issues.",2011,"Indian J Otolaryngol Head Neck Surg"
"270","Mastoid cholesteatoma: a result of metaplasia.",2011,"Indian J Otolaryngol Head Neck Surg"
"271","A Method to Harvest Tragal Cartilage Through only Endaural Approach.",2011,"Indian J Otolaryngol Head Neck Surg"
"272","High resolution computed tomography in stapedial otosclerosis.",2011,"Indian J Otolaryngol Head Neck Surg"
"273","Prospective study of 'otological injury secondary to head trauma'.",2011,"Indian J Otolaryngol Head Neck Surg"
"274","Middle ear cleft in chronic otitis media: a clinicohistopathological study.",2011,"Indian J Otolaryngol Head Neck Surg"
"275","Role of magnetic resonance imaging in cholesteatoma: the Indian experience.",2011,"Indian J Otolaryngol Head Neck Surg"
"276","&quot;High frequency presbycusis&quot;-is there an earlier onset?",2011,"Indian J Otolaryngol Head Neck Surg"
"277","Effects of ageing on otoacoustic emission.",2011,"Indian J Otolaryngol Head Neck Surg"
"278","A comparative study of eustachian tube functions in normal and diseased ears with tympanometry and videonasopharyngoscopy.",2011,"Indian J Otolaryngol Head Neck Surg"
"279","Effectiveness of intratympanic dexamethasone in otitis media with effusion resistant to conventional therapy.",2011,"Indian J Otolaryngol Head Neck Surg"
"280","Sneezing and runny nose: should allergy testing be routinely performed?",2011,"Indian J Otolaryngol Head Neck Surg"
"281","Factors affecting the outcome of frontal sinus surgery: a prospective study.",2011,"Indian J Otolaryngol Head Neck Surg"
"282","Prospective randomized comparison of mitomycin C application in endoscopic and external dacryocystorhinostomy.",2011,"Indian J Otolaryngol Head Neck Surg"
"283","Endoscopic turbinoplasty of concha bullosa: long term results.",2011,"Indian J Otolaryngol Head Neck Surg"
"284","Proptosis: The ENT Surgeon's Perspective.",2011,"Indian J Otolaryngol Head Neck Surg"
"285","Haziness in X-Ray Paranasal Sinus Water's View in Sinusitis: A Fact or Fiction.",2011,"Indian J Otolaryngol Head Neck Surg"
"286","Endoscopic dacryocystorhinostomy with flap suturing.",2011,"Indian J Otolaryngol Head Neck Surg"
"287","Craniocaudal extension as an indication of surgical outcome in transsphenoidal surgery for pituitary adenomas.",2011,"Indian J Otolaryngol Head Neck Surg"
"288","Long-term efficacy of radiofrequency treatment of turbinate hypertrophy: a patient based point of view.",2011,"Indian J Otolaryngol Head Neck Surg"
"289","Septoplasty can Change the Shape of the Nose.",2011,"Indian J Otolaryngol Head Neck Surg"
"290","Use of intravenous steroids at induction of anesthesia for septoplasty to reduce post-operative nausea and vomiting and pain: a double-blind randomized controlled trial.",2011,"Indian J Otolaryngol Head Neck Surg"
"291","Clinical utility of three-dimensional facial computed tomography in the treatment of nasal bone fractures: a new modality involving an air-bone view with a volume rendering technique.",2011,"Indian J Otolaryngol Head Neck Surg"
"292","Bilateral Choanal Atresia: Is it Really a Surgical Emergency?",2011,"Indian J Otolaryngol Head Neck Surg"
"293","A review of the clinicopathological and radiological features of unilateral nasal mass.",2011,"Indian J Otolaryngol Head Neck Surg"
"294","Giant cell tumour of mandible: report of a rare case.",2011,"Indian J Otolaryngol Head Neck Surg"
"295","Cervical thymic cyst: a case report.",2011,"Indian J Otolaryngol Head Neck Surg"
"296","Clinico-pathological study of 50 cases of tumours of larynx.",2011,"Indian J Otolaryngol Head Neck Surg"
"297","Endoscopic medial maxillectomy breaking new frontiers.",2011,"Indian J Otolaryngol Head Neck Surg"
"298","Benign tumours of nasopharynx-revisited.",2011,"Indian J Otolaryngol Head Neck Surg"
"299","Epidermoid cysts in head and neck: our experiences, with review of literature.",2011,"Indian J Otolaryngol Head Neck Surg"
"300","Head and neck leiomyosarcoma.",2011,"Indian J Otolaryngol Head Neck Surg"
"302","Skin prick test and tonsil size in children: any relation?",2011,"Indian J Otolaryngol Head Neck Surg"
"303","The efficiency of titanium middle ear prosthesis in ossicular chain reconstruction: our experience.",2011,"Indian J Otolaryngol Head Neck Surg"
"304","Bilateral type 1 tympanoplasty in chronic otitis media.",2011,"Indian J Otolaryngol Head Neck Surg"
"305","The auditory brainstem responses in patients with unilateral cochlear hearing loss.",2011,"Indian J Otolaryngol Head Neck Surg"
