"","Title","Year","journal"
"83","Atypical Hemolytic Uremic Syndrome and Nephrotic Syndrome Associated with Cytomegalovirus Infection.",2020,"Nephron"
"84","Efficacy of Medium Cut-Off Dialyzer and Comparison with Standard High-Flux Hemodialysis.",2020,"Blood Purif"
"85","Feedback-Related Brain Potentials Indicate the Influence of Craving on Decision-Making in Patients with Alcohol Use Disorder: An Experimental Study.",2020,"Eur Addict Res"
"86","Cultural and Linguistic Practice with Children with Developmental Language Disorder: Findings from an International Practitioner Survey.",2020,"Folia Phoniatr Logop"
"87","Frailty in Elderly Gastric Cancer Patients Undergoing Gastrectomy.",2020,"Dig Surg"
"88","Epidemiology and Outcomes of Acute Kidney Injury in COVID-19 Patients with Acute Respiratory Distress Syndrome: A Multicenter Retrospective Study.",2020,"Blood Purif"
"89","Distance Assessment for Detecting Cognitive Impairment in Older Adults: A Systematic Review of Psychometric Evidence.",2020,"Dement Geriatr Cogn Disord"
"90","Mastering the Grammar of Past Tense Counterfactual Sentences: A Pilot Study of Adolescents Attending Low-Income Schools.",2020,"Folia Phoniatr Logop"
"104","AIM2 inhibits colorectal cancer cell proliferation and migration through suppression of Gli1.",2020,"Aging (Albany NY)"
"105","CCDC170 affects breast cancer apoptosis through IRE1 pathway.",2020,"Aging (Albany NY)"
"106","A model integrating donor gene polymorphisms predicts fibrosis after liver transplantation.",2020,"Aging (Albany NY)"
"108","Multiwalled carbon nanotubes inhibit cell migration and invasion by destroying actin cytoskeleton via mitochondrial dysfunction in ovarian cancer cells.",2020,"Aging (Albany NY)"
"109","Fbxo7 and Pink1 play a reciprocal role in regulating their protein levels.",2020,"Aging (Albany NY)"
"110","FOXM1/DVL2/Snail axis drives metastasis and chemoresistance of colorectal cancer.",2020,"Aging (Albany NY)"
"111","The endothelial nitric oxide synthase/cyclic guanosine monophosphate/protein kinase G pathway activates primordial follicles.",2020,"Aging (Albany NY)"
"113","Identification of a novel and potent small molecule inhibitor of SRPK1: mechanism of dual inhibition of SRPK1 for the inhibition of cancer progression.",2020,"Aging (Albany NY)"
"114","High-fat diet induced discrepant peripheral and central nervous systems insulin resistance in APPswe/PS1dE9 and wild-type C57BL/6J mice.",2020,"Aging (Albany NY)"
"116","Effects of Contextual Interference on Learning of Falling Techniques.",2020,"Motor Control"
"117","The Effect of Hip Joint Mobilizations Using a Mobilization Belt on Hip Range of Motion and Functional Outcomes.",2020,"J Sport Rehabil"
"118","Performance-Determining Variables in Long-Distance Events: Should They Be Determined From a Rested State or After Prolonged Submaximal Exercise?",2020,"Int J Sports Physiol Perform"
"119","A Novel Method to Characterize the Pacing Profile of Elite Male 1500-m Freestyle Swimmers.",2020,"Int J Sports Physiol Perform"
"120","Aging and Recovery After Resistance-Exercise-Induced Muscle Damage: Current Evidence and Implications for Future Research.",2020,"J Aging Phys Act"
"121","Static Ankle Dorsiflexion and Hip and Pelvis Kinematics During Forward Step-Down in Patients With Hip-Related Groin Pain.",2020,"J Sport Rehabil"
"122","Tibial Accelerations During the Single-Leg Hop Test: Influence of Fixation.",2020,"J Sport Rehabil"
"123","Categorization in infancy based on novelty and co-occurrence.",2020,"Infant Behav Dev"
"124","Analysis of ultrasonic pre-treatment for the ozonation of humic acids.",2020,"Ultrason Sonochem"
"125","Identification of potential prognostic biomarkers for breast cancer using WGCNA and PPI integrated techniques.",2020,"Ann Diagn Pathol"
"126","Nuclear mechanisms of gene expression control: pre-mRNA splicing as a life or death decision.",2020,"Curr Opin Genet Dev"
"127","Self-reported influenza and influenza-like symptoms in U.S. adults age 18-64 between September 1, 2019 and April 15, 2020.",2020,"J Clin Virol"
"128","Predictors of substance use in a clinical sample of youth seeking treatment for Trauma-related mental health problems.",2020,"Addict Behav"
"129","Evaluating a school-based science program that teaches the physiological effects of nicotine.",2020,"Addict Behav"
"130","Isolation and characterization of Wad Medani virus obtained in the tuva Republic of Russia.",2020,"Ticks Tick Borne Dis"
"131","Joining the pieces in childhood irritability: Distinct typologies predict conduct, depressive, and anxiety symptoms.",2020,"Behav Res Ther"
"132","Computerized Memory Specificity Training (c-MeST) for major depression: A randomised controlled trial.",2020,"Behav Res Ther"
"133","Effect of parenteral lipid emulsion on preterm infant PUFAs and their downstream metabolites.",2020,"Prostaglandins Leukot Essent Fatty Acids"
"134","Comprehensive identification and characterization of abiotic stress and hormone responsive glycosyl hydrolase family 1 genes in Medicago truncatula.",2020,"Plant Physiol Biochem"
"135","Ozone-induced lipid changes in the wildtype and toc132toc120 heterozygote mutant of Arabidopsis thaliana.",2020,"Plant Physiol Biochem"
"136","Mental health status of Afghan immigrants in Iran during the COVID-19 pandemic: An exacerbation of a long-standing concern.",2020,"Asian J Psychiatr"
"137","Identification of the different salivary Interleukin-6 profiles in patients with periodontitis: A cross-sectional study.",2020,"Arch Oral Biol"
"138","Effectiveness of continuous monitoring by activity tracker of patients undergoing chemotherapy for urothelial carcinoma.",2020,"Cancer Treat Res Commun"
"139","Exposure to first-person shooter videogames is associated with multisensory temporal precision and migraine incidence.",2020,"Cortex"
"140","Midlevel visual deficits after strokes involving area human V4.",2020,"Cortex"
"141","Reduced multisensory facilitation exists at different periods of development in autism.",2020,"Cortex"
"142","Tolerability and Optimal Therapeutic Dosage of Clomipramine for Premature Ejaculation: A Systematic Review and Meta-Analysis.",2020,"Sex Med"
"143","Dyspareunia in Their Own Words: A Qualitative Description of Endometriosis-Associated Sexual Pain.",2020,"Sex Med"
"144","Evaluation of the Sexual Functioning of Individuals Living in Turkey During the COVID-19 Pandemic: An Internet-Based Nationwide Survey Study.",2020,"Sex Med"
"145","Evaluation of Spin in Abstracts of Systematic Reviews and Meta-analyses Focused on Treatments of Erectile Dysfunction: A Cross-sectional Analysis.",2020,"Sex Med"
"146","Attitudes Toward Transgender People Among Medical Students in South Korea.",2020,"Sex Med"
"147","Hunters' view on the control of African swine fever in wild boar. A participatory study in Latvia.",2020,"Prev Vet Med"
"148","Modelling transmission and control of Mycobacterium avium subspecies paratuberculosis within Irish dairy herds with compact spring calving.",2020,"Prev Vet Med"
"149","Orexin B inhibits viability and differentiation of stromal cells from swine adipose tissue.",2020,"Domest Anim Endocrinol"
"150","Adolescent language outcomes in a complex trilingual context: When typical does not mean unproblematic.",2020,"J Commun Disord"
"151","Simultaneous capillary electrophoresis of anions and cations in a single injection using an anion exchanger-modified capillary for determination of salivary ions in combination with statistical analyses.",2020,"J Chromatogr A"
"152","ENT-MS-12 questionnaire: A novel tool to investigate otolaryngology symptoms in patients with relapsing-remitting multiple sclerosis. Results from a pilot study.",2020,"Mult Scler Relat Disord"
"153","Variations in consecutive serum neurofilament light levels in healthy controls and multiple sclerosis patients.",2020,"Mult Scler Relat Disord"
"154","Fatigue in teriflunomide-treated patients with relapsing remitting multiple sclerosis in the real-world Teri-FAST study.",2020,"Mult Scler Relat Disord"
"155","Usage trend of oral drugs for multiple sclerosis patients in Argentina.",2020,"Mult Scler Relat Disord"
"157","Medicinal plants and their preparations in the European market: Why has the harmonization failed? The cases of St. John's wort, valerian, ginkgo, ginseng, and green tea.",2020,"Phytomedicine"
"158","A study of the effectiveness of naltrexone in preventing recurrence of methadone poisoning in opioid-naive children.",2020,"Drug Alcohol Depend"
"159","Vienna soil organic matter modeler 2 (VSOMM2).",2020,"J Mol Graph Model"
"160","Temperature dependent aggregation mechanism and pathway of lysozyme: By all atom and coarse grained molecular dynamics simulation.",2020,"J Mol Graph Model"
"161","The association between vitamin D deficiency and extrapulmonary tuberculosis: Case-control study.",2020,"Tuberculosis (Edinb)"
"162","Fit and faint or faint and fit?",2020,"Clin Neurophysiol"
"163","Functional magnetic resonance brain imaging of imagined walking to study locomotor function after stroke.",2020,"Clin Neurophysiol"
"164","Determinants of probable sleep bruxism in a pediatric mixed dentition population: a multivariate analysis of mouth vs. nasal breathing, tongue mobility, and tonsil size.",2020,"Sleep Med"
"166","Influence of swaddling on tactile manual learning in preterm infants.",2020,"Early Hum Dev"
"167","Generating photo-realistic training data to improve face recognition accuracy.",2020,"Neural Netw"
"168","A brain-inspired network architecture for cost-efficient object recognition in shallow hierarchical neural networks.",2020,"Neural Netw"
"169","Necessary conditions for STDP-based pattern recognition learning in a memristive spiking neural network.",2020,"Neural Netw"
"170","Deterrence effects of antifraud and abuse enforcement in health care.",2020,"J Health Econ"
"171","Adult Medicaid benefit generosity and receipt of recommended health services among low-income children: The spillover effects of Medicaid adult dental coverage expansions.",2020,"J Health Econ"
"172","Differences in the subcellular distribution of cadmium and copper in the gills and liver of white sturgeon (Acipenser transmontanus) and rainbow trout (Oncorhynchus mykiss).",2020,"Chemosphere"
"173","Reply to Punjabi, PRO: Sleep fragmentation causes hypersomnolence in OSA.",2020,"Sleep Med Rev"
"174","Association of sexual minority status, gender nonconformity with childhood victimization and adulthood depressive symptoms: A path analysis.",2020,"Child Abuse Negl"
"175","Genetically-modified cell lines: categorisation and considerations for characterisation.",2020,"Stem Cell Res"
"176","Generation of two human induced pluripotent stem cell lines, UNIBSi012-A and UNIBSi013-A, from two patients with treatment-resistant depression.",2020,"Stem Cell Res"
"177","Generation of a human induced pluripotent stem cell line, BRCi009-A, derived from a patient with glycogen storage disease type 1a.",2020,"Stem Cell Res"
"178","Tricellular adherens junctions provide a cell surface delivery platform for connexin 26/30 oligomers in the cochlea.",2020,"Hear Res"
"179","Structural stiffening in the human middle ear due to static pressure: Finite-element analysis of combined static and dynamic middle-ear behavior.",2020,"Hear Res"
"180","&quot;Who will share with me?&quot;: Preschoolers rely on their friends more than on their nonfriends to share with them.",2020,"J Exp Child Psychol"
"181","Family ties and child obesity in Italy.",2020,"Econ Hum Biol"
"182","Sex differences in metabolic disorder patterns of first-episode drug-naive patients with schizophrenia.",2020,"Psychoneuroendocrinology"
"184","Nanostructured functional peptide films and their application in C-reactive protein immunosensors.",2020,"Bioelectrochemistry"
"187","Inhibitory effects of recombinant porcine interferon-α on porcine transmissible gastroenteritis virus infections in TGEV-seronegative piglets.",2020,"Vet Microbiol"
"188","Characterizing spatiotemporal progression and prediction of infarct lesion volumes in experimental acute ischemia using quantitative perfusion and diffusion imaging.",2020,"Appl Radiat Isot"
"189","A simple method for measuring electron drift velocity in gases using grid ionization chamber.",2020,"Appl Radiat Isot"
"191","Completion of radical hysterectomy does not improve survival of patients with cervical cancer and intraoperatively detected lymph node involvement: ABRAX international retrospective cohort study.",2020,"Eur J Cancer"
"192","CRYODESMO-O1: A prospective, open phase II study of cryoablation in desmoid tumour patients progressing after medical treatment.",2020,"Eur J Cancer"
"193","Microstructural differences in white matter tracts across middle to late adulthood: a diffusion MRI study on 7167 UK Biobank participants.",2020,"Neurobiol Aging"
"194","Peripheral visual perception during natural overground dual-task walking in older and younger adults.",2020,"Neurobiol Aging"
"195","Promising genes and variants to reduce chemotherapy adverse effects in acute lymphoblastic leukemia.",2020,"Transl Oncol"
"196","Fatty acid binding protein-4 promotes alcohol-dependent hepatosteatosis and hepatocellular carcinoma progression.",2020,"Transl Oncol"
"197","Hub gene identification and prognostic model construction for isocitrate dehydrogenase mutation in glioma.",2020,"Transl Oncol"
"198","Perceptual change-of-mind decisions are sensitive to absolute evidence magnitude.",2020,"Cogn Psychol"
"199","Protein assemblages and tight curves in the plasma membranes of photosynthetic eukaryotes.",2020,"J Plant Physiol"
"200","Bayesian multivariate models for case assessment in dynamic signature cases.",2020,"Forensic Sci Int"
"201","Biochar derived from cadmium-contaminated rice straw at various pyrolysis temperatures: Cadmium immobilization mechanisms and environmental implication.",2020,"Bioresour Technol"
"202","Flocculation performance and mechanism of fungal pellets on harvesting of microalgal biomass.",2020,"Bioresour Technol"
"203","Implementation and operation of a fiber-coupled CMOS detector in a low energy electron Microscope.",2020,"Ultramicroscopy"
"204","TrueEBSD: Correcting spatial distortions in electron backscatter diffraction maps.",2020,"Ultramicroscopy"
"205","Atomically resolved tomographic reconstruction of nanoparticles from single projection: Influence of amorphous carbon support.",2020,"Ultramicroscopy"
"206","Non-negative matrix factorization for mining big data obtained using four-dimensional scanning transmission electron microscopy.",2020,"Ultramicroscopy"
"207","An assessment of the effectiveness of hyaluronic acid and polyacrylamide hydrogel in horses with osteoarthritis: Systematic review and network meta-analysis.",2020,"Res Vet Sci"
"208","Andrographolide attenuates inflammatory response induced by LPS via activating Nrf2 signaling pathway in bovine endometrial epithelial cells.",2020,"Res Vet Sci"
"209","Relationship between lower limb muscle strength and hallux valgus severity in older people.",2020,"Foot (Edinb)"
"210","Radiology residents from learners to teachers: A multi-centric study.",2020,"Eur J Radiol"
"211","Feasibility of MRI-based radiomics features for predicting lymph node metastases and VEGF expression in cervical cancer.",2020,"Eur J Radiol"
"212","Atherosclerosis is associated with poorer outcome in non-occlusive mesenteric ischemia.",2020,"Eur J Radiol"
"213","Application of the Kaiser score to increase diagnostic accuracy in equivocal lesions on diagnostic mammograms referred for MR mammography.",2020,"Eur J Radiol"
"214","In silico screening of potential anti-COVID-19 bioactive natural constituents from food sources by molecular docking.",2020,"Nutrition"
"215","Effect of phytosterol capsule supplementation associated with the National Cholesterol Education Program Step 2 diet on low-density lipoprotein in children and adolescents with dyslipidemia: A double-blind crossover trial.",2020,"Nutrition"
"216","Essential fatty acids and their metabolites in the pathobiology of (coronavirus disease 2019) COVID-19.",2020,"Nutrition"
"217","A comparative analysis for anti-viral drugs: Their efficiency against SARS-CoV-2.",2020,"Int Immunopharmacol"
"218","Pinocembrin relieves lipopolysaccharide and bleomycin induced lung inflammation via inhibiting TLR4-NF-κB-NLRP3 inflammasome signaling pathway.",2020,"Int Immunopharmacol"
"219","Paliperidone attenuates chronic stress-induced changes in the expression of inflammasomes-related protein in the frontal cortex of male rats.",2020,"Int Immunopharmacol"
"220","Intranasal administration of small extracellular vesicles derived from mesenchymal stem cells ameliorated the experimental autoimmune encephalomyelitis.",2020,"Int Immunopharmacol"
"221","Improvement of magnesium isoglycyrrhizinate on DSS-induced acute and chronic colitis.",2020,"Int Immunopharmacol"
"222","JAK2 expression is correlated with the molecular and clinical features of breast cancer as a favorable prognostic factor.",2020,"Int Immunopharmacol"
"223","Neutrophils and COVID-19: The road so far.",2020,"Int Immunopharmacol"
"224","Nicotinamide adenine dinucleotide treatment alleviates the symptoms of experimental autoimmune encephalomyelitis by activating autophagy and inhibiting the NLRP3 inflammasome.",2020,"Int Immunopharmacol"
"225","The utility of TP53 and PIK3CA mutations as prognostic biomarkers in salivary adenoid cystic carcinoma.",2020,"Oral Oncol"
"226","Bottom trawling noise: Are fishing vessels polluting to deeper acoustic habitats?",2020,"Mar Pollut Bull"
"227","Design of a resonant Luneburg lens for surface acoustic waves.",2020,"Ultrasonics"
"228","Parametric study on interply tracking in multilayer composites by analytic-signal technology.",2020,"Ultrasonics"
"229","Parameter estimation of the homodyned K distribution based on an artificial neural network for ultrasound tissue characterization.",2020,"Ultrasonics"
"230","Life partners' perceptions of the emotional, speech disruptive, and attitudinal correlates of stuttering.",2020,"J Fluency Disord"
"231","The heart of the adult goldfish Carassius auratus as a target of Bisphenol A: a multifaceted analysis.",2020,"Environ Pollut"
"232","A simple and rapid algal assay kit to assess toxicity of heavy metal-contaminated water.",2020,"Environ Pollut"
"233","Hydrolyzed polyacrylamide-containing wastewater treatment using ozone reactor-upflow anaerobic sludge blanket reactor-aerobic biofilm reactor multistage treatment system.",2020,"Environ Pollut"
"234","Microplastics generated under simulated fire scenarios: Characteristics, antimony leaching, and toxicity.",2020,"Environ Pollut"
"235","BTEX compounds leachates from cigarette butts into water environment: A primary study.",2020,"Environ Pollut"
"236","Parental and trophic transfer of nanoscale plastic debris in an assembled aquatic food chain as a function of particle size.",2020,"Environ Pollut"
"238","Effect of salinity and algae biomass on mercury cycling genes and bacterial communities in sediments under mercury contamination: Implications of the mercury cycle in arid regions.",2020,"Environ Pollut"
"239","Mechanobiological evaluation of prostate cancer metastasis to bone using an in vitro prostate cancer testbed.",2020,"J Biomech"
"240","Reliable and clinically applicable gait event classification using upper body motion in walking and trotting horses.",2020,"J Biomech"
"241","Intrapersonal and interpersonal emotion regulation and identity: A preliminary study of avatar identification and gaming in adolescents and young adults.",2020,"Psychiatry Res"
"242","State-Level Data on Suicide Mortality During COVID-19 Quarantine: Early Evidence of a Disproportionate Impact on Racial Minorities.",2020,"Psychiatry Res"
"243","Maternal influences on binge eating behaviors in children.",2020,"Psychiatry Res"
"244","Trends in suicide in Japan by gender during the COVID-19 pandemic, up to September 2020.",2020,"Psychiatry Res"
"245","An epidemiologic study of suicide among firefighters: Findings from the National Violent Death Reporting System, 2003 - 2017.",2020,"Psychiatry Res"
"246","Anti-viral properties of antipsychotic medications in the time of COVID-19.",2020,"Psychiatry Res"
"247","Reducing negative symptoms in schizophrenia: Feasibility and acceptability of a combined cognitive-behavioral social skills training and compensatory cognitive training intervention.",2020,"Psychiatry Res"
"248","DNA methylation and psychotherapy response in trauma-exposed men with appetitive aggression.",2020,"Psychiatry Res"
"249","Exploratory study of cat adoption in families of children with autism: Impact on children's social skills and anxiety.",2020,"J Pediatr Nurs"
"250","Analysis of invoked slips while wearing flip-flops in wet and dry conditions: Does alternative footwear alter slip kinematics?",2020,"Appl Ergon"
"251","Safe trip: Factors contributing to slip, trip and fall risk at train stations.",2020,"Appl Ergon"
"252","Cascaded convolutional networks for automatic cephalometric landmark detection.",2020,"Med Image Anal"
"253","Genetics and regulation of nitrogen fixation in Paenibacillus brasilensis PB24.",2020,"Microbiol Res"
"254","Machine learning model for predicting malaria using clinical information.",2020,"Comput Biol Med"
"255","Utilizing a multi-class classification approach to detect therapeutic and recreational misuse of opioids on Twitter.",2020,"Comput Biol Med"
"256","Change in right ventricular systolic function after continuous renal replacement therapy initiation and renal recovery.",2020,"J Crit Care"
"257","Short-and long-term outcomes of sustained low efficiency dialysis vs continuous renal replacement therapy in critically ill patients with acute kidney injury.",2020,"J Crit Care"
"259","Acetate supplementation produces antidepressant-like effect via enhanced histone acetylation.",2020,"J Affect Disord"
"260","Experiences of health care costs among people with employer-sponsored insurance and bipolar disorder.",2020,"J Affect Disord"
"261","Opioid-free anesthesia for adenotonsillectomy in children.",2020,"Int J Pediatr Otorhinolaryngol"
"262","Pediatric acute otitis externa: Characteristics and predictors for hospital admission.",2020,"Int J Pediatr Otorhinolaryngol"
"263","Tracheostomy in the pediatric trisomy 21 population.",2020,"Int J Pediatr Otorhinolaryngol"
"264","Multicenter retrospective cohort study of the clinical significance of Staphylococcus lugdunensis isolated from a single blood culture set.",2020,"Diagn Microbiol Infect Dis"
"266","Hypermetabolism is a reality in amyotrophic lateral sclerosis compared to healthy subjects.",2020,"J Neurol Sci"
"267","Peanut Oral Food Challenges and Subsequent Feeding of Peanuts in Infants.",2020,"J Allergy Clin Immunol Pract"
"268","RELEVANT FEATURES OF ADULT-ONSET FOOD PROTEIN-INDUCED ENTEROCOLITIS SYNDROME.",2020,"J Allergy Clin Immunol Pract"
"269","Parents' views on artificial intelligence for the daily management of childhood asthma: a survey.",2020,"J Allergy Clin Immunol Pract"
"270","JAK inhibition in early onset somatic, nonclonal STAT5B gain-of-function disease.",2020,"J Allergy Clin Immunol Pract"
"271","Serum periostin as a biomarker for predicting clinical response to house dust mite sublingual immunotherapy in allergic rhinitis.",2020,"J Allergy Clin Immunol Pract"
"272","Complications and Healthcare Resource Utilization Associated with Systemic Corticosteroids in Children and Adolescents with Persistent Asthma.",2020,"J Allergy Clin Immunol Pract"
"273","Functional Fillers for Dental Resin Composites.",2020,"Acta Biomater"
"274","Infliximab-based Self-healing Hydrogel Composite Scaffold Enhances Stem Cell Survival, Engraftment, and Function in Rheumatoid Arthritis Treatment.",2020,"Acta Biomater"
"275","Simultaneously enhanced degradation of N, N-dimethylacetamide and reduced formation of iron sludge by an efficient electrolysis catalyzed ozone process in the presence of dissolved silicate.",2020,"J Hazard Mater"
"276","Zn-doping of silicate and hydroxyapatite-based cements: Dentin mechanobiology and bioactivity.",2020,"J Mech Behav Biomed Mater"
"277","A novel synthetic acanthoic acid analogues and their cytotoxic activity in cholangiocarcinoma cells.",2020,"Bioorg Med Chem"
"278","Ester modification at the 3' end of anti-microRNA oligonucleotides increases potency of microRNA inhibition.",2020,"Bioorg Med Chem"
"279","Chemical reactions of organic compounds in supercritical water gasification and oxidation.",2020,"Water Res"
"280","Achieving rapid thiosulfate-driven denitrification (TDD) in a granular sludge system.",2020,"Water Res"
"281","Assessing the value of bacteriological examination as a diagnostic tool in relation to meat inspection in cattle.",2020,"Int J Food Microbiol"
"282","The immediate effects of sensorimotor foot orthoses on foot kinematics in healthy adults.",2020,"Gait Posture"
"283","The trunk's contribution to postural control under challenging balance conditions.",2020,"Gait Posture"
"284","Targeting the GIPR for Obesity: To Agonize or Antagonize? Potential Mechanisms.",2020,"Mol Metab"
"285","Lymph node fine needle aspiration cytology (FNAC) in paediatric patients: Why not? Diagnostic accuracy of FNAC in a series of heterogeneous paediatric lymphadenopathies.",2020,"Pathol Res Pract"
"286","Biological features of tissue and bone sarcomas investigated using an in vitro model of clonal selection.",2020,"Pathol Res Pract"
"287","Novel surgical treatment of recurrent CSF leak by Temporoparietal Temporalis myofascial flap: a series of 6 cases.",2020,"World Neurosurg"
"288","The Complex Structure of the Anterior White Commissure of the Human Brain: Fiber Dissection and Tractography Study.",2020,"World Neurosurg"
"289","The Woven EndoBridge (WEB) versus Conventional Coiling for Treatment of Patients with Aneurysmal Subarachnoid Haemorrhage: Propensity Score-Matched Analysis of Clinical and Angiographic Outcome Data.",2020,"World Neurosurg"
"290","Outcomes of dura splitting decompression versus posterior fossa decompression with duraplasty in the treatment of Chiari I malformation: a systematic review and meta-analysis.",2020,"World Neurosurg"
"291","Characteristics and Burden of Diagnostic Error-Related Malpractice Claims in Neurosurgery.",2020,"World Neurosurg"
"292","Nursing students' perceptions of substance abusers: The effect of social status on stigma.",2020,"Nurse Educ Today"
"293","Delta Shock Index Predicts Outcomes in Pediatric Trauma Patients Regardless of Age.",2020,"J Surg Res"
"294","Thermoreversible Reverse-Phase-Shift Foam for Treatment of Noncompressible Torso Hemorrhage.",2020,"J Surg Res"
"295","Mums on the Move: A pilot randomised controlled trial of a home-based physical activity intervention for mothers at risk of postnatal depression.",2020,"Midwifery"
"296","Effect of reproduction cycle stage on energy metabolism responses in a sentinel species (Dreissena polymorpha) exposed to cadmium: What consequences for biomonitoring?",2020,"Aquat Toxicol"
"297","Pharmacokinetic/pharmacodynamic evaluation of teicoplanin against Staphylococcus aureus in murine thigh infection model.",2020,"J Glob Antimicrob Resist"
"299","Intrathecal and intracerebroventricular dopamine for Parkinson's disease.",2020,"Clin Neurol Neurosurg"
"300","Comparing primary gamma knife radiosurgery and postoperative gamma knife radiosurgery for acromegaly: A monocenter retrospective study.",2020,"Clin Neurol Neurosurg"
"301","Immature platelet dynamics correlate with ADAMTS13 deficiency and predict therapy response in immune-mediated thrombotic thrombocytopenic purpura.",2020,"Thromb Res"
"302","Links between thrombosis and inflammation in traumatic brain injury.",2020,"Thromb Res"
"304","Bioactivity and antimicrobial properties of chemically characterized compost teas from different green composts.",2020,"Waste Manag"
"305","Froth flotation separation of carbon from barium slag: Recycling of carbon and minimize the slag.",2020,"Waste Manag"
"306","Isocitrate dehydrogenase 1 from Acinetobacter baummanii (AbIDH1) enzymatic characterization and its regulation by phosphorylation.",2020,"Biochimie"
"307","Language models are an effective representation learning technique for electronic health record data.",2020,"J Biomed Inform"
"308","Annotating social determinants of health using active learning, and characterizing determinants using neural event extraction.",2020,"J Biomed Inform"
"309","Neural tracking of the speech envelope is differentially modulated by attention and language experience.",2020,"Brain Lang"
"310","The multiple faces of encephalitis: Antibody profile in a case series of autoimmune encephalitis in Bogotá, Colombia.",2020,"J Neuroimmunol"
"311","Topiramate-phentermine combinations reduce cocaine self-administration in humans.",2020,"Drug Alcohol Depend"
"312","Coagulation Disorders Following an Accidental Ingestion of Cerium Dioxide Nanoparticles.",2020,"Environ Toxicol Pharmacol"
"313","Toxicity assessment of Lemna solid waste dumpsite (Calabar, Nigeria) using different extraction methods and toxicological responses of PLHC-1 cells.",2020,"Environ Toxicol Pharmacol"
"314","MicroRNA-638 induces apoptosis and autophagy in human liver cancer cells by targeting enhancer of zeste homolog 2 (EZH2).",2020,"Environ Toxicol Pharmacol"
"315","Oral mucus-penetrating PEGylated liposomes to improve drug absorption: Differences in the interaction mechanisms of a mucoadhesive liposome.",2020,"Int J Pharm"
