"","Title","Year","journal"
"91","Hearing Results Post Tympanoplasty: Our Experience with Adults at the KKR ENT Hospital, India.",2012,"Indian J Otolaryngol Head Neck Surg"
"92","Maxillary Sinus Sarcomas: Epidemiological and Clinicopathological Experience of 25 Years in a National Reference Cancer Center.",2012,"Indian J Otolaryngol Head Neck Surg"
"93","Pseudolipoma of the Inferior Vena Cava.",2012,"Indian J Surg"
"94","Retrograde Urethrogram or a Venogram? Be Careful Next Time.",2012,"Indian J Surg"
"95","Effect of the Raga Ananda Bhairavi in Post Operative Pain Relief Management.",2012,"Indian J Surg"
"96","Morphometric Study of Coeliac Trunk Specific Reference to Hepatic Artery Pattern in the West-Indian Population.",2012,"Indian J Surg"
"97","Clinical Characteristics of Resected T3 Non-small Cell Lung Cancer Characterized by Parietal Pleural Invasion or Chest Wall Invasion.",2012,"Indian J Surg"
"98","Comparative Study of Recurrence and Complications Using Various Sclerosants by Single Dart Technique in Treatment of Ganglion Cysts.",2012,"Indian J Surg"
"99","To Compare the Outcome of Minor Anorectal Surgeries Under Local Anesthesia Versus Spinal Anesthesia.",2012,"Indian J Surg"
"100","Effects on colour characteristics of buffalo meat during blooming, retail display and using vitamin C during refrigerated storage.",2012,"J Food Sci Technol"
"101","Effect of pomegranate seed oil against gentamicin -induced nephrotoxicity in rat.",2012,"J Food Sci Technol"
"102","Efficacy and insecticidal properties of some essential oils against Caryedon serratus (Oliver)-a storage pest of groundnut.",2012,"J Food Sci Technol"
"103","Moisture content prediction of Iranian wheat using dielectric technique.",2012,"J Food Sci Technol"
"104","Leaves of Lantana camara Linn. (Verbenaceae) as a potential insecticide for the management of three species of stored grain insect pests.",2012,"J Food Sci Technol"
"105","Physico-chemical evaluation of bitter and non-bitter Aloe and their raw juice for human consumption.",2012,"J Food Sci Technol"
"106","Determination of thermal process schedule for emulsion type buffalo meat block in retort pouch.",2012,"J Food Sci Technol"
"107","Development and evaluation of low cost honey heating-cum-filtration system.",2012,"J Food Sci Technol"
"108","Effect of modified atmosphere packaging and storage conditions on quality characteristics of cucumber.",2012,"J Food Sci Technol"
"109","Effect of supplementation of drumstick (Moringa oleifera) and amaranth (Amaranthus tricolor) leaves powder on antioxidant profile and oxidative status among postmenopausal women.",2012,"J Food Sci Technol"
"110","Authentication of beef, carabeef, chevon, mutton and pork by a PCR-RFLP assay of mitochondrial cytb gene.",2012,"J Food Sci Technol"
"111","Shelf-life and microbiological safety studies of refrigerated petha sweet.",2012,"J Food Sci Technol"
"112","Antioxidant potential of aqueous extract of some food grain powder in meat model system.",2012,"J Food Sci Technol"
"113","Kinetics of the crust thickness development of bread during baking.",2012,"J Food Sci Technol"
"114","Sensory and protein profiles of Mexican Chihuahua cheese.",2012,"J Food Sci Technol"
"115","Development and evaluation of garlic incorporated ready-to-eat extruded snacks.",2012,"J Food Sci Technol"
"116","Design and development of desiccant seed dryer with airflow inversion and recirculation.",2012,"J Food Sci Technol"
"117","Models for predicting the mass of lime fruits by some engineering properties.",2012,"J Food Sci Technol"
"118","Improvised Rhododendron squash: processing effects on antioxidant composition and organoleptic attributes.",2012,"J Food Sci Technol"
"119","Carbonated fermented dairy drink - effect on quality and shelf life.",2012,"J Food Sci Technol"
"120","Effect of proving time on the quality of frozen pre-baked French style rolls elaborated with the addition of wholegrain flour and enzymes.",2012,"J Food Sci Technol"
"121","Characterization of gingerol analogues in supercritical carbon dioxide (SC CO2) extract of ginger (Zingiber officinale, R.,).",2012,"J Food Sci Technol"
"122","Interactions among lactose, β-lactoglobulin and starch in co-lyophilized mixtures as determined by Fourier Transform Infrared Spectroscopy.",2012,"J Food Sci Technol"
"123","Antioxidant and antiproliferative activities of phenolics isolated from fruits of Himalayan yellow raspberry (Rubus ellipticus).",2012,"J Food Sci Technol"
"124","Effect of different cooking methods on total phenolic contents and antioxidant activities of four Boletus mushrooms.",2012,"J Food Sci Technol"
"125","A refreshing beverage from mature coconut water blended with lemon juice.",2012,"J Food Sci Technol"
"126","Effect of different debittering processes on mineral and phytic acid content of lupin (Lupinus albus L.) seeds.",2012,"J Food Sci Technol"
"127","Soy milk as an emulsifier in mayonnaise: physico-chemical, stability and sensory evaluation.",2012,"J Food Sci Technol"
"128","Hypolipidemic activity of crude polyphenols from the leaves of Clerodendron colebrookianum Walp in cholesterol fed rats.",2012,"J Food Sci Technol"
"129","In situ production of pediocin PA-1 like bacteriocin by different genera of lactic acid bacteria in soymilk fermentation and evaluation of sensory properties of the fermented soy curd.",2012,"J Food Sci Technol"
"130","Antioxidant and electrochemical properties of cultivated Pleurotus spp. and their sporeless/low sporing mutants.",2012,"J Food Sci Technol"
"131","The role of hydrolases in the loss of firmness and of the changes in sugar content during the post-harvest maturation of Carica papaya L. var solo 8.",2012,"J Food Sci Technol"
"132","An approach towards optimization of the extraction of polyphenolic antioxidants from ginger (Zingiber officinale).",2012,"J Food Sci Technol"
"133","Effects of clarification on physicochemical characteristics, antioxidant capacity and quality attributes of açaí (Euterpe oleracea Mart.) juice.",2012,"J Food Sci Technol"
"134","Effect of fermentation and dynamic high pressure microfluidization on dietary fibre of soybean residue.",2012,"J Food Sci Technol"
"135","Effect of almond on technological, nutritional, textural and sensory characteristics of goat meat nuggets.",2012,"J Food Sci Technol"
"136","Cinnamon bark deodorised aqueous extract as potential natural antioxidant in meat emulsion system: a comparative study with synthetic and natural food antioxidants.",2012,"J Food Sci Technol"
"137","Application of vibration response technique for the firmness evaluation of pear fruit during storage.",2012,"J Food Sci Technol"
"138","Antioxidant activity of raw, cooked and Rhizopus oligosporus fermented beans of Canavalia of coastal sand dunes of Southwest India.",2012,"J Food Sci Technol"
"139","Design and develop a nondestructive infrared spectroscopy instrument for assessment of mango (Mangifera indica) quality.",2012,"J Food Sci Technol"
"140","Optimization of process parameters for gelatin extraction from the skin of Blackspotted croaker using response surface methodology.",2012,"J Food Sci Technol"
"141","Evaluation of efficacy of turmeric as a preservative in paneer.",2012,"J Food Sci Technol"
"142","Quality dynamics of maize 'tuwo' (non-fermented maize-based dumpling) as influenced by steaming of maize grits at different resident time.",2012,"J Food Sci Technol"
"143","Oxidative stability of pork emulsion containing tomato products and pink guava pulp during refrigerated aerobic storage.",2012,"J Food Sci Technol"
"144","Optimization of enzymatic hydrolysis of shrimp waste for recovery of antioxidant activity rich protein isolate.",2012,"J Food Sci Technol"
"145","Quality of dry ginger (Zingiber officinale) by different drying methods.",2012,"J Food Sci Technol"
"146","Comparison of boundary conditions to describe drying of turmeric (Curcuma longa) rhizomes using diffusion models.",2012,"J Food Sci Technol"
"147","Effect of incorporation of Moringa oleifera leaves extract on quality of ground pork patties.",2012,"J Food Sci Technol"
"148","Quality of gingernut type biscuits as affected by varying fat content and partial replacement of honey with molasses.",2012,"J Food Sci Technol"
"149","Storage influence on the functional, sensory and keeping quality of quality protein maize flour.",2012,"J Food Sci Technol"
"150","Twin screw extrusion of kodo millet-chickpea blend: process parameter optimization, physico-chemical and functional properties.",2012,"J Food Sci Technol"
"151","Retort process modelling for Indian traditional foods.",2012,"J Food Sci Technol"
"152","Effect of dietary fibers on physico-chemical, sensory and textural properties of Misti Dahi.",2012,"J Food Sci Technol"
"153","Blanching, salting and sun drying of different pumpkin fruit slices.",2012,"J Food Sci Technol"
"154","Optimization and physical properties of gelatin extracted from pangasius catfish (Pangasius sutchi) bone.",2012,"J Food Sci Technol"
"155","Zebra blenny (Salaria basilisca) viscera as a source of solvent-stable proteases: characteristics, potential application in the deproteinization of shrimp wastes and evaluation in liquid laundry commercial detergents.",2012,"J Food Sci Technol"
"156","Development and performance evaluation of a garlic peeler.",2012,"J Food Sci Technol"
"157","Synergistic effects of probiotic Leuconostoc mesenteroides and Bacillus subtilis in malted ragi (Eleucine corocana) food for antagonistic activity against V. cholerae and other beneficial properties.",2012,"J Food Sci Technol"
"158","Kinetics of moisture loss and oil uptake during deep fat frying of Gethi (Dioscorea kamoonensis Kunth) strips.",2012,"J Food Sci Technol"
"159","Optimization of conditions for probiotic curd formulation by Enterococcus faecium MTCC 5695 with probiotic properties using response surface methodology.",2012,"J Food Sci Technol"
"160","Thermophysical properties of enzyme clarified Lime (Citrus aurantifolia L) juice at different moisture contents.",2012,"J Food Sci Technol"
"161","Antioxidant activities of lead (Leucaena leucocephala) seed as affected by extraction solvent, prior dechlorophyllisation and drying methods.",2012,"J Food Sci Technol"
"162","Spray drying of liquorice (Glycyrrhiza glabra) extract.",2012,"J Food Sci Technol"
"163","Recovery of used frying sunflower oil with sugar cane industry waste and hot water.",2012,"J Food Sci Technol"
"164","Storage stability of banana chips in polypropylene based nanocomposite packaging films.",2012,"J Food Sci Technol"
"165","Effect of temperature-controlled fermentation on physico-chemical properties and lactic acid bacterial count of durian (Durio zibethinus Murr.) pulp.",2012,"J Food Sci Technol"
"166","Influencing factors of hydrogen bonding intensity in beer.",2012,"J Food Sci Technol"
"167","Effect of packaging materials on shelf life and quality of banana cultivars (Musa spp.).",2012,"J Food Sci Technol"
"168","Design and development of modified atmosphere packaging system for guava (cv. Baruipur).",2012,"J Food Sci Technol"
"169","Value addition of wild apricot fruits grown in North-West Himalayan regions-a review.",2012,"J Food Sci Technol"
"170","Energy use pattern in rice milling industries-a critical appraisal.",2012,"J Food Sci Technol"
"171","Recent developments on new formulations based on nutrient-dense ingredients for the production of healthy-functional bread: a review.",2012,"J Food Sci Technol"
"172","Teff (Eragrostis tef) as a raw material for malting, brewing and manufacturing of gluten-free foods and beverages: a review.",2012,"J Food Sci Technol"
"173","Clinical evaluation of the fiber post and direct composite resin restoration for fixed single crowns on endodontically treated teeth.",2012,"Med J Armed Forces India"
"176","Solid pseudopapillary neoplasm of the pancreas mimicking a pseudocyst of pancreas.",2012,"Med J Armed Forces India"
"177","A rare case of chronic idiopathic spinal epidural haematoma.",2012,"Med J Armed Forces India"
"179","Myxofibroma of the soft tissue of face.",2012,"Med J Armed Forces India"
"180","Prosthetic rehabilitation of a serving soldier with custom made ocular prosthesis.",2012,"Med J Armed Forces India"
"181","Restoration of fractured endodontically treated mandibular first molar using custom made cast post and core.",2012,"Med J Armed Forces India"
"182","Salivary reservoir denture - A novel approach to battle xerostomia.",2012,"Med J Armed Forces India"
"183","Rehabilitation of a gunshot wound with dental implants.",2012,"Med J Armed Forces India"
"184","A case of systemic sarcoidosis with ocular presentation.",2012,"Med J Armed Forces India"
"185","Creating natural gingival profiles of missing anterior teeth using ovate pontic.",2012,"Med J Armed Forces India"
"186","Bilateral granular dystrophy: A clinicopathogenetic correlation after alcohol assisted debridement with phototherapeutic keratectomy.",2012,"Med J Armed Forces India"
"187","Noncardiac DiGeorge syndrome diagnosed with multiplex ligation-dependent probe amplification: A case report.",2012,"J Formos Med Assoc"
"188","Intraosseous verrucous carcinoma arising from an infected dentigerous cyst-A case report.",2012,"J Formos Med Assoc"
"189","Risk Assessment Tool for Pressure Ulcer Development in Indian Surgical Wards.",2012,"Indian J Surg"
"190","DACH1 Expresison in Osteosarcoma and Its Relationship with Proliferation and Angiogenesis.",2012,"Indian J Surg"
"191","Urgent Redo-Laparotomies: Patterns and Outcome-A Single Centre Experience.",2012,"Indian J Surg"
"192","Evaluation of Injuries Caused by Penetrating Chest Traumas in Patients Referred to the Emergency Room.",2012,"Indian J Surg"
"193","Outcome Assessment of Operative Treatment of Humeral Shaft Fractures by Antegrade Unreamed Humeral Nailing (UHN).",2012,"Indian J Surg"
"194","Study of Surgical Emergencies of Tubercular Abdomen in Developing Countries.",2012,"Indian J Surg"
"195","Mandibular Overdenture Retained by Magnetic Assembly: A Clinical tip.",2012,"J Indian Prosthodont Soc"
"196","Replacement of a Congenitally Missing Maxillary Incisor by Implant Supported Prosthesis.",2012,"J Indian Prosthodont Soc"
"197","Putty Index: An Important Aid for the Direct Fabrication of Fiber Reinforced Composite Resin FPD.",2012,"J Indian Prosthodont Soc"
"198","Prosthetic Rehabilitation of a Congenital Soft Palate Defect.",2012,"J Indian Prosthodont Soc"
"199","A Viable Treatment Alternative in Distal Extension Cases: A Case Report.",2012,"J Indian Prosthodont Soc"
"200","Prosthetic Correction of Postenucleation Socket Syndrome: A Case Report.",2012,"J Indian Prosthodont Soc"
"201","Changing Smiles Through Multidisciplinary Approach with Predictable Aesthetics: A Case Report.",2012,"J Indian Prosthodont Soc"
"202","Post exposure prophylaxis to occupational injuries for general dentist.",2012,"J Indian Prosthodont Soc"
"203","Adult idiopathic hypertrophic pyloric stenosis.",2012,"J Formos Med Assoc"
"204","A Comparative Study Between Longitudinal Pancreacticojejunostomy v/s Lateral Pancreaticogastrostomy as a Drainage Procedure for Pain Relief in Chronic Pancreatitis Done in a Tertiary Referral Centre of Eastern India.",2012,"Indian J Surg"
"205","Serum Lysozyme (Muramidase) Levels in Intra-Abdominal Abscesses: An Experimental Study.",2012,"Indian J Surg"
"206","A Cadaveric Study about the Anomolous Origin of Testicular Arteries Arising from the Accessory Renal Arteries.",2012,"Indian J Surg"
"207","Multi detector CT Imaging of Abdominal and Diaphragmatic Hernias: Pictorial Essay.",2012,"Indian J Surg"
"208","Prompt Repair of Post Cholecystectomy Bile Duct Transection Recognized Intraoperatively and Referred Early: Experience from a Tertiary Care Teaching Unit.",2012,"Indian J Surg"
"209","Management of Bile Duct Injury at Various Stages of Presentation: Experience from a Tertiary Care Centre.",2012,"Indian J Surg"
"210","Missing link in community psychiatry: When a patient with schizophrenia was expelled from her home.",2012,"J Formos Med Assoc"
"211","Temporomandibular joint arthrocentesis for internal derangement with disc displacement without reduction.",2012,"J Maxillofac Oral Surg"
"212","Adenomatoid Odontogenic Tumor (AOT) Arising from a Dentigerous Cyst: Literature Review and Report of a Case.",2012,"J Maxillofac Oral Surg"
"214","Progressive outer retinal necrosis associated with occlusive vasculitis in acquired immunodeficiency syndrome.",2012,"J Formos Med Assoc"
"217","Self-regeneration of the mandible following hemimandibulectomy for ameloblastoma: a case report and review of literature.",2012,"J Maxillofac Oral Surg"
"218","Aggressive fibromatosis of the mandible in a two-month old infant.",2012,"J Maxillofac Oral Surg"
"219","Solitary eosinophilic granuloma of mandibular condyle: literature review and report of a rare case.",2012,"J Maxillofac Oral Surg"
"220","Osteolipoma of the oral cavity: a case report.",2012,"J Maxillofac Oral Surg"
"221","Long standing intra oral Acid burn.",2012,"J Maxillofac Oral Surg"
"222","Large cell neuroendocrine carcinoma: topic review and a unique case of metastasis to the mandible.",2012,"J Maxillofac Oral Surg"
"223","Osthole inhibits proliferation of human breast cancer cells by inducing cell cycle arrest and apoptosis.",2012,"J Biomed Res"
"224","Histiocytosis.",2012,"Med J Armed Forces India"
"225","Interstitial implantation in a setting of recurrent ectopic pregnancy: A rare combination.",2012,"Med J Armed Forces India"
"226","Spontaneous perforation of pyometra: A rare cause of diffuse peritonitis.",2012,"Med J Armed Forces India"
"227","A case of bilateral developmental cataract with non-syndromic cyanotic congenital heart disease.",2012,"Med J Armed Forces India"
"228","Anaesthetic management of an esophageal stent perforation of the left main bronchus.",2012,"Med J Armed Forces India"
"229","Clinical evaluation of immediate loading of titanium orthodontic implants.",2012,"Med J Armed Forces India"
"230","BK virus as a potential oncovirus for bladder cancer in a renal transplant patient.",2012,"J Formos Med Assoc"
"231","A case of pulmonary metastasis of giant cell tumor of bone presenting as pulmonary arteriovenous malformation.",2012,"J Formos Med Assoc"
"232","CT Scan as an Essential Tool in Diagnosis of Non-radiopaque Sialoliths.",2012,"J Maxillofac Oral Surg"
"233","Treatment of atrophic mandibular fractures with the pencilboneplate: report of 2 cases.",2012,"J Maxillofac Oral Surg"
"234","Schwannoma located in the upper gingival mucosa: case report and literature review.",2012,"J Maxillofac Oral Surg"
"235","Multiple Pathology in a Single Lesion: AOT Associated with Dentigerous Cyst.",2012,"J Maxillofac Oral Surg"
"236","Management of pseudoaneurysm of internal maxillary artery resulting from trauma.",2012,"J Maxillofac Oral Surg"
"237","Tuberculous osteomyelitis of the mandible.",2012,"J Maxillofac Oral Surg"
"238","Ludwig's Angina in Pregnancy Necessitating Pre Mature Delivery.",2012,"J Maxillofac Oral Surg"
"239","An unusual case of a recurrent seborrheic/epidermal inclusion cyst of the maxillofacial region.",2012,"J Maxillofac Oral Surg"
"240","Acute Haemorrhagic Oedema of Infancy (AHOI): A Case Report.",2012,"J Maxillofac Oral Surg"
"241","Dental Procedures: Is it a Risk Factor for Injectable Dermal Fillers?",2012,"J Maxillofac Oral Surg"
"244","Schwannoma in infratemporal fossa in a young patient: a case report.",2012,"J Maxillofac Oral Surg"
"245","Mantle cell lymphoma of the oral cavity with multiple foci: a case report and review of the literature.",2012,"J Maxillofac Oral Surg"
"246","Chondrosarcoma of the maxilla extending to the pterygomandibular space: a case report and review of the literature.",2012,"J Maxillofac Oral Surg"
"247","Ipsilateral maxillo-mandibular ossifying fibroma.",2012,"J Maxillofac Oral Surg"
"248","Oversized submandibular gland sialolith: a report of two cases.",2012,"J Maxillofac Oral Surg"
"249","Benign paroxysmal positional vertigo after nonotologic surgery: case series.",2012,"J Maxillofac Oral Surg"
"250","Bilateral Tessier's 7 Cleft with Maxillary Duplication.",2012,"J Maxillofac Oral Surg"
"251","Chordoma arising from cranial base extending to oropharynx: an unusual presentation.",2012,"J Maxillofac Oral Surg"
"252","Penetrating injury of face by a large machine bolt-a rare case report.",2012,"J Maxillofac Oral Surg"
"253","Unusual foreign body in mid face.",2012,"J Maxillofac Oral Surg"
"254","Combined orthodontic and surgical therapy for a deeply impacted third molar related with a dentigerous cyst.",2012,"J Maxillofac Oral Surg"
"255","Maxillary osteosarcoma masquerading as chondromyxoid fibroma: report of a case.",2012,"J Maxillofac Oral Surg"
"256","Can Subepididymal Orchiectomy Re-emerge as the Treatment of Choice in Patients with Advanced Prostatic Carcinoma?",2012,"Indian J Surg"
"257","To study serum iron levels in patients of gall bladder stone disease and to compare with healthy individuals.",2012,"Indian J Surg"
"258","The relationship between holding time and the bacterial load on surgical instruments.",2012,"Indian J Surg"
"259","Left atrial and left ventricular diastolic function after the maze procedure for atrial fibrillation in mitral valve disease: degenerative versus rheumatic.",2012,"Indian J Surg"
"260","Severe Colonic Complications requiring Sub-Total Colectomy in Acute Necrotizing Pancreatitis-A Retrospective Study of 8 Patients.",2012,"Indian J Surg"
"261","Bronchiolitis obliterans complicating a pneumothorax after Stevens-Johnson syndrome induced by lamotrigine.",2012,"J Formos Med Assoc"
"262","Recurrent spontaneous massive hemothorax from intrathoracic extramedullary hematopoiesis resulting in respiratory failure.",2012,"J Formos Med Assoc"
"268","Modification of the photocatalytic activity of TiO2 by β-Cyclodextrin in decoloration of ethyl violet dye.",2012,"J Adv Res"
"271","Intravenous glycyrrhizin improved serum transaminases rapidly in a chronic hepatitis B patient with acute exacerbation.",2012,"J Formos Med Assoc"
"274","Efficacy of recombinant human granulocyte colony stimulating factor in very-low-birth-weight infants with early neutropenia.",2012,"J Formos Med Assoc"
"275","The efficacy of lamivudine prophylaxis against hepatitis B reactivation in breast cancer patients undergoing chemotherapy: a meta-analysis.",2012,"J Formos Med Assoc"
"276","National database study of survival of pediatric congenital heart disease patients in Taiwan.",2012,"J Formos Med Assoc"
"277","Comparison of extracorporeal shock wave lithotripsy running models between outsourcing cooperation and rental cooperation conducted in Taiwan.",2012,"J Formos Med Assoc"
"278","Dosage and duration of antipsychotic treatment in demented outpatients with agitation or psychosis.",2012,"J Formos Med Assoc"
"285","Tracheocele presenting with intermittent dysphonia: a case report.",2012,"Indian J Otolaryngol Head Neck Surg"
"286","Oral Sex and HPV: Population Based Indications.",2012,"Indian J Otolaryngol Head Neck Surg"
"289","Managing emergency department overcrowding via ambulance diversion: a discrete event simulation model.",2012,"J Formos Med Assoc"
"290","The modulation of hypoxia-inducible factor-1α/plasminogen activator inhibitor-1 axis in human gingival fibroblasts stimulated with cyclosporine A.",2012,"J Formos Med Assoc"
"293","Calotropis induced ocular toxicity.",2012,"Med J Armed Forces India"
"294","Topiramate induced bilateral anterior uveitis with choroidal detachment and angle closure glaucoma.",2012,"Med J Armed Forces India"
"295","Corneal ulcer? Think beyond only a bacterial etiology.",2012,"Med J Armed Forces India"
"296","Neonatal hepatic abscess with resolving portal vein thrombosis.",2012,"Med J Armed Forces India"
"297","Laparoscopic mesh repair of Morgagni hernia in an octogenarian patient.",2012,"Med J Armed Forces India"
"299","Hepatic perivascular epithelioid cell tumor: five case reports and literature review.",2012,"Asian J Surg"
"300","Cutaneous alternariosis in a renal transplant recipient: a case report and literature review.",2012,"Asian J Surg"
"301","Infantile Acute Monoblastic Leukemia with MLL Gene Rearrangements.",2012,"Indian J Hematol Blood Transfus"
"308","Differences in IL-8 in serum and exhaled breath condensate from patients with exacerbated COPD or asthma attacks.",2012,"J Formos Med Assoc"
"309","Performance of a one-step fecal sample-based test for diagnosis of Helicobacter pylori infection in primary care and mass screening settings.",2012,"J Formos Med Assoc"
"310","Deep aggressive angiomyxoma of pelvic soft tissue: a rare case report.",2012,"J Obstet Gynaecol India"
"311","A Rare Case of Secondary Abdominal Pregnancy that Resulted in a Healthy Newborn.",2012,"J Obstet Gynaecol India"
"312","Antioxidant activity and fatty acid profile of fermented milk prepared by Pediococcus pentosaceus.",2012,"J Food Sci Technol"
"313","Development of low calorie snack food based on intense sweeteners.",2012,"J Food Sci Technol"
"314","Effect of dehusking and cooking on protein and dietary fibre of different genotypes of desi, kabuli and green type chickpeas (Cicer arietinum).",2012,"J Food Sci Technol"
"315","Effect of different physicochemical de-tartration methods on red grape juice quality.",2012,"J Food Sci Technol"
"316","Chitosan controls postharvest anthracnose in bell pepper by activating defense-related enzymes.",2012,"J Food Sci Technol"
"317","Changes in sugar composition during baking and their effects on sensory attributes of baked sweet potatoes.",2012,"J Food Sci Technol"
"318","Repellent activity of some essential oils against two stored product beetles Callosobruchus chinensis L. and C. maculatus F. (Coleoptera: Bruchidae) with reference to Chenopodium ambrosioides L. oil for the safety of pigeon pea seeds.",2012,"J Food Sci Technol"
"319","A nuclear DNA-based species determination and DNA quantification assay for common poultry species.",2012,"J Food Sci Technol"
"320","Optimizing microencapsulation of nisin with sodium alginate and guar gum.",2012,"J Food Sci Technol"
"321","Enhancing shelf life of minimally processed multiplier onion using silicone membrane.",2012,"J Food Sci Technol"
"322","Optimization of process parameters for the production of spray dried Ber (Ziziphus jujube L.) powder.",2012,"J Food Sci Technol"
"323","Yoghurt with candied chestnut: freeze drying, physical, and rheological behaviour.",2012,"J Food Sci Technol"
"324","Radical scavenging and amino acid profiling of wedge clam, Donax cuneatus (Linnaeus) protein hydrolysates.",2012,"J Food Sci Technol"
"325","Functional properties of autolysate and enzymatic hydrolysates from yam tsukuneimo (Dioscorea opposita Thunb.) tuber mucilage tororo: antioxidative activity and antihypertensive activity.",2012,"J Food Sci Technol"
"326","Functional properties of roselle (Hibiscus sabdariffa L.) seed and its application as bakery product.",2012,"J Food Sci Technol"
"327","Effect of deep-fat frying on sensory and textural attributes of pellet snacks.",2012,"J Food Sci Technol"
"328","Effects of ultrasound and chemical treatments on white mushroom (Agaricus bisporus) prior to modified atmosphere packaging in extending shelf-life.",2012,"J Food Sci Technol"
