"","Title","Year","journal"
"79","Learning from adverse outcomes: guidelines on colonoscopic polypectomy in patients aged 85 years and older.",2014,"Frontline Gastroenterol"
"80","Insidious malignant triton tumor of the chest wall with late flare-up.",2014,"Ci Ji Yi Xue Za Zhi"
"82","Lead heavy metal toxicity induced changes on growth and antioxidative enzymes level in water hyacinths [Eichhornia crassipes (Mart.)].",2014,"Bot Stud"
"84","A Prospective Study of Level IIB Nodal Metastasis (Supraretrospinal) in Clinically N0 Oral Squamous Cell Carcinoma in Indian Population.",2014,"Indian J Surg Oncol"
"90","Spectral and molecular modeling investigations of supramolecular complexes of mefenamic acid and aceclofenac with a- and ß-cyclodextrin.",2014,"Spectrochim Acta A Mol Biomol Spectrosc"
"92","Subcutaneous Fat Necrosis of the Newborn: Report of Five Cases.",2014,"Pediatr Neonatol"
"93","Successful use of sugammadex for caesarean section in a patient with myasthenia gravis.",2014,"Braz J Anesthesiol"
"94","Perianesthetic refractory anaphylactic shock with cefuroxime in a patient with history of penicillin allergy on multiple antihypertensive medications.",2014,"Braz J Anesthesiol"
"95","Paratracheal cyst rupture: a differential diagnosis for tracheal rupture.",2014,"Braz J Anesthesiol"
"96","Anesthetic management of an infant with giant abdominal neuroblastoma.",2014,"Braz J Anesthesiol"
"97","Neuraxial anesthesia after local anesthesia for management of percutaneous vertebroplasty complication during vertebroplasty.",2014,"Braz J Anesthesiol"
"98","Intraventricular hemorrhage after dural fistula embolization.",2014,"Braz J Anesthesiol"
"122","Maintenance of balance between airway pressure and intracranial pressure in a patient with tracheal stenosis undergoing craniotomy: a case report.",2014,"Braz J Anesthesiol"
"123","Levosimendan as a treatment for acute renal failure associated with cardiogenic shock after hip fracture.",2014,"Braz J Anesthesiol"
"124","Anesthesia for cesarean section in a patient with isolated unilateral absence of a pulmonary artery.",2014,"Braz J Anesthesiol"
"125","The combination therapy of imatinib and dasatinib achieves long-term molecular response in two imatinib-resistant and dasatinibintolerant patients with advanced chronic myeloid leukemia.",2014,"J Biomed Res"
"126","Age-at-death estimation of pathological individuals: A complementary approach using teeth cementum annulations.",2014,"Int J Paleopathol"
"127","Cementochronology, to cut or not to cut?",2014,"Int J Paleopathol"
"128","Nedley Depression Hit Hypothesis: Identifying Depression and Its Causes.",2014,"Am J Lifestyle Med"
"131","Prevalence of cardiovascular disease (CVD) risk factors.",2014,"Med J Armed Forces India"
"133","Hemodynamic Effects of Topical Adrenaline During Septoplasty.",2014,"Indian J Otolaryngol Head Neck Surg"
"136","Protocol Design Challenges in the Detection of Awareness in Aware Subjects Using EEG Signals.",2014,"Clin EEG Neurosci"
"137","The Fingerprint of Rapid Eye Movement: Its Algorithmic Detection in the Sleep Electroencephalogram Using a Single Derivation.",2014,"Clin EEG Neurosci"
"138","Experimental and Clinical Efficacy of Two Hyaluronic Acid-based Compounds of Different Cross-Linkage and Composition in the Rejuvenation of the Skin.",2014,"Pharm. Res."
"151","Bilateral parotitis in a patient under continuous positive airway pressure treatment.",2014,"Braz J Anesthesiol"
"152","Spinal injection of local anesthetic during cervical facet joint injection.",2014,"Braz J Anesthesiol"
"153","Seizure due to multiple drugs intoxication: a case report.",2014,"Braz J Anesthesiol"
"154","[Spinal injection of local anesthetic during cervical facet joint injection].",2014,"Rev Bras Anestesiol"
"164","[Anesthesia in pregnant women with HELLP syndrome: case report].",2014,"Rev Bras Anestesiol"
"165","[Bilateral parotitis in a patient under continuous positive airway pressure treatment].",2014,"Rev Bras Anestesiol"
"176","A prospective study of haematological changes after switching from stavudine to zidovudine-based antiretroviral treatment in HIV-infected children.",2014,"Int J STD AIDS"
"177","Navigation forces during wrist arthroscopy: assessment of expert levels.",2014,"Knee Surg Sports Traumatol Arthrosc"
"178","Superior alignment but no difference in clinical outcome after minimally invasive computer-assisted unicompartmental knee arthroplasty (MICA-UKA).",2014,"Knee Surg Sports Traumatol Arthrosc"
"179","Assessing the accuracy of patient-specific guides for total knee arthroplasty.",2014,"Knee Surg Sports Traumatol Arthrosc"
"180","Isolated patellofemoral arthroplasty reproduces natural patellofemoral joint kinematics when the patella is resurfaced.",2014,"Knee Surg Sports Traumatol Arthrosc"
"181","Will a single periarticular lidocaine-corticosteroid injection improve the clinical efficacy of intraarticular hyaluronic acid treatment of symptomatic knee osteoarthritis?",2014,"Knee Surg Sports Traumatol Arthrosc"
"182","Usefulness of long tibial axis to measure medial tibial slope for opening wedge high tibial osteotomy.",2014,"Knee Surg Sports Traumatol Arthrosc"
"183","Rotational alignment in patient-specific instrumentation in TKA: MRI or CT?",2014,"Knee Surg Sports Traumatol Arthrosc"
"184","Decreased extension gap and valgus alignment after implantation of total knee prosthesis in primary varus knees.",2014,"Knee Surg Sports Traumatol Arthrosc"
"185","Hemilaminoplasty for the treatment of lumbar intraspinal synovial cysts (LISCs) and literature review.",2014,"Eur Spine J"
"196","Efficacy of ranitidine in olanzapine-induced weight gain: a dose-response study.",2014,"Early Interv Psychiatry"
"198","Feasibility and acceptability of cognitive adaptation training for first-episode psychosis.",2014,"Early Interv Psychiatry"
"199","The impact of caregivers on the effectiveness of an early community mental health detection and intervention programme in Hong Kong.",2014,"Early Interv Psychiatry"
"200","A first step in system improvement: a survey of Early Psychosis Intervention Programmes in Ontario.",2014,"Early Interv Psychiatry"
"205","Dual-Source Computed Tomography for Chronic Total Occlusion of Coronary Arteries.",2014,"Catheter Cardiovasc Interv"
"206","RETRACTED ARTICLE: Honey Extract as Medicament for Treatment of Dry Socket: An Ancient Remedy Rediscovered-Case Series and Literature Review.",2014,"J Maxillofac Oral Surg"
"241","Development and characterization of ethylcellulose based microsphere for sustained release of nifedipine.",2014,"J Pharm Anal"
"243","Atypical presentation of sacrococcygeal yolk sac tumor in infant: beware of the injuries of the gluteal region.",2014,"J Ultrasound"
"244","Intraoperative cerebral ultrasound for third ventricle colloid cyst removal: case report.",2014,"J Ultrasound"
"253","Treatment of visceral leishmaniasis: anomalous pricing and distribution of AmBisome and emergence of an indigenous liposomal amphotericin B, FUNGISOME.",2014,"J Parasit Dis"
"254","Concurrent infestation of Notoedres, Sarcoptic and Psoroptic acariosis in rabbit and its management.",2014,"J Parasit Dis"
"255","Restriction site detection in repetitive nuclear DNA sequences of Trypanosoma evansi for strain differentiation among different isolates.",2014,"J Parasit Dis"
"256","In vitro anthelmintic assessment of selected phytochemicals against Hymenolepis diminuta, a zoonotic tapeworm.",2014,"J Parasit Dis"
"257","Epidemiologic profile of oriental sore caused by Leishmania parasites in a new endemic focus of cutaneous leishmaniasis, southern Iran.",2014,"J Parasit Dis"
"258","Survey on infection rate, vectors and molecular identification of Theileria annulata in cattle from North West, Iran.",2014,"J Parasit Dis"
"259","Immune response of newborn BALB/c mice to Cryptosporidium infection.",2014,"J Parasit Dis"
"260","Isolation and identification of bacteria from marine market fish Scomberomorus guttatus (Bloch and Schneider, 1801) from Madurai district, Tamil Nadu, India.",2014,"J Parasit Dis"
"261","Stress indices of Grass carp, Ceteopharyngodon idella, (Cuvier and Valenciennes, 1884) change in response to Monogenean parasites pollution, Gyrodactylus spp. and Dactylogyrus spp.",2014,"J Parasit Dis"
"262","In vitro production of Toxocara canis excretory-secretory (TES) antigen.",2014,"J Parasit Dis"
"263","Investigation of parasites of pikes (Esox lucius Linnaeus, 1785) from Chamkhale River, Anzali and Amirkelayeh wetlands, Iran.",2014,"J Parasit Dis"
"264","Aphanius sophiae (Actinoptrygii, Cyprinodontidae), a new host for Ichthyophthirius multifiliis (Ciliophora) reported from Iran.",2014,"J Parasit Dis"
"265","The relation between the prevalence of soil transmitted parasites in the soil and among school children in Zagazig district, Sharkyia Governorate, Egypt.",2014,"J Parasit Dis"
"266","Diagnostic and prognostic value of cell free circulating Schistosoma mansoni DNA: an experimental study.",2014,"J Parasit Dis"
"267","Histopathological and bacterial study of skin and gill of grass carp, Ceteopharyngodon idella, (Valenciennes 1844) exposed to copper sulfate and potassium permanganate.",2014,"J Parasit Dis"
"268","Sex dependent alterations in the protein characterization patterns of Haemonchus contortus.",2014,"J Parasit Dis"
"269","The inhibitory effect of cromolyn sodium and ketotifen on Toxoplasma gondii entrance into host cells in vitro and in vivo.",2014,"J Parasit Dis"
"270","Histopathological changes associated with E. granulosus echinococcosis in food producing animals in Punjab (India).",2014,"J Parasit Dis"
"271","Biosynthesis of silver nanoparticles from mangrove plant (Avicennia marina) extract and their potential mosquito larvicidal property.",2014,"J Parasit Dis"
"272","Prevalence of gastro-intestinal parasites of backyard chickens (Gallus domesticus) in and around Shimoga.",2014,"J Parasit Dis"
"273","IL-18 gene polymorphism in patients with visceral leishmaniasis in East Azarbaijan, Iran.",2014,"J Parasit Dis"
"274","Human Schistosomiasis mansoni associated with hepatocellular carcinoma in Egypt: current perspective.",2014,"J Parasit Dis"
"275","First record of protozoan parasites, Tetrahymena rostrata and Callimastix equi from the edible oyster in Sundarbans region of West Bengal, India.",2014,"J Parasit Dis"
"276","Two Nerocila species parasitizing Pomadasys maculatus from Nagapattinam, Southeast coast of India.",2014,"J Parasit Dis"
"277","Prevalence of anti-Leishmania infantum antibodies in dogs from West of Iran.",2014,"J Parasit Dis"
"278","Evaluation of modified Ziehl-Neelsen, direct fluorescent-antibody and PCR assay for detection of Cryptosporidium spp. in children faecal specimens.",2014,"J Parasit Dis"
"279","The prevalence of ovine Eimeria infection in Rudsar, North of Iran, (2011-2012).",2014,"J Parasit Dis"
"280","A retrospective survey of liver flukes in livestock based on abattoir data in Kermanshah, west of Iran.",2014,"J Parasit Dis"
"281","Histopathological features of cutaneous and gastric habronemiasis in horse.",2014,"J Parasit Dis"
"282","Parasitic isopods from marine fishes off Nagapattinam coast, India.",2014,"J Parasit Dis"
"283","Comparison between intralesional injection of zinc sulfate 2 % solution and intralesional meglumine antimoniate in the treatment of acute old world dry type cutaneous leishmaniasis: a randomized double-blind clinical trial.",2014,"J Parasit Dis"
"284","Domestic dog as a human health hazard in north of Iran.",2014,"J Parasit Dis"
"285","Cytokine patterns in experimental schistosomiasis mansoni infected mice treated with silymarin.",2014,"J Parasit Dis"
"286","Incidence of gastro-intestinal parasites in horses of Shimoga region, Karnataka state.",2014,"J Parasit Dis"
"287","Diagnosis and surgical management of non-cerebral coenurosis (Taenia gaigeri) in local Black Bengal goat of Tripura: report of six cases.",2014,"J Parasit Dis"
"288","2D-PAGE analysis of the soluble proteins of the tropical liver fluke, Fasciola gigantica and biliary amphistome, Gigantocotyle explanatum, concurrently infecting Bubalus bubalis.",2014,"J Parasit Dis"
"289","Study on impression smears of hepatic coccidiosis in rabbits.",2014,"J Parasit Dis"
"290","Laboratory utility of coproscopy, copro immunoassays and copro nPCR assay targeting Hsp90 gene for detection of Cryptosporidium in children, Cairo, Egypt.",2014,"J Parasit Dis"
"291","Assessment of the effect of Allium sativum on serum nitric oxide level and hepatic histopathology in experimental cystic echinococcosis in mice.",2014,"J Parasit Dis"
"292","Prevalence of Haemoprotozoan infections in bovines of Shimoga region of Karnataka state.",2014,"J Parasit Dis"
"293","Studies on gastrointestinal parasites of pigs in Shimoga region of Karnataka.",2014,"J Parasit Dis"
"294","Histopathological changes in the upper digestive tract of pigeons infected with Hadjelia truncata.",2014,"J Parasit Dis"
"295","Population analysis of the genera buildup on some commercially important vegetable crops grown in Kashmir Valley.",2014,"J Parasit Dis"
"296","The correlation between Toxoplasma gondii infection and Parkinson's disease: a case-control study.",2014,"J Parasit Dis"
"297","Endoparasites of some economically important food fishes of River Jhelum, Kashmir (India).",2014,"J Parasit Dis"
"298","IL-4 gene expression in adventitial layer (fibrous layer) of hepatic ovine and bovine hydatid cysts.",2014,"J Parasit Dis"
"299","Rate of population increase of poultry shaft louse, Menopon gallinae in vivo condition.",2014,"J Parasit Dis"
"300","Occurrence and intensity of parasites in Wels catfish, Silurus glanis L. 1758 from Amirkelayeh wetland, southwest of the Caspian Sea.",2014,"J Parasit Dis"
"301","Seroprevalence of Neospora caninum infection in free ranging chickens (Gallus domesticus).",2014,"J Parasit Dis"
"302","Pathobiology of human RH strain induced experimental toxoplasmosis in murine model.",2014,"J Parasit Dis"
"303","Lousicidal effect of deltamethrin in domestic pigeons.",2014,"J Parasit Dis"
"304","A simple, efficient and inexpensive method for malaria parasites' DNA catching from fixed Giemsa-stained blood slides.",2014,"J Parasit Dis"
"305","Effect of Lactobacillus sporogenes (probiotic) on certain parasitological and molecular aspects in Schistosoma mansoni infected mice.",2014,"J Parasit Dis"
"306","Cross sectional epidemiological investigation on the prevalence of gastrointestinal helminths in free range chickens in Narsingdi district, Bangladesh.",2014,"J Parasit Dis"
"307","Epidemiology of malaria in East Azerbaijan province, Iran, from 2001 to 2013.",2014,"J Parasit Dis"
"308","Molecular approach for detecting early prepatent Schistosoma mansoni infection in Biomphalaria alexandrina snail host.",2014,"J Parasit Dis"
"309","Impact of treatment of gastrointestinal nemathelminths on body weight of sheep and goats.",2014,"J Parasit Dis"
"310","Haematological response of snow barbell, Schizothorax plagiostomus Heckel, naturally infected with a new Trypanosoma species.",2014,"J Parasit Dis"
"311","Molecular characterization and sequence analysis of Echinococcus granulosus from sheep isolates in East Azerbaijan province, northwest of Iran.",2014,"J Parasit Dis"
"312","Histopathological and bacterial study of Persian sturgeon fry, Acipenser persicus (Borodin, 1897) exposed to copper sulfate and potassium permanganate.",2014,"J Parasit Dis"
"313","Prevalence of the gastro-intestinal parasites of domestic chicken Gallus domesticus Linnaeus, 1758 in Tunisia according to the agro-ecological zones.",2014,"J Parasit Dis"
"314","Prevalence of ixodid ticks on cattle and sheep northeast of Iran.",2014,"J Parasit Dis"
"315","Prevalence of Toxoplasma infection in veterinary laboratory sciences students comparing to ordinary people: a case-control study.",2014,"J Parasit Dis"
"316","The role of Montanide ISA 70 as an adjuvant in immune responses against Leishmania major induced by thiol-specific antioxidant-based protein vaccine.",2014,"J Parasit Dis"
"317","Histopathological study on parasites in freshwater ornamental fishes in Iran.",2014,"J Parasit Dis"
"318","A field survey on the status of gastrointestinal helminth parasites in hangul (Cervus elaphus hanglu) in Dachigam National Park of Kashmir.",2014,"J Parasit Dis"
"319","Prevalence and molecular epidemiology of Cryptosporidium parvum in dairy calves in Punjab (India).",2014,"J Parasit Dis"
"320","Prevalence of Trichuris spp. in small ruminants slaughtered in Srinagar District (J&amp;K).",2014,"J Parasit Dis"
"321","In vitro efficacy of ethanolic extract of Artemisia absinthium (Asteraceae) against Leishmania major L. using cell sensitivity and flow cytometry assays.",2014,"J Parasit Dis"
"322","Digenetic larvae in Schistosome snails from El Fayoum, Egypt with detection of Schistosoma mansoni in the snail by PCR.",2014,"J Parasit Dis"
"323","Effect of induced Fasciola gigantica infection during pre-patency on the performance of buffalo calves fed on different percentage of protein.",2014,"J Parasit Dis"
"324","Comparative pathogenicity of reniform nematode on root-knot resistant and susceptible bidi tobacco.",2014,"J Parasit Dis"
"325","Effect of Nigella sativa alcoholic extract and oil, as well as Phaseolus vulgaris (kidney bean) lectin on the ultrastructure of Trichomonas vaginalis trophozoites.",2014,"J Parasit Dis"
"326","Optimization of murine model for Besnoitia caprae.",2014,"J Parasit Dis"
"327","Fenvalerate resistance status in Rhipicephalus (Boophilus) microplus (Acari: Ixodidae) from Punjab, India.",2014,"J Parasit Dis"
"328","Effects of Toxoplasma gondii infection on anxiety, depression and ghrelin level in male rats.",2014,"J Parasit Dis"
"329","Survey of feline visceral leishmaniasis in Azarshahr area, north west of Iran, 2013.",2014,"J Parasit Dis"
"330","Prevalence of intestinal parasites in Isfahan city, central Iran, 2014.",2014,"J Parasit Dis"
"331","Two new species of soil nematodes from Manipur, India.",2014,"J Parasit Dis"
"332","In vitro studies on medicinal plants used against bacterial diabetic foot ulcer (BDFU) and urinary tract infected (UTI) causing pathogens.",2014,"J Parasit Dis"
"333","Ovicidal effect of the methanolic extract of ginger (Zingiber officinale) on Fasciola hepatica eggs: an in vitro study.",2014,"J Parasit Dis"
"334","Seasonal prevalence of gastrointestinal parasites in desi fowl (Gallus gallus domesticus) in and around Gannavaram, Andhra Pradesh.",2014,"J Parasit Dis"
"335","Polypeptide profiles of South Indian isolate of Trypanosoma evansi.",2014,"J Parasit Dis"
"336","A survey on Sarcocystis spp. infection in cattle of Tabriz city, Iran.",2014,"J Parasit Dis"
"337","In vitro anthelmintic effect of Tobacco (Nicotiana tabacum) extract on parasitic nematode, Marshallagia marshalli.",2014,"J Parasit Dis"
"338","Real scale environmental monitoring of zoonotic protozoa and helminth eggs in biosolid samples in Brazil.",2014,"J Parasit Dis"
"339","Prevalence of gastrointestinal parasites in bovines in Bangalore district, Karnataka.",2014,"J Parasit Dis"
"340","Changes of haematological indices of grass carp, Ceteopharyngodon idella exposed to monogenean parasites, Gyrodactylus spp. and Dactylogyrus spp.",2014,"J Parasit Dis"
"341","The effect of chitosan nanospheres on the immunogenicity of Toxoplasma lysate vaccine in mice.",2014,"J Parasit Dis"
"342","Theileriasis in crossbred cows and its therapeutic management: first report from Lushai hill district of Mizoram.",2014,"J Parasit Dis"
"343","Prevalence of different species of Culicoides in Bangalore rural and urban districts of South India.",2014,"J Parasit Dis"
"344","Cystic echinococcosis is an occupational disease?",2014,"J Parasit Dis"
"345","Comparison of microscopic and immunoassay examination in the diagnosis of intestinal protozoa of humans in Mansoura, Egypt.",2014,"J Parasit Dis"
"346","Sero-epidemiology and risk factors for Toxoplasma gondii among pregnant women in Arab and African countries.",2014,"J Parasit Dis"
"355","Our anesthesia experience during electroconvulsive therapy in pregnant patients.",2014,"Braz J Anesthesiol"
"356","Airway management in newborn with Klippel-Feil syndrome.",2014,"Braz J Anesthesiol"
"357","Simple handling of venous air embolism during abdominal myomectomy.",2014,"Braz J Anesthesiol"
"358","Non-invasive mechanical ventilation and epidural anesthesia for an emergency open cholecystectomy.",2014,"Braz J Anesthesiol"
"359","Awake insertion of a Laryngeal Mask Airway-Proseal™ as alternative to awake fiberoptic intubation in management of anticipated difficult airway in ambulatory surgery.",2014,"Braz J Anesthesiol"
"360","Correlation of computed tomography, magnetic resonance imaging and clinical outcome in acute carbon monoxide poisoning.",2014,"Braz J Anesthesiol"
"361","Minimum anesthetic volume in regional anesthesia by using ultrasound-guidance.",2014,"Braz J Anesthesiol"
"365","An eco-friendly method of synthesizing gold nanoparticles using an otherwise worthless weed pistia (Pistia stratiotes L.).",2014,"J Adv Res"
"368","Factors associated with chewing problems and oral dryness among older Chinese people in Hong Kong.",2014,"Gerodontology"
"369","Incidental biliary cystadenoma mimicking liver metastasis in a gastric cancer patient.",2014,"Ulus Cerrahi Derg"
"374","Brainstem Evoked Response Audiometry (BERA) in Neonates with Hyperbillirubinemia.",2014,"Indian J Otolaryngol Head Neck Surg"
"375","Comparative Study of Apo-Cetirizine Single Therapy and Intermittent Sequential Therapy with Cetirizine, Loratadine and Chlorpheniramine in Allergic Rhinitis.",2014,"Indian J Otolaryngol Head Neck Surg"
"381","Personalized Evaluation of Biomarker Value: A Cost-Benefit Perspective.",2014,"Stat Biosci"
"382","Appendix adenocarcinoma in an elderly patient from a nursing home.",2014,"Ulus Cerrahi Derg"
"383","Recurrent renal giant leiomyosarcoma.",2014,"Ulus Cerrahi Derg"
"384","A rare cause of inguinal hernia: scrotal cystocele.",2014,"Ulus Cerrahi Derg"
"385","CLL: Common Leukemia; Uncommon Presentations.",2014,"Indian J Hematol Blood Transfus"
"388","Sea lice, Caligus rotundigenitalis infestations and its management in pond cultured pearlspot, Etroplus suratensis in Gujarat: a case study.",2014,"J Parasit Dis"
"389","Ascaridia galli induced ulcerative proventriculitis in a poultry bird.",2014,"J Parasit Dis"
"390","Subcutaneous Dirofilaria repens infestation in non-descript canines.",2014,"J Parasit Dis"
"391","Occurrence of Gnathostoma spinigerum in a leopard cat from Wayanad Wildlife Sanctuary, Kerala.",2014,"J Parasit Dis"
"392","Circulation of Tc Ia discrete type unit Trypanosoma cruzi in Yucatan Mexico.",2014,"J Parasit Dis"
"393","Racemose variant of neurocysticercosis: a case report.",2014,"J Parasit Dis"
"394","Occurrence of Hyalomma, (Acari: Ixodidae) Koch, 1844 on domestic animal in the Union Territory of Dadra &amp; Nagar Haveli, Indian.",2014,"J Parasit Dis"
"395","Evaluation of Kumaon hill goats for resistance to natural infection with gastrointestinal nematodes.",2014,"J Parasit Dis"
"396","Adult filarial worm from the breast aspirate of a young man.",2014,"J Parasit Dis"
"397","Outbreak of immature paramphistomosis in Nellore Jodipi sheep.",2014,"J Parasit Dis"
"398","Anthelmintic efficacy of aqueous extract of Zanthoxylum armatum DC. seeds against Haemonchus contortus of small ruminants.",2014,"J Parasit Dis"
"399","A report on the incidence of Trichodina heterodentata from fishes of Jammu, J&amp;K India.",2014,"J Parasit Dis"
"400","Prevalence of toxoplasmosis and related risk factors among humans referred to main laboratories of Urmia city, North West of Iran, 2013.",2014,"J Parasit Dis"
"401","Serological study of Toxoplasma gondii infection in Turkoman horses in the North Khorasan Province, Iran.",2014,"J Parasit Dis"
"402","Seroprevalence of canine leishmaniasis in Kwara, Oyo and Ogun states of Nigeria.",2014,"J Parasit Dis"
"403","Survey of Lernaeid in Shizothorax zarudnyi from Chahnimeh lakes in Sistan, Iran.",2014,"J Parasit Dis"
"404","Geohelminths distribution as affected by soil properties, physicochemical factors and climate in Sharkyia governorate Egypt.",2014,"J Parasit Dis"
"405","Haemato-biochemical and thyroxin status in Trypanosoma evansi infected dogs.",2014,"J Parasit Dis"
"406","Prevalence of Toxoplasma gondii in Chicken samples from delta of Egypt using ELISA, histopathology and immunohistochemistry.",2014,"J Parasit Dis"
"407","Oral azithromycin versus its combination with miltefosine for the treatment of experimental Old World cutaneous leishmaniasis.",2014,"J Parasit Dis"
"408","Epizootological study of small ruminant gastrointestinal strongyles in Gamo-Gofa Zone, Southern Ethiopia.",2014,"J Parasit Dis"
"409","Sero-prevalence of Haemonchus contortus infection in sheep by Indirect-ELISA using somatic antigen.",2014,"J Parasit Dis"
"410","A retrospective survey of hydatidosis based on abattoir data in Kermanshah, Iran from 2008 to 2013.",2014,"J Parasit Dis"
"411","Prevalence of ectoparasites in owned dogs in Kerman city, southeast of Iran.",2014,"J Parasit Dis"
"412","Prevalence of ectoparasites in free-range backyard chickens, domestic pigeons (Columba livia domestica) and turkeys of Kermanshah province, west of Iran.",2014,"J Parasit Dis"
"413","Survey of hydatidosis infection in slaughtered camel (Camelus dromedarius) in Tabriz area, Northwest Iran.",2014,"J Parasit Dis"
"414","Evaluation of s.c. route of immunization by homologous radio attenuated live vaccine in experimental murine model of visceral leishmaniasis.",2014,"J Parasit Dis"
"415","Immune responses in DNA vaccine formulated with PMMA following immunization and after challenge with Leishmania major.",2014,"J Parasit Dis"
"416","Evaluation of the antileishmanial and cytotoxic effects of various extracts of garlic (Allium sativum) on Leishmania tropica.",2014,"J Parasit Dis"
"417","Comparison between the effect of Lawsonia inermis and flubendazole on Strongyloides species using scanning electron microscopy.",2014,"J Parasit Dis"
"418","Anticoccidial activity of aqueous extract of a wild mushroom (Ganoderma applanatum) during experimentally induced coccidial infection in broiler chicken.",2014,"J Parasit Dis"
"419","Anticoccidial effects of herbal extracts on Eimeria tenella infection in broiler chickens: in vitro and in vivo study.",2014,"J Parasit Dis"
"420","Effect of bee venom or proplis on molecular and parasitological aspects of Schistosoma mansoni infected mice.",2014,"J Parasit Dis"
"421","The role of climate on prevalence or eradication of vesical schistosomiasis in Khuzestan Province of Iran.",2014,"J Parasit Dis"
"422","Seroepidemiological study of toxoplasmosis in southern districts of Tamil Nadu.",2014,"J Parasit Dis"
"423","Abattoir survey of abamossal nematodes of sheep in Srinagar district (J &amp; K).",2014,"J Parasit Dis"
"424","In vitro bionomics of an ischnoceran louse, Lipeurus caponis (Phthiraptera: insecta).",2014,"J Parasit Dis"
"425","Viability and morphological changes of Acanthamoeba spp. cysts after treatment with Effective microorganisms (EM).",2014,"J Parasit Dis"
"426","In vitro and in vivo anthelmintic activity of Murraya koenigii against gastro-intestinal nematodes of sheep.",2014,"J Parasit Dis"
"427","Comparative efficacy of pour-on eprinomectin and ivermectin against Sarcoptes scabiei in buffaloes.",2014,"J Parasit Dis"
"428","Bioinvasion: a paradigm shift from marine to inland ecosystems.",2014,"J Parasit Dis"
"429","Prevalence, morphology and scanning electron microscopy study of myxozoan parasites.",2014,"J Parasit Dis"
"430","Utilizing ribosomal DNA gene marker regions to characterize the metacercariae (Trematoda: Digenea) parasitizing piscine intermediate hosts in Manipur, Northeast India.",2014,"J Parasit Dis"
"431","Helminth parasite spectrum of fishes in Meghalaya, Northeast India: a checklist.",2014,"J Parasit Dis"
"432","Effect of Plasmodium falciparum malaria parasites on haematological parameters in Ghanaian children.",2014,"J Parasit Dis"
"433","Epidemiological and diagnostic studies of microfilariasis in buffaloes.",2014,"J Parasit Dis"
"434","Gill histopathology of Maria-da-toca Hypleurochilus fissicornis by metacercariae of Bucephalus margaritae (Digenea: Bucephalidae).",2014,"J Parasit Dis"
