"","Title","Year","journal"
"52","Ideals of Facial Beauty Amongst the Chinese Population: Results from a Large National Survey.",2018,"Aesthetic Plast Surg"
"53","Dalbavancin is a novel antimicrobial against Gram-positive pathogens: clinical experience beyond labelled indications.",2018,"Eur J Hosp Pharm"
"54","Guidelines for evidence synthesis reporting: medications.",2018,"Eur J Hosp Pharm"
"55","Evaluation of the use, effectiveness and safety of tyrosine kinase inhibitors in chronic myelogenous leukaemia in a general university hospital.",2018,"Eur J Hosp Pharm"
"56","Inpatients' satisfaction towards information received about medicines.",2018,"Eur J Hosp Pharm"
"57","Analgesic consumption evolution at the emergency department of a university hospital (2006-2017): a defined daily doses based analysis.",2018,"Eur J Hosp Pharm"
"58","Microsatellite instability and sensitivity to fluoropyrimidine and oxaliplatin containing first-line chemotherapy in metastatic colorectal cancer.",2018,"Eur J Hosp Pharm"
"61","Brainstem tuberculoma: A delayed IRIS.",2018,"Indian J Tuberc"
"63","The principle of equivalence as a criterion of identity.",2018,"Synthese"
"66","Age-related changes in elastographically determined strain of the facial fat compartments: a new frontier of research on face aging processes.",2018,"Postepy Dermatol Alergol"
"67","Septic arthritis of the acromioclavicular joint: a case series and review of the literature.",2018,"Shoulder Elbow"
"70","Primitive neuroectodermal tumor of the kidney: A rare case with unusual presentation.",2018,"Med J Armed Forces India"
"71","Reactive airway dysfunction syndrome: Are we missing these patients?",2018,"Med J Armed Forces India"
"72","Enhancement of performance in an elite archer after non-pharmacological intervention to improve sleep.",2018,"Med J Armed Forces India"
"73","Improving exclusive breast feeding in the first 24 h of life using Plan-Do-Study-Act cycle in a tertiary care hospital.",2018,"Med J Armed Forces India"
"75","Former athletes' lifestyle and self-definition changes after retirement from sports.",2018,"J Sport Health Sci"
"77","ERRATUM.",2018,"Rev Bras Med Trab"
"79","ANAMT Technical Guideline (DT 05): prevention of occupational low back pain through back belts, lumbar support or braces.",2018,"Rev Bras Med Trab"
"80","Manifesto of Rio de Janeiro on public occupational health policies: towards strengthening, follow-up and implementation.",2018,"Rev Bras Med Trab"
"81","Foreword to the Manifesto of Rio de Janeiro.",2018,"Rev Bras Med Trab"
"82","Yoga and occupational health: integrative review of intervention studies.",2018,"Rev Bras Med Trab"
"83","A narrative review associating health vulnerability and environmental factors among rural workers.",2018,"Rev Bras Med Trab"
"84","Occupational stress in hospital settings: review of coping strategies of nursing professionals.",2018,"Rev Bras Med Trab"
"85","Physicians' working time restriction and its impact on patient safety: an integrative review.",2018,"Rev Bras Med Trab"
"86","Cross-cultural adaptation of Dimensions of Corporate Well-Being Scorecard to the Brazilian Portuguese language.",2018,"Rev Bras Med Trab"
"87","Epidemiological profile of sickness absenteeism at Oswaldo Cruz Foundation from 2012 through 2016.",2018,"Rev Bras Med Trab"
"88","Hand warts among butchers in a supermarket in São Paulo.",2018,"Rev Bras Med Trab"
"89","Occupational dermatoses in the Brazilian South region recorded in a reporting system (2007 to 2016).",2018,"Rev Bras Med Trab"
"90","Burnout syndrome and sleep quality among military police officers in Piaui.",2018,"Rev Bras Med Trab"
"91","Health-related physical fitness of military police officers in Paraiba, Brazil.",2018,"Rev Bras Med Trab"
"92","Analysis of physicians work ability, in the city of Maringá, Brazil.",2018,"Rev Bras Med Trab"
"93","Pilates instructors: prevalence of musculoskeletal pain, associated occupational factors and comparison of quality of life relative to Brazilian reference values.",2018,"Rev Bras Med Trab"
"94","Longitudinal evaluation of the quality of life of smoking motorcycle taxi drivers.",2018,"Rev Bras Med Trab"
"95","Sociodemographic and occupational profile and quality of life of health agents responsible for combating dengue in two towns in Parana, Brazil.",2018,"Rev Bras Med Trab"
"96","From Alma-Ata to Astana: why primary care is relevant to occupational health professionals?",2018,"Rev Bras Med Trab"
"97","Mesenteric metastases from mature teratoma of the testis: A case report.",2018,"Asian J Urol"
"106","Non-adjacent Dependency Learning in Humans and Other Animals.",2018,"Top Cogn Sci"
"110","Antisynthetase syndrome in pregnancy: A case and review of the literature.",2018,"Obstet Med"
"111","Two pregnancies after simultaneous pancreas-kidney transplantation: A case report.",2018,"Obstet Med"
"112","High aldosterone, hypertension and adrenal adenoma in a 36-year-old pregnant patient: Is this primary aldosteronism?",2018,"Obstet Med"
"116","Narrative Matters: You do you: teens' coconstruction of narrative, reality and identity on social media.",2018,"Child Adolesc Ment Health"
"122","Classical Harmony and Separability.",2018,"Erkenntnis"
"123","The Interface Between Empirical and Simulation-Based Ground-Motion Models.",2018,"Pure Appl Geophys"
"127","Arsenic trioxide encapsulated liposomes prepared via copper acetate gradient loading method and its antitumor efficiency.",2018,"Asian J Pharm Sci"
"130","Reaction to norm transgressions and Islamization threat in culturally tight and loose contexts: a cross-cultural comparison of Germany versus Russia.",2018,"Cult Brain"
"133","Theoretical and empirical analysis of trading activity.",2018,"Math Program"
"138","Exhibition Research and Findings: The Rare Privilege of Medicine.",2018,"J Anesth Hist"
"139","I Thought I Must Have Expired - Experiences of Surgery Before Anaesthesia.",2018,"J Anesth Hist"
"140","Improving surgical antibiotic prophylaxis adherence and reducing hospital readmissions: a bundle of interventions including health information technologies.",2018,"Eur J Hosp Pharm"
"141","Emergency drug kits at the Danish hospital pharmacies: varying management and challenges.",2018,"Eur J Hosp Pharm"
"142","Effects of a multifaceted intervention in psychogeriatric patients: one-year prospective study.",2018,"Eur J Hosp Pharm"
"143","Implementation and microbiological stability of dose-banded ganciclovir infusion bags prepared in series by a robotic system.",2018,"Eur J Hosp Pharm"
"147","Real-time sonoelastography evaluation of the Achilles tendon following ultrasound-guided platelet-rich plasma injection and eccentric exercise for the treatment of refractory Achilles tendinopathy.",2018,"Ultrasound"
"154","Contraceptive counseling lectures do not influence decision making in family planning services.",2018,"Cien Saude Colet"
"155","Psychometric Properties of the Brazilian Version of the Adolescent Health Promotion Scale (AHPS).",2018,"Cien Saude Colet"
"156","[Life after sexual reassignment surgery: significance for gender and transsexuality].",2018,"Cien Saude Colet"
"157","Gender and Sexuality in Brazilian Public Health undergraduation.",2018,"Cien Saude Colet"
"159","Oral health and quality of life of pregnant women: the influence of sociodemographic factors.",2018,"Cien Saude Colet"
"160","[This elusive unknown quantity: reflections on the prescription of psychotropic drugs in early childhood].",2018,"Cien Saude Colet"
"161","[Sustainable and healthy work in a changing environment: What is the role and contribution of Public Health?]",2018,"Cien Saude Colet"
"162","[Matrix support and its relations with complexity theory].",2018,"Cien Saude Colet"
"163","[The history of the first attempt to produce marijuana-based medicines: Interview with Antônio José Alves].",2018,"Cien Saude Colet"
"164","[Factors associated with arterial hypertension: a systematic review].",2018,"Cien Saude Colet"
"165","Performance of the oral health team in home care in the context of the Family Health Strategy: an integrative review.",2018,"Cien Saude Colet"
"166","Violence and Primary Health Care in Brazil: an integrative literature review.",2018,"Cien Saude Colet"
"167","[Social, demographic, and health policies history of indigenous peoples from the state of Acre, Brazil].",2018,"Cien Saude Colet"
"168","Reflections on comprehensive care in the ethnic-racial context: an integrating review.",2018,"Cien Saude Colet"
"169","[Lack of access and the trajectory of healthcare use by elderly Brazilians].",2018,"Cien Saude Colet"
"170","[Effects of physical exercise on cardiovascular risk and quality of life in hypertensive elderly people].",2018,"Cien Saude Colet"
"171","[Memory stimulation training and the functionality of the elderly without cognitive impairment: an integrative review].",2018,"Cien Saude Colet"
"172","Does non-institutionalized elders have a better oral health status compared to institutionalized ones? A systematic review and meta-analysis.",2018,"Cien Saude Colet"
"173","Factors associated with elder abuse: a systematic review of the literature.",2018,"Cien Saude Colet"
"174","[Bibliometric analysis of the scientific evidence on violence perpetrated against the elderly].",2018,"Cien Saude Colet"
"175","Purpose in life in adulthood and older adulthood: integrative review.",2018,"Cien Saude Colet"
"176","[Use of public dental services by elderly Brazilians: a multilevel analysis].",2018,"Cien Saude Colet"
"177","[Validity and consistency of the entries in the Health Care Network's patient records for the use of services by the elderly].",2018,"Cien Saude Colet"
"178","Oral health condition and the use of dental services among the older adults living in the rural area in the south of Brazil.",2018,"Cien Saude Colet"
"179","Depression in the elderly of a rural region in Southern Brazil.",2018,"Cien Saude Colet"
"180","Use of potentially inappropriate medications in institutionalized elderly: prevalence and associated factors.",2018,"Cien Saude Colet"
"181","[The significance of home care in caring for the elderly in their twilight years: the human perspective of the SUS professional].",2018,"Cien Saude Colet"
"182","Knowledge and attitudes about sexuality in the elderly with HIV.",2018,"Cien Saude Colet"
"183","Factors associated with functional capacity in the elderly enrolled in the Family Health Strategy.",2018,"Cien Saude Colet"
"184","Risk factors associated with mortality in young and long-lived older adults in Florianópolis, SC, Brazil.",2018,"Cien Saude Colet"
"185","[Social integration profiles among non-frail elderly institutionalized individuals in Natal, State of Rio Grande do Norte, Brazil].",2018,"Cien Saude Colet"
"186","Quality of life evaluation of elderly people with HIV assisted in referral services.",2018,"Cien Saude Colet"
"187","[Dietary patterns of elderly Brazilians and associated determinants: a population-based study in the south of Brazil].",2018,"Cien Saude Colet"
"189","Evaluation of clinical and demographic characteristics of Turkish and Syrian pediatric cutaneous leishmaniasis patients from Hatay, Turkey after the Syrian civil war.",2018,"Postepy Dermatol Alergol"
"190","Impact of changing GOLD guidelines (2007-2011-2017) on assignment of a COPD patient to disease severity category.",2018,"Postepy Dermatol Alergol"
"191","Evaluation of carotid intima media thickness and hematologic inflammatory markers in patients with chronic spontaneous urticaria.",2018,"Postepy Dermatol Alergol"
"192","Ophthalmic manifestations of atopic dermatitis.",2018,"Postepy Dermatol Alergol"
"195","Non-invasive ventilation for acute respiratory failure during labor: A management dilemma.",2018,"Med J Armed Forces India"
"196","Left atrial cardiac rhabdomyoma: A rare tumour in an unusual location.",2018,"Med J Armed Forces India"
"197","Post partum posterior reversible encephalopathy syndrome presenting as sudden bilateral complete loss of vision without seizures.",2018,"Med J Armed Forces India"
"198","Triple anterior chamber following deep anterior lamellar keratoplasty: An unknown complication.",2018,"Med J Armed Forces India"
"199","Mesenchymal stem cells from orthodontic premolar teeth.",2018,"Med J Armed Forces India"
"200","Nixon and Scheel in China: Acupuncture and Anesthesia in West and East Germany in the 1970s and 1980s.",2018,"J Anesth Hist"
"204","The effect of levocetirizine and montelukast on clinical symptoms, serum level and skin expression of COX-1 and COX-2 enzymes in patients suffering from chronic autoimmune urticaria - a pilot study.",2018,"Postepy Dermatol Alergol"
"208","High Prevalence of Two or More Suicide Attempts Associated with Suicidal Ideation and Mental Disease in Colombia 2016.",2018,"Rev Colomb Psiquiatr"
"209","High Doses of Drugs Extensively Metabolized by CYP3A4 Were Needed to Reach Therapeutic Concentrations in Two Patients Taking Inducers.",2018,"Rev Colomb Psiquiatr"
"210","Depression and Abuse During Medical Internships in Peruvian Hospitals.",2018,"Rev Colomb Psiquiatr"
"211","The role of stressful life events appraisal in major depressive disorder.",2018,"Rev Colomb Psiquiatr"
"212","Grounded theory.",2018,"Rev Colomb Psiquiatr"
"213","Arthur Schopenhauer and psychiatry 200 years after the publication of The World as Will and Representation (Idea).",2018,"Rev Colomb Psiquiatr"
"214","Othello Syndrome Secondary to Cerebral Tuberculoma: A Case Report.",2018,"Rev Colomb Psiquiatr"
"215","Depression and sleep disorders related to hypertension: A cross-sectional study in Medellín, Colombia.",2018,"Rev Colomb Psiquiatr"
"216","Implementation of clinical practice guidelines for the timely detection and diagnosis of eating disorders in adolescents and adults in the outpatient and priority department of a public psychiatric hospital in Colombia.",2018,"Rev Colomb Psiquiatr"
"217","Muscle strength cut-offs for the detection of metabolic syndrome in a nonrepresentative sample of collegiate students from Colombia.",2018,"J Sport Health Sci"
"218","Costs resulting from nonprofessional soccer injuries in Switzerland: A detailed analysis.",2018,"J Sport Health Sci"
"226","Perception and practices of public hospital pharmacists towards the antimicrobial stewardship programme in the State of Selangor, Malaysia.",2018,"Eur J Hosp Pharm"
"227","External evaluation of a published population pharmacokinetic model of valproic acid in Thai manic patients.",2018,"Eur J Hosp Pharm"
"228","Management of diabetic foot ulcers: a 25% lidocaine topical cream formulation design, physicochemical and microbiological assessments.",2018,"Eur J Hosp Pharm"
"229","Vasopressin antagonist efficacy and safety in volume-overloaded critically ill patients: a new therapeutic alternative.",2018,"Eur J Hosp Pharm"
"230","Two regimens of dexamethasone versus prednisolone for acute exacerbations in asthmatic Egyptian children.",2018,"Eur J Hosp Pharm"
"231","Pharmaceutical care of patients with cancer treated on non-cancer wards in the UK: a mixed methods study.",2018,"Eur J Hosp Pharm"
"232","Medicines reconciliation in primary care: a study evaluating the quality of medication-related information provided on discharge from secondary care.",2018,"Eur J Hosp Pharm"
"239","Neglected medial swivel talonavicular dislocation treated with arthrodesis: A case report and literature review.",2018,"J Clin Orthop Trauma"
"241","Pharmacogenetics of Antipsychotic Drug Treatment: Update and Clinical Implications.",2018,"Mol Neuropsychiatry"
"242","Estimating Lactase Nonpersistence Distributions in the Multi-Ethnic Canadian Demographic: A Population-Based Study.",2018,"J Can Assoc Gastroenterol"
"246","Site-specific cancer risk in patients with type 2 diabetes: a nationwide population-based cohort study in Korea.",2018,"Korean J. Intern. Med."
"248","A Pilot Study Assessing the Therapeutic Potential of a Vibratory Positive Expiratory Pressure Device (Acapella Choice) in the Treatment of Voice Disorders.",2018,"J Voice"
"249","Crossing Gender Borders: Bidirectional Dynamic Interaction Between Face-Based and Voice-Based Gender Categorization.",2018,"J Voice"
"250","Voice Quality in Laryngeal Cancer Patients: A Randomized Controlled Study of the Effect of Voice Rehabilitation.",2018,"J Voice"
"253","Should physical laws be unit-invariant?",2018,"Stud Hist Philos Sci"
"254","Beyond the metrological viewpoint.",2018,"Stud Hist Philos Sci"
"255","Detail and generality in mechanistic explanation.",2018,"Stud Hist Philos Sci"
"256","Heaps of moles? - Mediating macroscopic and microscopic measurement of chemical substances.",2018,"Stud Hist Philos Sci"
"263","Organic anion transporters also mediate the drug-drug interaction between imipenem and cilastatin.",2018,"Asian J Pharm Sci"
"266","Validation of the St. Paul's Endoscopy Comfort Scale (SPECS) for Colonoscopy.",2018,"J Can Assoc Gastroenterol"
"267","Advanced Endoscopy Trainee Involvement Early in EUS Training May Be Associated with an Increased Risk of Adverse Events.",2018,"J Can Assoc Gastroenterol"
"268","Ulcerative Colitis Patients Continue to Improve Over the First Six Months of Vedolizumab Treatment: 12-Month Clinical and Mucosal Healing Effectiveness.",2018,"J Can Assoc Gastroenterol"
"269","The Gluten Free Diet: Assessing Adherence in a Pediatric Celiac Disease Population.",2018,"J Can Assoc Gastroenterol"
"270","Nurse-Led, Shared Medical Appointments for Common Gastrointestinal Conditions-Improving Outcomes Through Collaboration With Primary Care in the Medical Home: A Prospective Observational Study.",2018,"J Can Assoc Gastroenterol"
"273","The unicortical sternoclavicular joint reconstruction using synthetic graft.",2018,"Shoulder Elbow"
"274","Effectiveness of formal physical therapy following total shoulder arthroplasty: A systematic review.",2018,"Shoulder Elbow"
"275","The influence of fatty infiltration and muscle atrophy of the rotator cuff muscles on midterm functional outcomes in total shoulder resurfacing at six years' follow-up.",2018,"Shoulder Elbow"
"277","The Impact of RSV-Associated Respiratory Disease on Children in Asia.",2018,"J Pediatr Infect Dis"
"278","Compatible stability of methylprednisolone sodium succinate and tropisetron in 0.9% sodium chloride injection.",2018,"Eur J Hosp Pharm"
"279","Long-term stability of 0.1% rapamycin hydrophilic gel in the treatment of facial angiofibromas.",2018,"Eur J Hosp Pharm"
"280","Retrospective analysis of the correlation between tacrolimus concentrations measured in whole blood and variations of blood cell counts in patients undergoing allogeneic haematopoietic stem cell transplantation.",2018,"Eur J Hosp Pharm"
"281","Therapeutic drug monitoring of levetiracetam in daily clinical practice: high-performance liquid chromatography versus immunoassay.",2018,"Eur J Hosp Pharm"
"282","The Effect of Intraoperative Glove Choice on Carpal Tunnel Pressure.",2018,"J Hand Microsurg"
"284","Prevalence of antibodies against transmissible gastroenteritis virus (TGEV) in Hungary.",2018,"Vet Anim Sci"
"286","Epidemiology of viral respiratory infections in children undergoing heart surgery.",2018,"Prog. Pediatr. Cardiol."
"287","Development of an automated wet-cyclone system for rapid, continuous and enriched bioaerosol sampling and its application to real-time detection.",2018,"Sens Actuators B Chem"
"288","An implementation of real-time air quality and influenza-like illness data storage and processing platform.",2018,"Comput Human Behav"
"290","Knowledge model for emergency response based on contingency planning system of China.",2018,"Int J Inf Manage"
"291","Earth observation for public health: Biodiversity change and emerging disease surveillance.",2018,"Acta Astronaut"
"292","Use of romiplostim in pregnancy for refractory idiopathic thrombocytopenic purpura: Two case reports with maternal and fetal outcomes and literature review.",2018,"Obstet Med"
"293","A case of ANCA-associated vasculitis presenting de novo in pregnancy, successfully treated with rituximab.",2018,"Obstet Med"
"294","Management of aortic aneurysm presenting during pregnancy: A case report.",2018,"Obstet Med"
"302","A technique for humeral prosthesis placement in reverse total shoulder arthroplasty for fracture.",2018,"Shoulder Elbow"
"303","Treatment of terrible triad injuries at a mean follow-up of nine years.",2018,"Shoulder Elbow"
"304","Patient-centred outcomes in lateral elbow tendinopathy: A systematic review of available evidence in UK populations.",2018,"Shoulder Elbow"
"305","Incidence, risk factors, and clinical impact of non-home discharge following surgical management of proximal humerus fractures.",2018,"Shoulder Elbow"
"306","Does the innate relative size of the humeral head and glenoid affect the risk of anterior shoulder instability?",2018,"Shoulder Elbow"
"307","Inter-surgeon variability in the identification of clock face landmarks when placing suture anchors in arthroscopic Bankart repair.",2018,"Shoulder Elbow"
"308","Evaluation of open reduction and internal fixation of proximal humerus fractures using a locking plate with smooth pegs - A retrospective study.",2018,"Shoulder Elbow"
"310","Burnout Syndrome in Family Health Strategy Managers.",2018,"Cien Saude Colet"
"311","Meat preparation techniques: results of the ISACamp population-based survey.",2018,"Cien Saude Colet"
"312","[Education for health and social justice based on the focus on capabilities: An opportunity for public health development].",2018,"Cien Saude Colet"
"313","[Gender, food and nutrition security and vulnerability: the Thousand Women Program in focus].",2018,"Cien Saude Colet"
"314","[The vision of the rural male worker from north Minas Gerais on health care in the context of primary health care].",2018,"Cien Saude Colet"
"315","Water fluoridation in the ten largest municipalities of the state of Tocantins, Brazil.",2018,"Cien Saude Colet"
"316","Consumption of sugar-sweetened beverages in patients with established atherosclerosis disease.",2018,"Cien Saude Colet"
"317","Sense of coherence and impact of oral health on quality of life in adults and elderly in Southern Brazil.",2018,"Cien Saude Colet"
"318","Attitudes towards body weight dissatisfaction associated with adolescents' perceived health and sleep (PeNSE 2015).",2018,"Cien Saude Colet"
"319","[Spirituality/religiousity measurement and health in Brazil: a systematic review].",2018,"Cien Saude Colet"
"320","[Impact of institutional aspects on breastfeeding for working women: a systematic review].",2018,"Cien Saude Colet"
"321","[Planned home birth in Brazil: a systematic review].",2018,"Cien Saude Colet"
"322","[A dietary approach to control hypertension: reflections on adherence to and possible impacts on public health].",2018,"Cien Saude Colet"
"365","Psychotropic medication use before and after suicidal presentations to the emergency department: A longitudinal analysis.",2018,"Gen Hosp Psychiatry"
"366","Mandatory Neuroendovascular Evolution: Meeting the New Demands.",2018,"Interv Neurol"
"368","An Appraisal of the 2018 Guidelines for the Early Management of Patients with Acute Ischemic Stroke.",2018,"Interv Neurol"
"369","Bailout Strategies and Complications Associated with the Use of Flow-Diverting Stents for Treating Intracranial Aneurysms.",2018,"Interv Neurol"
"370","Endovascular Reperfusion for Acute Isolated Cervical Carotid Occlusions: The Concept of &quot;Hemodynamic Thrombectomy&quot;.",2018,"Interv Neurol"
"371","In vitro Remote Aspiration Embolectomy for the Treatment of Acute Ischemic Stroke.",2018,"Interv Neurol"
"372","Recanalization of Tandem Vertebrobasilar Occlusions with Contralateral Vertebral Occlusion or Hypoplasia via either Direct Passage or the SHERPA Technique.",2018,"Interv Neurol"
"373","Does the Addition of Non-Approved Inclusion and Exclusion Criteria for rtPA Impact Treatment Rates? Findings in Australia, the UK, and the USA.",2018,"Interv Neurol"
"375","Impact of Bisphenol A on Gonadotropic Hormone Levels in Children with Autism Spectrum Disorders.",2018,"Indian J Clin Biochem"
"376","Effects of Different Concentrations of Reversine on Plasticity of Mesenchymal Stem Cells.",2018,"Indian J Clin Biochem"
"377","A Verified Implementation of Algebraic Numbers in Isabelle/HOL.",2018,"J Autom Reason"
"382","The genealogical method in epistemology.",2018,"Synthese"
"386","[Extraovarian granulosa cell tumor with FOXL2 mutation. Morphological and immunohistochemical differential diagnosis].",2018,"Rev Esp Patol"
"387","The comparison of pleural fluid TNF-a levels in tuberculous and nontuberculous pleural effusion.",2018,"Indian J Tuberc"
"388","Quantitative estimation of isoniazid content in the commercially available and government-supplied formulations.",2018,"Indian J Tuberc"
"389","Treatment outcome of tuberculosis treatment regimens in Kandahar, Afghanistan.",2018,"Indian J Tuberc"
"390","Thrombosis rates using aspirin and a compression device as multimodal prophylaxis for lower limb arthroplasty in a screened population.",2018,"J Clin Orthop Trauma"
"392","Apoptosis of A549 cells by small interfering RNA targeting survivin delivery using poly-ß-amino ester/guanidinylated O-carboxymethyl chitosan nanoparticles.",2018,"Asian J Pharm Sci"
"393","Monitoring film coalescence from aqueous polymeric dispersions using atomic force microscopy: Surface topographic and nano-adhesion studies.",2018,"Asian J Pharm Sci"
"394","Comparison of different cationic polymers efficacy in fabrication of alginate multilayer microcapsules.",2018,"Asian J Pharm Sci"
"395","Redox-responsive biocompatible nanocarriers based on novel heparosan polysaccharides for intracellular anticancer drug delivery.",2018,"Asian J Pharm Sci"
"396","Redox-sensitive, PEG-shielded carboxymethyl PEI nanogels silencing MicroRNA-21, sensitizes resistant ovarian cancer cells to cisplatin.",2018,"Asian J Pharm Sci"
"398","[Approaching the concept of mental health for indigenous peoples in Colombia].",2018,"Cien Saude Colet"
"399","[Trend and distribution of the homicide mortality rate in accordance with the size of the population of Brazilian municipalities - 2000 and 2015].",2018,"Cien Saude Colet"
"400","Experience and perception of risk associated with knowledge, attitudes and practices regarding dengue in Riohacha, Colombia.",2018,"Cien Saude Colet"
"401","[Cost-benefit ratio of the nutrients of the food consumed in Brazil].",2018,"Cien Saude Colet"
"402","[Violence perpetrated against the elderly and health-related quality of life: a populational study in the city of São Paulo, Brazil].",2018,"Cien Saude Colet"
"403","[Functional difficulty among elderly Brazilians: a study based on the National Health Survey (PNS - 2013)].",2018,"Cien Saude Colet"
"404","[Dietary patterns of the elderly in Brazil: National Heath Survey, 2013].",2018,"Cien Saude Colet"
"405","Functional capacity and physical performance of community-dwelling elderly: a longitudinal study.",2018,"Cien Saude Colet"
"406","Accuracy of BMI and waist circumference cut-off points to predict obesity in older adults.",2018,"Cien Saude Colet"
"407","Intention to breastfeed among pregnant women: association with work, smoking, and previous breastfeeding experience.",2018,"Cien Saude Colet"
"409","Prevalence and factors associated with chronic back problem in women of childbearing age.",2018,"Cien Saude Colet"
"410","Factors associated with exchanging sex for money in men who have sex with men in Brazil.",2018,"Cien Saude Colet"
"411","[Unhealthy eating habits and associated risk factors among truck drivers].",2018,"Cien Saude Colet"
"412","Homosexual desire after AIDS: an analysis of the criteria adopted by men in the search for same sex partners.",2018,"Cien Saude Colet"
"413","Lipodystrophic syndrome of HIV and associated factors: a study in a university hospital.",2018,"Cien Saude Colet"
"414","[Adherence to school food and associated factors among adolescents in public schools in the Southern region of Brazil].",2018,"Cien Saude Colet"
"415","Dissatisfaction with body weight and nutritional status among adolescents: population-based study in the city of Campinas, São Paulo, Brazil.",2018,"Cien Saude Colet"
"416","Sleep Hours: Risk behavior in adolescents from different countries.",2018,"Cien Saude Colet"
"417","Factors associated with traffic accidents among drivers: findings from a population-based study.",2018,"Cien Saude Colet"
"418","Conceptual perspectives in mental health and their implications in the context of achieving peace in Colombia.",2018,"Cien Saude Colet"
"419","Human leptospirosis as a doubly neglected disease in Brazil.",2018,"Cien Saude Colet"
"420","Negative self-perception of health: prevalence and associated factors among elderly assisted in a reference center.",2018,"Cien Saude Colet"
"421","The Resilience of Adolescent Participants in Social Projects for Sport.",2018,"Cien Saude Colet"
"422","[Assessment of the lack of completeness of compulsory dengue fever notifications registered by a small municipality in Brazil].",2018,"Cien Saude Colet"
"423","Social representations of masculinities in the short film &quot;Aids, choose your form of prevention&quot;.",2018,"Cien Saude Colet"
"424","Evaluation of the use of antivenom sera in the emergency service of a regional public hospital in Vitória da Conquista (BA), Brazil.",2018,"Cien Saude Colet"
"425","Admission of dentist in Brazilian Universal Health System (SUS): a priority agenda for the strengthening of Smiling Brazil.",2018,"Cien Saude Colet"
"426","[Use of the health services according to social determinants, health behaviors and quality of life among diabetics].",2018,"Cien Saude Colet"
"427","Validation of the Brazilian version of the World Health Organization Disability Assessment Schedule 2.0 for individuals with HIV/AIDS.",2018,"Cien Saude Colet"
"428","Access and use of dental services by pregnant women: an integrative literature review.",2018,"Cien Saude Colet"
"429","Access and use of speech-language therapy services in Porto Alegre, Brazil: a population-based study.",2018,"Cien Saude Colet"
"430","Development of a quantitative health inspection instrument in food and nutrition services, Brazil.",2018,"Cien Saude Colet"
"431","Evaluation of the quality of prenatal care based on the recommendations Prenatal and Birth Humanization Program.",2018,"Cien Saude Colet"
"432","[Factors associated with preventive health services search among Brazilian adults: National Health Survey, 2013].",2018,"Cien Saude Colet"
"433","Assessment of the stability of citrate-buffered flucloxacillin for injection when stored in two commercially available ambulatory elastomeric devices: INfusor LV (Baxter) and Accufuser (Woo Young Medical): a study compliant with the NHS Yellow Cover Document (YCD) requirements.",2018,"Eur J Hosp Pharm"
"434","Korean Red Ginseng attenuates type 2 diabetic cardiovascular dysfunction in Otsuka Long-Evans Tokushima Fatty rats.",2018,"J Ginseng Res"
"435","Inhibitory mechanism of ginsenoside Rh3 on granulocyte-macrophage colony-stimulating factor expression in UV-B-irradiated murine SP-1 keratinocytes.",2018,"J Ginseng Res"
"436","Korean Red Ginseng and Korean black ginseng extracts, JP5 and BG1, prevent hepatic oxidative stress and inflammation induced by environmental heat stress.",2018,"J Ginseng Res"
