"","Title","Year","journal"
"110","Occult Primary with Cervical Secondary-Role of CT Scan and Evaluation Under Anesthesia.",2017,"Indian J Otolaryngol Head Neck Surg"
"111","A Comparison of the Diagnostic Efficiency of Guided Fine Needle Aspiration Cytology Versus Conventional Fine Needle Aspiration Cytology of the Thyroid.",2017,"Indian J Otolaryngol Head Neck Surg"
"112","Laryngocele: A Rare Case Report and Review of Literature.",2017,"Indian J Otolaryngol Head Neck Surg"
"113","Role of Toluidine Blue Staining in Suspicious Lesions of Oral Cavity and Oropharynx.",2017,"Indian J Otolaryngol Head Neck Surg"
"114","Optical Loupes: A Useful Tool for the Oncall Otorhinolaryngologist-Our Experience.",2017,"Indian J Otolaryngol Head Neck Surg"
"115","Acute Thyroid Profile Changes During External Beam Irradiation of Neck.",2017,"Indian J Otolaryngol Head Neck Surg"
"116","Analysis of Malignant Thyroid Neoplasms with a Striking Rise of Papillary Microcarcinoma in an Endemic Goiter Region.",2017,"Indian J Otolaryngol Head Neck Surg"
"117","Unusual Presentation of Myasthenia Crisis Following Thymectomy and Thyroidectomy.",2017,"Indian J Otolaryngol Head Neck Surg"
"118","A Study to Assess The Efficacy of Local Application of Oral Probiotic in Treating Recurrent Aphthous Ulcer and Oral Candidiasis.",2017,"Indian J Otolaryngol Head Neck Surg"
"119","The Rosai-Dorfman Disease: A Differential Diagnosis in Cervical Swelling.",2017,"Indian J Otolaryngol Head Neck Surg"
"120","Tuberculous Bronchoesophageal Fistula in Nephrotic Syndrome: A Silent Assassin.",2017,"Indian J Otolaryngol Head Neck Surg"
"121","Acoustic Analysis of Indian Teachers' Voice: Pre and Post Teaching Circumstances.",2017,"Indian J Otolaryngol Head Neck Surg"
"122","Acquired Angioedema: A Rare Manifestation of Angioimmunoblastic T Cell Lymphoma.",2017,"Indian J Otolaryngol Head Neck Surg"
"123","A Rare Case of Basal Cell Adenocarcinoma of Parotid Gland with Intracranial Extension.",2017,"Indian J Otolaryngol Head Neck Surg"
"124","Von Recklinghausen's Disease Presenting as Otolaryngologic Emergency: A Rare Occurrence.",2017,"Indian J Otolaryngol Head Neck Surg"
"125","The Need for Completion Thyroidectomy in Cases of Differentiated Thyroid Cancer.",2017,"Indian J Otolaryngol Head Neck Surg"
"126","Dual Ectopic Thyroid Gland in an Elderly Male: Double Trouble?",2017,"Indian J Otolaryngol Head Neck Surg"
"127","A Rare Case of Locally Advanced Recurrent Neuroendocrine Tumour of Neck Salvaged by a Radical Surgical Approach.",2017,"Indian J Otolaryngol Head Neck Surg"
"132","Cross-cultural adaptation and validation of an ankle instability questionnaire for use in Chinese-speaking population.",2017,"J Sport Health Sci"
"133","Gender differences in nonlinear motor performance following concussion.",2017,"J Sport Health Sci"
"134","Pigmented villonodular synovitis in a child: A missed diagnosis.",2017,"Med J Armed Forces India"
"136","Models on the move: Migration and imperialism.",2017,"Stud Hist Philos Sci"
"137","Nuclear science and technology in the Malaysian context: Three phases of technoscientific knowledge transfer (ETTLG).",2017,"Stud Hist Philos Sci"
"138","Modelling and knowledge transfer in complexity science.",2017,"Stud Hist Philos Sci"
"140","Ginsenoside Rb1 ameliorates cisplatin-induced learning and memory impairments.",2017,"J Ginseng Res"
"141","Corneoscleral locally aggressive fibrous histiocytoma in Xeroderma Pigmentosum patient: A case report.",2017,"Saudi J Ophthalmol"
"142","A therapeutic regimen for 3-hydroxyisobutyryl-CoA hydrolase deficiency with exercise-induced dystonia.",2017,"Eur. J. Paediatr. Neurol."
"148","Polyarteritis nodosa: decreasing incidence in Poland.",2017,"Arch Med Sci"
"150","Effect of one session of tDCS on the severity of pain in women with chronic pelvic pain.",2017,"J Bodyw Mov Ther"
"151","Clinical Experience on Hearing Screening in Twins and Triplets: A Retrospective Study.",2017,"Indian J Otolaryngol Head Neck Surg"
"152","Duplication Anomalies of the Internal Auditory Canal: Varied Spectrum.",2017,"Indian J Otolaryngol Head Neck Surg"
"156","Arthroscopically-assisted fixation of anteromedial coronoid facet fracture and lateral ulnar collateral ligament repair for acute posteromedial rotatory fracture dislocation of the elbow.",2017,"Shoulder Elbow"
"162","Biological activities of ginger against cadmium-induced renal toxicity.",2017,"Saudi J Biol Sci"
"167","Freeze-drying duration influences the amino acid and rutin content in honeybee-collected chestnut pollen.",2017,"Saudi J Biol Sci"
"168","Immunomodulation of carcinogens-induced steroids-dependent human diseases.",2017,"Saudi J Biol Sci"
"170","Protein content and amino acids composition of bee-pollens from major floral sources in Al-Ahsa, eastern Saudi Arabia.",2017,"Saudi J Biol Sci"
"171","Limited survey on aflatoxin contamination in rice.",2017,"Saudi J Biol Sci"
"174","What is the correlation between patient-reported outcome measure (PROM) scores and patient satisfaction following elective reverse total shoulder replacement?",2017,"Shoulder Elbow"
"175","Revision shoulder arthroplasty for failed humeral head resurfacing hemiarthroplasty.",2017,"Shoulder Elbow"
"176","Evaluation of information available on the internet regarding reverse total shoulder arthroplasty.",2017,"Shoulder Elbow"
"178","The impact of diabetics and smoking on gender differences of smear positive pulmonary tuberculosis incidence.",2017,"Indian J Tuberc"
"179","Bilateral Tubercular Dactylitis: Unusual presentation of an usual disease.",2017,"Indian J Tuberc"
"180","A case of probable piperacillin/tazobactam-induced bone marrow suppression in a pregnant woman.",2017,"Eur J Hosp Pharm"
"181","Antibiotic utilisation in adult and children patients in Kosovo hospitals.",2017,"Eur J Hosp Pharm"
"183","Chronic Pain and Grief.",2017,"Rev Colomb Psiquiatr"
"184","From Conversion Disorders to Functional Neurological Disorders. Overcoming the Rule-out Diagnosis?",2017,"Rev Colomb Psiquiatr"
"185","Perinatal Depressive Symptoms: Prevalence and Associated Psychosocial Factors.",2017,"Rev Colomb Psiquiatr"
"186","Correlation Among Knowledge, Motivations, and Skills Related to Child Abuse and Socio-demographic Factors in Cali, Colombia.",2017,"Rev Colomb Psiquiatr"
"187","Cognitive Development in Patients with Bipolar Disorder and Metabolic Syndrome.",2017,"Rev Colomb Psiquiatr"
"188","Relationship Between the Absence of Adequate Social Support During Pregnancy and Low Birth Weight.",2017,"Rev Colomb Psiquiatr"
"189","Meta-analysis of chromosomal aberrations as a biomarker of exposure in healthcare workers occupationally exposed to antineoplastic drugs.",2017,"Mutat. Res."
"190","Two cases of small bowel obstruction due to a shiitake mushroom.",2017,"Gastroenterol Rep (Oxf)"
"191","Neurological manifestations related to Crohn's disease: a boon for the workforce.",2017,"Gastroenterol Rep (Oxf)"
"193","A plea for minimally biased naturalistic philosophy.",2017,"Synthese"
"196","Poly-ADP ribosylation in DNA damage response and cancer therapy.",2017,"Mutat. Res."
"197","The emerging role of epigenetic modifiers in repair of DNA damage associated with chronic inflammatory diseases.",2017,"Mutat. Res."
"198","Histone variants in environmental-stress-induced DNA damage repair.",2017,"Mutat. Res."
"199","The role of H3K79 methylation in transcription and the DNA damage response.",2017,"Mutat. Res."
"200","Histone methylation and the DNA damage response.",2017,"Mutat. Res."
"201","Epigenetic regulation of DNA repair genes and implications for tumor therapy.",2017,"Mutat. Res."
"204","Rectal duplication cyst with divarication of recti and urinary retention in a neonate.",2017,"Med J Armed Forces India"
"205","Tennis leg: A mimic of deep venous thrombosis.",2017,"Med J Armed Forces India"
"211","Pain Control by Novel Route of Gifted Choice Against Peroral Route.",2017,"J Maxillofac Oral Surg"
"214","Cardiac assessment in Wilson's disease patients based on electrocardiography and echocardiography examination.",2017,"Arch Med Sci"
"215","Structure-informed detection and quantification of peptides in food and biological fluids.",2017,"J. Food Biochem."
"216","Features of dipeptidyl peptidase IV (DPP-IV) inhibitory peptides from dietary proteins.",2017,"J. Food Biochem."
"217","Reactivity of peptides within the food matrix.",2017,"J. Food Biochem."
"220","Intranasal bevacizumab treatment on epistaxis in hereditary haemorrhagic telangiectasia: a case report.",2017,"Eur J Hosp Pharm"
"221","Audit of a multidisciplinary approach to improve management of community-acquired pneumonia.",2017,"Eur J Hosp Pharm"
"222","Prescribing dronedarone for paroxysmal atrial fibrillation: how is it done across the UK and is it safe?",2017,"Eur J Hosp Pharm"
"223","Ten-minute administration of bevacizumab.",2017,"Eur J Hosp Pharm"
"224","Incompatible intravenous drug combinations and respective physician and nurse knowledge: a study in routine paediatric intensive care.",2017,"Eur J Hosp Pharm"
"230","Differentiation and identification of ginsenoside structural isomers by two-dimensional mass spectrometry combined with statistical analysis.",2017,"J Ginseng Res"
"231","Nectar and pollen sources for honeybees in Kafrelsheikh province of northern Egypt.",2017,"Saudi J Biol Sci"
"232","Announcement as effort on topological spaces.",2017,"Synthese"
"233","Comparison of 66 chemical element contents in normal and benign hyperplastic prostate.",2017,"Asian J Urol"
"236","The Role of Extracorporeal Septoplasty in Severely Deviated Nasal Septum.",2017,"Indian J Otolaryngol Head Neck Surg"
"237","Binaural Interaction Component of Middle Latency Response in Children Suspected to Central Auditory Processing Disorder.",2017,"Indian J Otolaryngol Head Neck Surg"
"238","Lymphoepithelial Sialadenitis Involving HIV-Infected and Sjogren Syndrome Patients: A Cytologic Study.",2017,"Indian J Otolaryngol Head Neck Surg"
"239","Human Fibrin Sealant: Effective Hemostasis in Otolaryngologic Surgeries.",2017,"Indian J Otolaryngol Head Neck Surg"
"244","Goal-oriented requirements engineering: an extended systematic mapping study.",2017,"Requir Eng"
"249","Development of collagenous colitis in inflammatory bowel disease: two case reports and a review of the literature.",2017,"Gastroenterol Rep (Oxf)"
"254","Management of tennis elbow: a survey of UK clinical practice.",2017,"Shoulder Elbow"
"255","Is suture comparable to wire for cerclage fixation? A biomechanical analysis.",2017,"Shoulder Elbow"
"256","Normative values and affecting factors for the elbow range of motion.",2017,"Shoulder Elbow"
"257","A unique presentation of destructive shoulder arthropathy in the chronic phase of chronic myeloid leukaemia.",2017,"Shoulder Elbow"
"258","Capsular needle biopsy as a pre-operative diagnostic test for peri-prosthetic shoulder infection.",2017,"Shoulder Elbow"
"259","The combined shoulder assessment: a convenient method for obtaining equivalent outcome scores.",2017,"Shoulder Elbow"
"260","Classification of higher- and lower-mileage runners based on running kinematics.",2017,"J Sport Health Sci"
"262","Parents' participation in physical activity predicts maintenance of some, but not all, types of physical activity in offspring during early adolescence: A prospective longitudinal study.",2017,"J Sport Health Sci"
"264","Neuromuscular fatigue and recovery profiles in individuals with intellectual disability.",2017,"J Sport Health Sci"
"270","Clopidogrel non-responsiveness in patients undergoing percutaneous coronary intervention using the VerifyNow test: frequency and predictors.",2017,"Eur J Hosp Pharm"
"271","Hospital admissions for bleeding events associated with treatment with apixaban, dabigatran and rivaroxaban.",2017,"Eur J Hosp Pharm"
"272","Developing person-centred consultation skills within a UK hospital pharmacy service: evaluation of a pilot practice-based support package for pharmacy staff.",2017,"Eur J Hosp Pharm"
"273","Antimicrobial stewardship and the hospital nurse and midwife: how do they perceive their role?",2017,"Eur J Hosp Pharm"
"274","Therapeutic drug monitoring of antibiotic agents: evaluation of predictive performance.",2017,"Eur J Hosp Pharm"
"275","Stakeholder opinions on value in healthcare.",2017,"Eur J Hosp Pharm"
"276","Proposed model to determine satisfaction with computerised provider order entry systems in a long-stay hospital.",2017,"Eur J Hosp Pharm"
"277","Identification and prioritisation of risks in a hospital pharmacy using healthcare failure mode and effect analysis.",2017,"Eur J Hosp Pharm"
"278","Pharmacotherapy within a learning healthcare system: rationale for the Dutch Santeon Farmadatabase.",2017,"Eur J Hosp Pharm"
"279","Selection of interventions aimed at improving medication adherence in patients with multimorbidity.",2017,"Eur J Hosp Pharm"
"280","Improvement of drug prescribing in acute kidney injury with a nephrotoxic drug alert system.",2017,"Eur J Hosp Pharm"
"281","Bioethics: a challenge and an opportunity for hospital pharmacists.",2017,"Eur J Hosp Pharm"
"282","Persistence and adherence to interferon and glatiramer acetate in patients with multiple sclerosis.",2017,"Eur J Hosp Pharm"
"283","Vancomycin dose optimisation comparing a pharmacokinetic/pharmacodynamic model versus the pharmacokinetic model.",2017,"Eur J Hosp Pharm"
"284","Diazepam filled hard capsules intended for detoxification of patients addicted to benzodiazepines and Z-drugs.",2017,"Eur J Hosp Pharm"
"285","Adherence and preference of intravenous zoledronic acid for osteoporosis versus other bisphosphonates.",2017,"Eur J Hosp Pharm"
"286","In-use microbiological assessment of caffeine citrate 10 mg/mL oral solution.",2017,"Eur J Hosp Pharm"
"287","Validation of a procedure to mix homogenous solutions in bags and syringes.",2017,"Eur J Hosp Pharm"
"288","Potassium canrenoate compounding for administration via enteral feeding tubes: a physical and microbiological stability study.",2017,"Eur J Hosp Pharm"
"289","Physical and chemical stability of ceftaroline in an elastomeric infusion device.",2017,"Eur J Hosp Pharm"
"291","Investigations into the physical and chemical stability of concentrated co-trimoxazole intravenous infusions.",2017,"Eur J Hosp Pharm"
"292","Stability of warfarin sodium flavoured preservative-free oral liquid formulations.",2017,"Eur J Hosp Pharm"
"293","Stability of repackaged dabigatran etexilate capsules in dose administration aids.",2017,"Eur J Hosp Pharm"
"294","Physicochemical stability of voriconazole in elastomeric devices.",2017,"Eur J Hosp Pharm"
"296","Colistin methanesulfonate infusion solutions are stable over time and suitable for home administration.",2017,"Eur J Hosp Pharm"
"297","The impact of logarithmic dose banding of anticancer drugs on pharmacy compounding efficiency at Ghent University Hospital.",2017,"Eur J Hosp Pharm"
"298","Trastuzumab infusion reactions in breast cancer. Should we routinely observe after the first dose?",2017,"Eur J Hosp Pharm"
"299","Analysis of self-reported adverse reactions to efavirenz and drug interactions in a population with HIV in Mexico.",2017,"Eur J Hosp Pharm"
"300","Prevalence and predictors of potential drug-drug interactions in patients of internal medicine wards of a tertiary care hospital in India.",2017,"Eur J Hosp Pharm"
"301","Applicability of the STOPP/START criteria to older polypathological patients in a long-term care hospital.",2017,"Eur J Hosp Pharm"
"302","A cooperation project between hospital pharmacists and general practitioners about drug interactions in clinical practice.",2017,"Eur J Hosp Pharm"
"303","Intravenous medicine preparation technique training programme for nurses in clinical areas.",2017,"Eur J Hosp Pharm"
"304","Periprocedural management of patients receiving novel oral anticoagulants.",2017,"Eur J Hosp Pharm"
"305","Implementation of a new health information technology for the management of cancer chemotherapies.",2017,"Eur J Hosp Pharm"
"306","Impact of a pharmaceutical care programme for patients with chronic disease initiated at the emergency department on drug-related negative outcomes: a randomised controlled trial.",2017,"Eur J Hosp Pharm"
"307","A complexity scale for clinical trials from the perspective of a pharmacy service.",2017,"Eur J Hosp Pharm"
"309","Progression of systemic lupus erythematosus associated with propofol administration: a case report.",2017,"Eur J Hosp Pharm"
"310","Stability and compatibility of ondansetron with haloperidol in parenteral admixtures.",2017,"Eur J Hosp Pharm"
"311","Evaluation of antibiotic prescribing for adult inpatients at Sultan Qaboos University Hospital, Sultanate of Oman.",2017,"Eur J Hosp Pharm"
"312","Prescription of antibiotics in Riga and Vilnius tertiary children's hospitals.",2017,"Eur J Hosp Pharm"
"313","Factors associated with patient satisfaction in an outpatient hospital pharmacy.",2017,"Eur J Hosp Pharm"
"314","A retrospective and observational analysis of harmful excipients in medicines for hospitalised neonates in Latvia.",2017,"Eur J Hosp Pharm"
"315","Chinese centralised intravenous admixture service (CIVAS), an emerging pharmaceutical industry: survey of the recent advances of CIVAS in China.",2017,"Eur J Hosp Pharm"
"316","Furosemide ethanol-free oral solutions for paediatric use: formulation, HPLC method and stability study.",2017,"Eur J Hosp Pharm"
"318","Anaemia predictors in patients with chronic hepatitis C treated with ribavirin and direct-acting antiviral agents.",2017,"Eur J Hosp Pharm"
"319","Predictors of primary non-adherence to concomitant chronic treatment in HIV-infected patients with antiretroviral therapy.",2017,"Eur J Hosp Pharm"
"323","Nutritional composition of food fishes and their importance in providing food and nutritional security.",2017,"Food Chem"
"324","Factors affecting outcomes of individualised treatment for drug resistant tuberculosis in an endemic region.",2017,"Indian J Tuberc"
"326","In Response to &quot;Facial Nerve Schwannomas Mimicking as Vestibular Schwannomas&quot; by Beth N. McNulty et al.",2017,"J Neurol Surg B Skull Base"
"334","Antioxidant enzyme expression of mRNA and protein in the epididymis of finasteride-treated male rat offspring during postnatal development.",2017,"Arch Med Sci"
"335","Evaluation of the incidence of aortic aneurysms in patients with and without diabetes in Poland in 2012 based on the database of the National Health Fund.",2017,"Arch Med Sci"
"341","MicroRNA-183-5p: A New Potential Marker for Prostate Cancer.",2017,"Indian J Clin Biochem"
"342","Chronomics of Circulating Plasma Lipid Peroxides and Antioxidant Enzymes in Renal Stone Formers.",2017,"Indian J Clin Biochem"
"343","Effect of Gender, Age, Diet and Smoking Status on the Circadian Rhythm of Serum Uric Acid of Healthy Indians of Different Age Groups.",2017,"Indian J Clin Biochem"
"348","Pen Cap Aspirations: Maneuvering for Successful Extraction.",2017,"J Pediatr Intensive Care"
"349","Liver Dysfunction in Severe Sepsis from Respiratory Syncytial Virus.",2017,"J Pediatr Intensive Care"
"351","Dehydration as a Rare Cause of Pulmonary Artery Thrombosis in a 2-Week-Old Term Neonate.",2017,"J Pediatr Intensive Care"
"352","Community-Acquired MRSA Pericarditis and Mediastinitis in a Previously Healthy Infant.",2017,"J Pediatr Intensive Care"
"353","Diagnosis of Systemic Capillary Leak Syndrome in a Young Child Treated with Intravenous Immunoglobulin in the Acute Phase.",2017,"J Pediatr Intensive Care"
"354","Innovative Strategies for the Management of a Massive Neonatal Rhabdomyoma.",2017,"J Pediatr Intensive Care"
"355","Ewing's Sarcoma of the Cervical Spine.",2017,"J Pediatr Intensive Care"
"356","Echocardiographic Evaluation in Neonates with Heart Murmurs.",2017,"J Pediatr Intensive Care"
"357","Impact of the Regional Pediatric Palliative Care Network on the Care of Children on Long-Term Ventilation: Could the Availability of a Residential Solution into the Network Reduce the Duration of Intensive Care Unit Staying for These Patients?",2017,"J Pediatr Intensive Care"
"358","Medication Use as a Contributor to Fluid Overload in the PICU: A Prospective Observational Study.",2017,"J Pediatr Intensive Care"
"359","Unusual presentation of cerebral venous thrombosis with bilateral thalamic venous infarct and Degerine-Roussy syndrome.",2017,"Med J Armed Forces India"
"360","Trigeminal neuralgia: When does neurovascular contact turn into a conflict?",2017,"Med J Armed Forces India"
"361","Moving beyond BPH - A contemporary update on male LUTS.",2017,"Asian J Urol"
"362","Dose escalation of external beam radiotherapy for high-risk prostate cancer-Impact of multiple high-risk factor.",2017,"Asian J Urol"
"363","Beyond prostate, beyond surgery and beyond urology: The &quot;3Bs&quot; of managing non-neurogenic male lower urinary tract symptoms.",2017,"Asian J Urol"
"364","Assemblage of pollinator communities in four widely isolated nature reserves of southern Punjab, Pakistan.",2017,"Saudi J Biol Sci"
"368","Resveratrol inhibits apoptosis by increase in the proportion of chondrocytes in the S phase of cell cycle in articular cartilage of ACLT plus Mmx rats.",2017,"Saudi J Biol Sci"
