"","Title","Year","journal"
"111","Oral oxycodone for pain after caesarean section: A randomized comparison with nurse-administered IV morphine in a pragmatic study.",2015,"Scand J Pain"
"137","Postpartum Intrauterine Device Refusal in Delhi: Reasons Analyzed.",2015,"J Obstet Gynaecol India"
"138","AMACR Positive Papillary Renal Adenomatosis and Multifocal Papillary Carcinoma in End Stage Renal Disease.",2015,"Indian J Surg Oncol"
"139","Police custody in the north of England: Findings from a health needs assessment in Durham and Darlington.",2015,"J Forensic Leg Med"
"145","Identification of toxic metals in human embryonic tissues.",2015,"Arch Med Sci"
"149","Increased Atherosclerosis Correlates with Subjective Tinnitus Severity.",2015,"Indian J Otolaryngol Head Neck Surg"
"150","Comparison of the Transient Evoked Otoacoustic Emissions (TEOAEs) and Distortion Products Otoacoustic Emissions (DPOAEs) in Normal Hearing Subjects With and Without Tinnitus.",2015,"Indian J Otolaryngol Head Neck Surg"
"151","Histopathological Analysis of the Effects of Corticosteroids on Vocal Cords: Experimental Study.",2015,"Indian J Otolaryngol Head Neck Surg"
"152","Audiological Profile in Primary Sjögren's Syndrome in a Tertiary Care Setting and its Clinical Implications.",2015,"Indian J Otolaryngol Head Neck Surg"
"153","Managing a case of crowding with associated severe periodontitis.",2015,"Med J Armed Forces India"
"159","Mechanistic and topological explanations in medicine: the case of medical genetics and network medicine.",2015,"Synthese"
"162","What is the extension of the extended mind?",2015,"Synthese"
"163","Paleopathological rigor and differential diagnosis: Case studies involving terminology, description, and diagnostic frameworks for scurvy in skeletal remains.",2015,"Int J Paleopathol"
"166","Case-control study of vitamin D receptor gene polymorphism in Pakistani rheumatoid arthritis patients.",2015,"Rev Bras Reumatol Engl Ed"
"167","Lyme disease and juvenile idiopathic arthritis - A pediatric case report.",2015,"Rev Bras Reumatol Engl Ed"
"168","Reduced activation and CD3 lymphocyte recruitment after TNF-inhibitor use: evaluation of clinical and 99mTc-OKT3 scintigraphic response in a patient with juvenile idiopathic arthritis.",2015,"Rev Bras Reumatol Engl Ed"
"186","Pleomorphic Adenoma of Soft Palate: Unusual Occurrence of the Major Tumor in Minor Salivary Gland-A Case Report and Literature Review.",2015,"J Maxillofac Oral Surg"
"187","Rheumatoid arthritis in elderly and young patients.",2015,"Rev Bras Reumatol Engl Ed"
"189","Disseminated histoplamosis in adolescent mimicking granulomatosis with polyangiitis.",2015,"Rev Bras Reumatol Engl Ed"
"192","Effect of multiparity on bone mineral density, evaluated with bone turnover markers.",2015,"Rev Bras Reumatol Engl Ed"
"194","Bright persistent luminescence from pure organic molecules through a moderate intermolecular heavy atom effect.",2015,"Chem Sci"
"195","Who will attack the competitors? How political parties resolve strategic and collective action dilemmas in negative campaigning.",2015,"Party Politics"
"206","B-cell lymphoblastic lymphoma presenting as solitary temporal mass with amplification of AML1/RUNX1: case report.",2015,"Hematol Oncol"
"207","Primary Ewing's Sarcoma of the Temporal Bone: A Rare Case Report and Literature Review.",2015,"Indian J Otolaryngol Head Neck Surg"
"208","Late Temporal Lobe Extensive Osteoradionecrosis Post Radiation for Nasopharyngeal Carcinoma: Case Series.",2015,"Indian J Otolaryngol Head Neck Surg"
"209","Role of Laryngopharyngeal Reflux in Complications of Tonsillectomy in Pediatric Patients.",2015,"Indian J Otolaryngol Head Neck Surg"
"210","Collodion Baby.",2015,"Med J Armed Forces India"
"212","Acute myeloid leukaemia (FAB AML-M4Eo) with cryptic insertion of cbfb resulting in cbfb-Myh11 fusion.",2015,"Hematol Oncol"
"216","Coping and Help-Seeking Behaviors for Management of Urinary Incontinence.",2015,"Low Urin Tract Symptoms"
"217","Cost-Effectiveness Analysis of Long-Term Intermittent Self-Catheterization with Hydrophilic-Coated and Uncoated Catheters in Patients with Spinal Cord Injury in Japan.",2015,"Low Urin Tract Symptoms"
"221","Microbiological and molecular identification of bacterial species isolated from nasal and oropharyngeal mucosa of fuel workers in Riyadh, Saudi Arabia.",2015,"Saudi J Biol Sci"
"222","Identification of novel inhibitors against Cyclin Dependent Kinase 9/Cyclin T1 complex as: Anti cancer agent.",2015,"Saudi J Biol Sci"
"224","A study of distribution, sex differences and stability of lip print patterns in an Indian population.",2015,"Saudi J Biol Sci"
"225","Correlation between serum trace elements and risk of preeclampsia: A case controlled study in Riyadh, Saudi Arabia.",2015,"Saudi J Biol Sci"
"227","Computational identification and characterization of miRNAs and their target genes from five cyprinidae fishes.",2015,"Saudi J Biol Sci"
"228","Histological and ultrastructural alterations of rat thyroid gland after short-term treatment with high doses of thyroid hormones.",2015,"Saudi J Biol Sci"
"229","Boosting the bioavailability of hydrophobic nutrients, vitamins, and nutraceuticals in natural products using excipient emulsions.",2015,"Food Res. Int."
"231","An approach to acute lower gastrointestinal bleeding.",2015,"Frontline Gastroenterol"
"232","Emergency general surgery 'Hot Clinics' reduce admission rates and duration of inpatient stay.",2015,"Frontline Gastroenterol"
"233","Transition of patients with paediatric IBD to adult services.",2015,"Frontline Gastroenterol"
"234","Optimal interval times for rescoping after an acute variceal haemorrhage.",2015,"Frontline Gastroenterol"
"235","Low incidence of complications with Freka PEG tubes.",2015,"Frontline Gastroenterol"
"236","Transitioning patients with inflammatory bowel disease (IBD) from adolescent to adult services: a systematic review.",2015,"Frontline Gastroenterol"
"237","Transnasal endoscopy: no gagging no panic!",2015,"Frontline Gastroenterol"
"238","Refractory diversion neovaginitis in a sigmoid-colon-derived neovagina: clinical and histopathological considerations.",2015,"Frontline Gastroenterol"
"239","The financial impact of a nurse-led telemedicine service for inflammatory bowel disease in a large district general hospital.",2015,"Frontline Gastroenterol"
"240","Endoscopic biliary stenting in irretrievable common bile duct stones: stent exchange or expectant management-tertiary-centre experience and systematic review.",2015,"Frontline Gastroenterol"
"241","Endoscopic assessment and management of biliary strictures.",2015,"Frontline Gastroenterol"
"242","A systematic approach to the management of cholestatic pruritus in primary biliary cirrhosis.",2015,"Frontline Gastroenterol"
"247","Achilles tendon xanthoma.",2015,"Rev Bras Reumatol Engl Ed"
"251","An unusual echocardiographic presentation of left atrial dissection following cardiopulmonary cerebral resuscitation.",2015,"Ci Ji Yi Xue Za Zhi"
"252","Dialysis catheter-related pulmonary embolism in a patient with paraquat intoxication.",2015,"Ci Ji Yi Xue Za Zhi"
"254","Guillain-Barré syndrome complicating dengue fever: Two case reports.",2015,"Ci Ji Yi Xue Za Zhi"
"261","Exosomal MicroRNAs Are Diagnostic Biomarkers and Can Mediate Cell-Cell Communication in Renal Cell Carcinoma.",2015,"Eur Urol Focus"
"262","Correlation Between Molecular Subclassifications of Clear Cell Renal Cell Carcinoma and Targeted Therapy Response.",2015,"Eur Urol Focus"
"263","Serum Adiponectin Predicts Cancer-specific Survival of Patients with Renal Cell Carcinoma.",2015,"Eur Urol Focus"
"264","Reporting Bias Leading to Discordant Venous Thromboembolism Rates in the United States Versus Non-US Countries Following Radical Cystectomy: A Systematic Review and Meta-analysis.",2015,"Eur Urol Focus"
"265","Patient-reported Functional Outcomes Following Open, Laparoscopic, and Robotic Assisted Radical Prostatectomy Performed by High-volume Surgeons at High-volume Hospitals.",2015,"Eur Urol Focus"
"266","Comparative Oncologic and Toxicity Outcomes of Salvage Radical Prostatectomy Versus Nonsurgical Therapies for Radiorecurrent Prostate Cancer: A Meta-Regression Analysis.",2015,"Eur Urol Focus"
"267","Small Renal Masses: To Biopsy or Not? The Role of Imaging in the Evaluation.",2015,"Eur Urol Focus"
"268","Small Renal Mass-To Biopsy or Not? The Role of Biopsy in Evaluation.",2015,"Eur Urol Focus"
"269","Imaging for Urinary Stones: Update in 2015.",2015,"Eur Urol Focus"
"270","Antioxidants: Is It Simply Too Late Once Lower Urinary Tract Symptoms Are Established? Editorial to [European Urology Focus 2/3 (2016) 310-318].",2015,"Eur Urol Focus"
"271","Low T-cell Receptor Diversity, High Somatic Mutation Burden, and High Neoantigen Load as Predictors of Clinical Outcome in Muscle-invasive Bladder Cancer.",2015,"Eur Urol Focus"
"272","Accuracy of Self-reported Smoking Exposure Among Bladder Cancer Patients Undergoing Surveillance at a Tertiary Referral Center.",2015,"Eur Urol Focus"
"273","Charting Recent Progress and Challenges in Metastatic Castration-resistant Prostate Cancer: Is There an Optimal Treatment Sequence?",2015,"Eur Urol Focus"
"274","Psychological Well-being and Private and Professional Psychosocial Support After Prostate Cancer Surgery: A Follow-up at 3, 12, and 24 Months After Surgery.",2015,"Eur Urol Focus"
"275","Minilaparoendoscopic Single-site Pyeloplasty: The Best Compromise Between Surgeon's Ergonomy and Patient's Cosmesis (IDEAL Phase 2a).",2015,"Eur Urol Focus"
"276","Dietary Antioxidants and Longitudinal Changes in Lower Urinary Tract Symptoms in Elderly Men: The Osteoporotic Fractures in Men Study.",2015,"Eur Urol Focus"
"277","External Validation of the MSKCC and IMDC Risk Models in Patients Treated with Targeted Therapy as a First-line and Subsequent Second-line Treatment: A Japanese Multi-institutional Study.",2015,"Eur Urol Focus"
"278","Ureteral Involvement Is Associated with Poor Prognosis in Upper Urinary Tract Urothelial Carcinoma Patients Treated by Nephroureterectomy: A Multicenter Database Study.",2015,"Eur Urol Focus"
"279","Urodynamics Before Surgery for Stress Urinary Incontinence.",2015,"Eur Urol Focus"
"280","Urodynamics Before Surgery for Stress Urinary Incontinence: The Urodynamic Examination Is Still One of the Best Friends of the Surgeon and of Patients with Stress Urinary Incontinence.",2015,"Eur Urol Focus"
"283","Testing the Situationism Scale in Europe: Scale validation, self-regulation and regional differences.",2015,"Int J Psychol"
"289","Benzyl isothiocyanate (BITC) induces apoptosis of GBM 8401 human brain glioblastoma multiforms cells via activation of caspase-8/Bid and the reactive oxygen species-dependent mitochondrial pathway.",2015,"Environ. Toxicol."
"290","Choice Rules and Accumulator Networks.",2015,"Decision (Wash D C )"
"297","The total number of prelaryngeal and pretracheal lymph node metastases: is it a reliable predictor of contralateral central lymph node metastasis in papillary thyroid carcinoma?",2015,"J. Surg. Res."
"298","The importance of the number of transplanted cells with dipeptidyl peptidase-4 expression on the haematopoietic recovery and lymphocyte reconstitution in patients with multiple myeloma after autologous haematopoietic stem-cell transplantation.",2015,"Hematol Oncol"
"299","Bendamustine for relapsed blastic plasmacytoid dendritic cell leukaemia.",2015,"Hematol Oncol"
"300","Human papillomavirus infection and lymphoma incidence using cervical conization as a surrogate marker: a Danish nationwide cohort study.",2015,"Hematol Oncol"
"314","Iatrogenic injuries of the extrahepatic biliary system.",2015,"J. Surg. Res."
"315","Age-related mortality in blunt traumatic hemorrhagic shock: the killers and the life savers.",2015,"J. Surg. Res."
"316","Hemoglobin-based oxygen carriers promote systemic hyperfibrinolysis that is both dependent and independent of plasmin.",2015,"J. Surg. Res."
"317","Audio Vestibular Status in CML Patients on Imatinib Mesylate with Review of Literature.",2015,"Indian J Hematol Blood Transfus"
"319","PCL-HA microscaffolds for in vitro modular bone tissue engineering.",2015,"J Tissue Eng Regen Med"
"320","A bioartificial environment for kidney epithelial cells based on a supramolecular polymer basement membrane mimic and an organotypical culture system.",2015,"J Tissue Eng Regen Med"
"321","Multifaceted therapeutic benefits of factors derived from stem cells from human exfoliated deciduous teeth for acute liver failure in rats.",2015,"J Tissue Eng Regen Med"
"322","Segmental and regional quantification of 3D cellular density of human meniscus from osteoarthritic knee.",2015,"J Tissue Eng Regen Med"
"341","Enhancement of endocytic uptake of HIV-1 virions into CD4-negative epithelial cells by HIV-1 gp41 via its interaction with POB1.",2015,"Cell. Mol. Immunol."
"344","Visual and Quantitative Analysis of Cisternography for the Detection of Cerebrospinal Fluid Leakage.",2015,"Nucl Med Mol Imaging"
"345","F-18 FDG PET Findings for Vogt-Koyanagi-Harada Disease.",2015,"Nucl Med Mol Imaging"
"347","Influence of different sports on fat mass and lean mass in growing girls.",2015,"J Sport Health Sci"
"348","Immersible ergocycle prescription as a function of relative exercise intensity.",2015,"J Sport Health Sci"
"349","Canadian Agility and Movement Skill Assessment (CAMSA): Validity, objectivity, and reliability evidence for children 8-12 years of age.",2015,"J Sport Health Sci"
"350","Energy expenditure and muscular activation patterns through active sitting on compliant surfaces.",2015,"J Sport Health Sci"
"351","Physical activity during pregnancy and the role of theory in promoting positive behavior change: A systematic review.",2015,"J Sport Health Sci"
"353","Huge Carcinosarcoma of the Endolarynx: a Rare Tumour with Unusual Presentation.",2015,"Indian J Surg Oncol"
"354","Internal Jugular Vein Duplication: Review and Classification.",2015,"Indian J Surg Oncol"
"355","Minimally Invasive Neck Dissection (MIND) Using Standard Laparoscopic Equipment: a Preliminary Report and Description of Technique.",2015,"Indian J Surg Oncol"
"356","Salvage Surgery for Cervical Cancer Recurrences.",2015,"Indian J Surg Oncol"
"357","Lifecourse transitions, gender and drinking in later life.",2015,"Ageing Soc"
"361","A case of histopathologically confirmed infective endocarditis with no vegetations observed during preoperative diagnosis.",2015,"CEN Case Rep"
"362","Acute interstitial nephritis with membranous nephropathy in bucillamine-treated rheumatoid arthritis.",2015,"CEN Case Rep"
"363","Carbonic anhydrase II deficiency: report of a novel mutation.",2015,"CEN Case Rep"
"364","Karyomegalic interstitial nephritis.",2015,"CEN Case Rep"
"365","Two autosomal dominant polycystic kidney (ADPKD) cases with advanced renal dysfunction, effectively treated with tolvaptan.",2015,"CEN Case Rep"
"366","De novo papillary carcinoma in a renal allograft: the pros and cons of immunosuppression.",2015,"CEN Case Rep"
"367","A case of minimal change nephrotic syndrome with hypothyroidism deterioration.",2015,"CEN Case Rep"
"368","A case of primary adrenal diffuse large B cell lymphoma presenting with severe hyponatremia.",2015,"CEN Case Rep"
"369","Nephrotic syndrome after scorpion sting.",2015,"CEN Case Rep"
"370","Cystinuria in a patient with 19q12q13.1 deletion.",2015,"CEN Case Rep"
"371","Successful treatment of a hemodialyzed patient with pure red cell aplasia associated with epoetin beta pegol therapy with cyclosporine.",2015,"CEN Case Rep"
"372","Immune thrombocytopenic purpura masking the fatal potential of calciphylaxis in a haemodialysis patient.",2015,"CEN Case Rep"
"373","An autopsy case of vertebrobasilar dolichoectasia under hemodialysis due to autosomal dominant polycystic kidney disease.",2015,"CEN Case Rep"
"374","Rhabdomyolysis as the first manifestation of human immunodeficiency virus infection.",2015,"CEN Case Rep"
"375","Fraternal twins with job's syndrome and immune complex nephritis.",2015,"CEN Case Rep"
"376","Familial Mediterranean Fever developing in a Japanese kidney transplant recipient.",2015,"CEN Case Rep"
"377","Hypokalemia-associated paralysis and metabolic acidosis in a patient with bilateral ureterosigmoidostomy.",2015,"CEN Case Rep"
"378","A case of synovitis, acne, pustulosis, hyperostosis, and osteitis (SAPHO) syndrome complicated by IgA nephropathy with nephrotic syndrome.",2015,"CEN Case Rep"
"379","Use of LightCycler mutation analysis to detect type II adenine phosphoribosyltransferase deficiency in two patients with 2,8-dihydroxyadeninuria.",2015,"CEN Case Rep"
"380","Hypersensitivity reactions to acetate in the bicarbonate dialysate in a patient undergoing pre-dilution online hemodiafiltration.",2015,"CEN Case Rep"
"381","Autoimmune autonomic ganglionopathy manifesting as acute-onset orthostatic hypotension in a patient undergoing peritoneal dialysis.",2015,"CEN Case Rep"
"382","Treatment of a recurrent renal artery stenosis and stent fracture using a drug eluting stent in a pediatric patient.",2015,"CEN Case Rep"
"383","Extrapulmonary tuberculosis presented as fever of unknown origin in two patients with endstage kidney disease not on dialysis: usefulness of 18-FDG-PET/CT in the diagnostic localization of fever of unknown origin.",2015,"CEN Case Rep"
"384","BK virus-induced acute motor-axonal polyneuropathy in a renal transplant patient.",2015,"CEN Case Rep"
"385","Hemodiafiltration for hepatic encephalopathy induced by Budd-Chiari syndrome in a patient with end-stage kidney disease.",2015,"CEN Case Rep"
"386","Proteinuria rebound in IgA nephropathy associated with obesity-related glomerulopathy.",2015,"CEN Case Rep"
"387","Bacteremic kidney cyst infection caused by Helicobacter cinaedi.",2015,"CEN Case Rep"
"388","Assessment of concentrations of sTRAIL ligand and its receptors sTRAIL-R1 and sTRAIL-R2 - markers monitoring the course of the extrinsic pathway of apoptosis induction: potential application in ovarian cancer diagnostics.",2015,"Arch Med Sci"
"398","Evaluation of response after SBRT for liver tumors.",2015,"Rep Pract Oncol Radiother"
"400","Differential expression of six genes and correlation with fatness traits in a unique broiler population.",2015,"Saudi J Biol Sci"
"401","Inhibitory activity of different medicinal extracts from Thuja leaves, ginger roots, Harmal seeds and turmeric rhizomes against Fig leaf mottle-associated virus 1 (FLMaV-1) infecting figs in Mecca region.",2015,"Saudi J Biol Sci"
"402","Comparative study of fatty-acid composition of table eggs from the Jeddah food market and effect of value addition in omega-3 bio-fortified eggs.",2015,"Saudi J Biol Sci"
"403","Function of PD-L1 in antitumor immunity of glioma cells.",2015,"Saudi J Biol Sci"
"404","Preparation and quality evaluation of coenzyme Q10 long-circulating liposomes.",2015,"Saudi J Biol Sci"
"419","Effects of the herb mixture, DTS20, on oxidative stress and plasma alcoholic metabolites after alcohol consumption in healthy young men.",2015,"Integr Med Res"
"420","Systematic review of type-specific pathophysiological symptoms of Sasang typology.",2015,"Integr Med Res"
"444","Risk factors for complications after ileocolonic resection for Crohn's disease with a major focus on the impact of preoperative immunosuppressive and biologic therapy: A retrospective international multicentre study.",2015,"United European Gastroenterol J"
"445","Endoscopic modalities for the diagnosis of Barrett's oesophagus.",2015,"United European Gastroenterol J"
"446","Timing of oral refeeding in acute pancreatitis: A systematic review and meta-analysis.",2015,"United European Gastroenterol J"
"447","Masticatory muscle tendon-aponeurosis hyperplasia: A new clinical entity of limited mouth opening.",2015,"Jpn Dent Sci Rev"
"448","Rho GTPases in ameloblast differentiation.",2015,"Jpn Dent Sci Rev"
"450","The WNT/ß-catenin signaling pathway may be involved in granulosa cell apoptosis from patients with PCOS in North China.",2015,"J Gynecol Obstet Hum Reprod"
"451","Severe perineal morbidity of instrumental deliveries using Thierry's spatulas and vacuum extraction: A prospective observational cohort study.",2015,"J Gynecol Obstet Hum Reprod"
"452","Adapting a large database of point of care summarized guidelines: a process description.",2015,"J Eval Clin Pract"
"456","Naftopidil Improves Symptoms in a Rat Model of Tranilast-Induced Interstitial Cystitis.",2015,"Low Urin Tract Symptoms"
"457","Antioxidant Agent Quercetin Prevents Impairment of Bladder Tissue Contractility and Apoptosis in a Rat Model of Ischemia/Reperfusion Injury.",2015,"Low Urin Tract Symptoms"
"458","Degarelix Versus Goserelin Plus Bicalutamide in the Short-Term Relief of Lower Urinary Tract Symptoms in Prostate Cancer Patients: Results of a Pooled Analysis.",2015,"Low Urin Tract Symptoms"
"459","Prediction of Mid-Urethral Sling Failure with Clinical Findings and Urodynamics.",2015,"Low Urin Tract Symptoms"
"460","Change of Ultrasound Estimated Bladder Weight and Bladder Wall Thickness After Treatment of Bladder Outlet Obstruction With Dutasteride.",2015,"Low Urin Tract Symptoms"
"461","Effect of Naftopidil on Bladder Microcirculation in a Rat Model of Bladder Outlet Obstruction.",2015,"Low Urin Tract Symptoms"
"462","High-Frequency Continuous Pulsed Magnetic Stimulation Does Not Adversely Affect Development on Whole Body Organs in Female Sprague-Dawley Rats.",2015,"Low Urin Tract Symptoms"
"463","Synergic Suppressive Effect of Silodosin and Imidafenacin on Non-Voiding Bladder Contractions in Male Rats with Subacute Bladder Outlet Obstruction.",2015,"Low Urin Tract Symptoms"
"464","Treatment Patterns and Patient Reported Outcomes in Benign Prostatic Hyperplasia Patients with Overactive Bladder Symptoms.",2015,"Low Urin Tract Symptoms"
"465","Interventions to Improve the Response of Professionals to Children Exposed to Domestic Violence and Abuse: A Systematic Review.",2015,"Child Abuse Rev"
"468","Interval probabilistic neural network.",2015,"Neural Comput Appl"
"470","Affective Temperament Profiles in Patients with Multiple Sclerosis: Association with Mood Disorders.",2015,"Noro Psikiyatr Ars"
"471","Validity and Reliability of the Turkish Adaptation of the Dream Reflective Awareness Questionnaire (DRAQ).",2015,"Noro Psikiyatr Ars"
"475","Delayed Closure of 61 Open Abdomen Patients Based on an Algorithm.",2015,"Indian J Surg"
"476","Tropical Pyomyositis: Revisited.",2015,"Indian J Surg"
"477","Bilateral Traumatic Intracranial Hematomas and its Outcome: a Retrospective Study.",2015,"Indian J Surg"
"478","Early Enteral Nutrition Versus Parenteral Nutrition After Resection of Esophageal Cancer: a Retrospective Analysis.",2015,"Indian J Surg"
"479","Long-Term Follow-Up on the Donor Foot After Thumb Reconstruction Using Big Toe Wrap-Around Flap in Two Different Operation Methods.",2015,"Indian J Surg"
"483","Towards a non-ethics-based consensual public policy on abortion.",2015,"Int J Health Plann Manage"
"486","Reconstruction of a Post Traumatic Anterior Maxillary Defect by Transport Distraction Osteogenesis.",2015,"J Maxillofac Oral Surg"
"489","Sulindac sulfide selectively increases sensitivity of ABCC1 expressing tumor cells to doxorubicin and glutathione depletion.",2015,"J Biomed Res"
